MSE,SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
106.67473214864731,0.5688234018307412,1024,16,0,1773354095,,False,1,4493673c,2026-03-12_17-21-35,13.343556880950928,13.343556880950928,8500,DESKTOP-6E08LRQ,127.0.0.1,13.343556880950928,1
94.5583848208189,0.6273085348075256,2048,32,0,1773354107,,False,2,4493673c,2026-03-12_17-21-47,11.82147765159607,25.165034532546997,8500,DESKTOP-6E08LRQ,127.0.0.1,25.165034532546997,2
120.30239737033844,0.6830952996388078,3072,48,0,1773354121,,False,3,4493673c,2026-03-12_17-22-01,13.898429870605469,39.063464403152466,8500,DESKTOP-6E08LRQ,127.0.0.1,39.063464403152466,3
94.84646759927273,0.645837001138716,4096,64,0,1773354135,,False,4,4493673c,2026-03-12_17-22-15,14.185778141021729,53.249242544174194,8500,DESKTOP-6E08LRQ,127.0.0.1,53.249242544174194,4
87.05229371786118,0.6886993836378679,5120,80,0,1773354148,,False,5,4493673c,2026-03-12_17-22-28,13.648004531860352,66.89724707603455,8500,DESKTOP-6E08LRQ,127.0.0.1,66.89724707603455,5
109.84358477592468,0.6998091314453632,6144,96,0,1773354163,,False,6,4493673c,2026-03-12_17-22-43,14.547789573669434,81.44503664970398,8500,DESKTOP-6E08LRQ,127.0.0.1,81.44503664970398,6
108.6368610560894,0.6672782710520551,7168,112,0,1773354176,,False,7,4493673c,2026-03-12_17-22-56,13.496385097503662,94.94142174720764,8500,DESKTOP-6E08LRQ,127.0.0.1,94.94142174720764,7
88.89638693630695,0.7443269561044872,8192,128,0,1773354190,,False,8,4493673c,2026-03-12_17-23-10,13.934118509292603,108.87554025650024,8500,DESKTOP-6E08LRQ,127.0.0.1,108.87554025650024,8
76.208511069417,0.7081760432338342,9216,144,0,1773354205,,False,9,4493673c,2026-03-12_17-23-25,14.178486585617065,123.05402684211731,8500,DESKTOP-6E08LRQ,127.0.0.1,123.05402684211731,9
83.57899540662766,0.7307155476883054,10240,160,0,1773354219,,False,10,4493673c,2026-03-12_17-23-39,14.91421365737915,137.96824049949646,8500,DESKTOP-6E08LRQ,127.0.0.1,137.96824049949646,10
68.4239549934864,0.7117413197411224,11264,176,0,1773354233,,False,11,4493673c,2026-03-12_17-23-53,13.643733501434326,151.6119740009308,8500,DESKTOP-6E08LRQ,127.0.0.1,151.6119740009308,11
69.89112439751625,0.763900290010497,12288,192,0,1773354247,,False,12,4493673c,2026-03-12_17-24-07,13.65038514137268,165.26235914230347,8500,DESKTOP-6E08LRQ,127.0.0.1,165.26235914230347,12
88.999425932765,0.7554988899501041,13312,208,0,1773354260,,False,13,4493673c,2026-03-12_17-24-20,13.56296181678772,178.8253209590912,8500,DESKTOP-6E08LRQ,127.0.0.1,178.8253209590912,13
51.49606689810753,0.7556074018357322,14336,224,0,1773354274,,False,14,4493673c,2026-03-12_17-24-34,13.983793497085571,192.80911445617676,8500,DESKTOP-6E08LRQ,127.0.0.1,192.80911445617676,14
61.401938274502754,0.7637661690241657,15360,240,0,1773354288,,False,15,4493673c,2026-03-12_17-24-48,13.368274688720703,206.17738914489746,8500,DESKTOP-6E08LRQ,127.0.0.1,206.17738914489746,15
