MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
282.9497674703598,10000.0,1024,32,0,1771835111,,False,1,33b7c9d2,2026-02-23_02-25-11,5.279871702194214,5.279871702194214,32304,DESKTOP-6E08LRQ,127.0.0.1,5.279871702194214,1
335.79435896873474,10000.0,2048,64,0,1771835115,,False,2,33b7c9d2,2026-02-23_02-25-15,4.017078161239624,9.296949863433838,32304,DESKTOP-6E08LRQ,127.0.0.1,9.296949863433838,2
320.6674522161484,10000.0,3072,96,0,1771835120,,False,3,33b7c9d2,2026-02-23_02-25-20,4.49369215965271,13.790642023086548,32304,DESKTOP-6E08LRQ,127.0.0.1,13.790642023086548,3
307.0754486322403,10000.0,4096,128,0,1771835124,,True,4,33b7c9d2,2026-02-23_02-25-24,4.212723016738892,18.00336503982544,32304,DESKTOP-6E08LRQ,127.0.0.1,18.00336503982544,4
