epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,80.5023123974679,0.8100921123404987,222.8643035888672
1,558,558,holdout set,74.83263521338813,0.8097480043652467,264.9723205566406
2,1116,1116,training set,41.95306043559685,0.8871403198572807,190.13116455078125
2,1116,1116,holdout set,49.36650402657688,0.8886496255290695,205.6750030517578
3,1674,1674,training set,39.815917262109,0.9105142113403417,178.94061279296875
3,1674,1674,holdout set,43.90377551410347,0.9142664014943875,187.66574096679688
4,2232,2232,training set,41.5623533554608,0.9097400538739748,197.73580932617188
4,2232,2232,holdout set,39.396276544372085,0.9181041005649604,176.82952880859375
5,2790,2790,training set,35.537654988700524,0.9111829951871186,181.53396606445312
5,2790,2790,holdout set,32.127480937168,0.9214435328613035,183.6264190673828
6,3348,3348,training set,46.55639454961056,0.9146547065465711,179.0952911376953
6,3348,3348,holdout set,34.50984975416213,0.923043857619632,182.37835693359375
7,3906,3906,training set,35.6812638984411,0.9142105540377088,179.8563232421875
7,3906,3906,holdout set,34.9275816778827,0.9173106683883816,182.37472534179688
8,4464,4464,training set,38.08302993309917,0.9164327594917268,168.78375244140625
8,4464,4464,holdout set,49.36829777620733,0.9133548378595151,198.5232391357422
9,5022,5022,training set,28.32319468888454,0.9275208603357896,163.78834533691406
9,5022,5022,holdout set,35.51186888196389,0.9204623610712588,177.31971740722656
10,5580,5580,training set,42.61126554547809,0.9176443481701426,181.51651000976562
10,5580,5580,holdout set,42.36297208874021,0.9197593406424858,185.12832641601562
11,6138,6138,training set,41.049664760008454,0.9170706897275522,178.94223022460938
11,6138,6138,holdout set,36.22199310804717,0.917504284880124,187.3930206298828
12,6696,6696,training set,38.83874900048977,0.9197387083549984,181.09982299804688
12,6696,6696,holdout set,39.70497800083831,0.9198732819058932,195.4171600341797
13,7254,7254,training set,42.41524631064385,0.9088539668009616,189.18804931640625
13,7254,7254,holdout set,32.822936357799335,0.9152405887725763,186.3795166015625
14,7812,7812,training set,40.5831409789389,0.9121248800074682,184.8484649658203
14,7812,7812,holdout set,31.992978753231,0.9254226085613482,176.54991149902344
15,8370,8370,training set,40.9996425206773,0.9149893952417187,185.19007873535156
15,8370,8370,holdout set,36.37859343303717,0.9232201150734909,175.0423126220703
16,8928,8928,training set,32.069899909663945,0.9296078984043561,165.34178161621094
16,8928,8928,holdout set,36.96910690102959,0.9229767538490705,180.5503387451172
17,9486,9486,training set,36.60339263884816,0.9217544772545807,170.11358642578125
17,9486,9486,holdout set,40.47246177960187,0.917595069098752,189.63931274414062
18,10044,10044,training set,38.61843624757603,0.924108081497252,173.73837280273438
18,10044,10044,holdout set,39.78410037246067,0.9203621684573591,183.2462615966797
19,10602,10602,training set,33.57053410075605,0.9238554587354884,167.82418823242188
19,10602,10602,holdout set,38.55972405616194,0.9201304013258778,184.224609375
20,11160,11160,training set,41.185892530018464,0.91400281409733,178.7051239013672
20,11160,11160,holdout set,31.048431150848046,0.9223228837945499,176.23492431640625
21,11718,11718,training set,37.69991707068402,0.923650297219865,168.51390075683594
21,11718,11718,holdout set,34.223542294465005,0.9278422151110135,172.9906005859375
22,12276,12276,training set,40.7669876718428,0.9189635679940693,180.55606079101562
22,12276,12276,holdout set,40.3695856257109,0.9187086776946671,181.62017822265625
23,12834,12834,training set,36.57303929259069,0.9187703377683647,172.7589874267578
23,12834,12834,holdout set,36.75005364604294,0.9184754861635156,191.24317932128906
24,13392,13392,training set,36.91990147298202,0.9155407825601287,179.08470153808594
24,13392,13392,holdout set,32.19784063566476,0.9231782431597821,188.74411010742188
25,13950,13950,training set,36.29993981681764,0.9271042454056442,166.19261169433594
25,13950,13950,holdout set,32.310303372330964,0.9254617635160685,172.5601806640625
26,14508,14508,training set,38.669596874155104,0.9183205228764564,174.59442138671875
26,14508,14508,holdout set,38.038516921922565,0.9228722262196243,178.36326599121094
27,15066,15066,training set,40.02526679629227,0.919934154022485,181.44024658203125
27,15066,15066,holdout set,34.15600229043048,0.9243940198794007,169.5367431640625
28,15624,15624,training set,39.39149384293705,0.9192357911379077,171.3436279296875
28,15624,15624,holdout set,35.392948201391846,0.9234928313526325,187.21450805664062
29,16182,16182,training set,38.08265490899794,0.9239160955185071,167.9415740966797
29,16182,16182,holdout set,35.48301005968824,0.9220808781101368,186.9599609375
30,16740,16740,training set,35.6363795355428,0.9183068817364983,177.92349243164062
