epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,149.00698055140674,0.43594625919649843,405.9593811035156
1,558,558,holdout set,160.56665152590722,0.4356677376099469,453.4476623535156
2,1116,1116,training set,62.76003270968795,0.8588384356698953,212.3736572265625
2,1116,1116,holdout set,56.19681888818741,0.8639115019468591,229.50836181640625
3,1674,1674,training set,42.146650784125086,0.9004197481554002,180.2700653076172
3,1674,1674,holdout set,44.27438302410883,0.9084487768122926,193.8433380126953
4,2232,2232,training set,49.10864175402094,0.9126546289189719,197.96897888183594
4,2232,2232,holdout set,40.14824901893735,0.9164739635889418,183.885009765625
5,2790,2790,training set,41.81617560633458,0.9139010873623192,184.07887268066406
5,2790,2790,holdout set,35.39269557921216,0.9159975774236955,194.49221801757812
6,3348,3348,training set,46.55931152496487,0.9065548015059903,188.8551025390625
6,3348,3348,holdout set,37.04781570099294,0.9155357839772478,196.46507263183594
7,3906,3906,training set,48.37014183169231,0.9119358403258957,192.52825927734375
7,3906,3906,holdout set,37.51346172951162,0.9126549771171995,198.9532470703125
8,4464,4464,training set,32.218806640128605,0.9179129814729095,180.06594848632812
8,4464,4464,holdout set,36.745806491118856,0.915804332762491,191.82008361816406
9,5022,5022,training set,35.6279444815591,0.9177966531715356,185.08839416503906
9,5022,5022,holdout set,37.04806222533807,0.9217418262851425,186.17807006835938
10,5580,5580,training set,36.90551013115328,0.9168106686556712,181.9278106689453
10,5580,5580,holdout set,40.14096514045377,0.9154136230354197,191.9309539794922
11,6138,6138,training set,36.126801855134545,0.9184147521154955,169.071044921875
11,6138,6138,holdout set,42.61965701635927,0.919281730602961,181.62191772460938
12,6696,6696,training set,43.71992855146527,0.9154246071120724,178.50808715820312
12,6696,6696,holdout set,32.536818952299654,0.9164924224605784,196.81898498535156
13,7254,7254,training set,36.631487704929896,0.9163410066976212,183.61846923828125
13,7254,7254,holdout set,39.66417111357441,0.9159409955027513,190.54336547851562
14,7812,7812,training set,42.96746853902005,0.9129587463103235,181.89907836914062
14,7812,7812,holdout set,45.30915684904903,0.9135621458408423,198.91160583496094
15,8370,8370,training set,43.08880460867658,0.9097063895314932,187.33106994628906
15,8370,8370,holdout set,32.996511918026954,0.9165531613398343,184.1982421875
16,8928,8928,training set,35.59809390909504,0.9147618953720666,179.26670837402344
16,8928,8928,holdout set,39.51364749763161,0.9141934459330514,192.99127197265625
17,9486,9486,training set,34.65019234427018,0.9196275306167081,170.29119873046875
