epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,140,140,training set,108.406771233771,0.6751164133776797,387.28411865234375
1,140,140,holdout set,99.70087557693478,0.6751816330497604,383.07354736328125
1,140,140,QA set,154.90701511928012,0.7477060364825386,1936280.0
2,280,280,training set,109.36907962337136,0.7200745008133254,398.184326171875
2,280,280,holdout set,103.79001816129312,0.7361902378434024,406.2508850097656
2,280,280,QA set,180.34998648507255,0.7442682151283537,2592522.0
3,420,420,training set,93.2605964045506,0.7176045627775238,366.8465576171875
3,420,420,holdout set,86.0813279314898,0.73914348371909,369.644775390625
3,420,420,QA set,157.8930424281529,0.7076149987322944,1235657.0
4,560,560,training set,81.96554457419552,0.776515765399381,347.7801818847656
4,560,560,holdout set,78.23539760662243,0.7833604378702148,352.9244384765625
4,560,560,QA set,153.2163096836635,0.7137953042984008,1668148.75
5,700,700,training set,89.88532349187881,0.7218461312622821,359.3482360839844
5,700,700,holdout set,78.3382527550857,0.7373141924035735,361.3540344238281
5,700,700,QA set,150.5775636945452,0.7204285221440452,1740442.875
6,840,840,training set,76.76520336559042,0.797963906550649,345.91314697265625
6,840,840,holdout set,77.21281146607362,0.8020212609244481,369.494384765625
6,840,840,QA set,147.28995295933314,0.7888358767543521,1888211.125
7,980,980,training set,76.49303066893481,0.7994126078197041,359.6700134277344
7,980,980,holdout set,70.94172689429251,0.8070429106446682,366.5740661621094
7,980,980,QA set,141.14178684779574,0.7751856488840921,1708674.25
8,1120,1120,training set,77.26123063487466,0.8070498081706319,334.60308837890625
8,1120,1120,holdout set,71.39081802940927,0.8143438796214468,334.854736328125
8,1120,1120,QA set,147.2259543282645,0.7927393636533192,1758452.625
9,1260,1260,training set,67.8869918033015,0.8146094227122376,323.9906921386719
9,1260,1260,holdout set,68.81578609754797,0.8178553246034426,341.80352783203125
9,1260,1260,QA set,138.2591334751674,0.7901409885713032,1830710.125
10,1400,1400,training set,71.69570206635399,0.8114618701765721,318.3179931640625
10,1400,1400,holdout set,70.79917301831301,0.8177258602445363,326.2477722167969
10,1400,1400,QA set,142.8722621372768,0.7638358729226249,1153629.5
11,1540,1540,training set,64.18397616269067,0.8261996036480923,311.9982604980469
11,1540,1540,holdout set,65.75522351040854,0.8224115114353481,332.9494934082031
11,1540,1540,QA set,133.86034502301897,0.7939206297908511,1569121.625
12,1680,1680,training set,77.5661768320715,0.817508940170228,323.4618225097656
12,1680,1680,holdout set,75.5052747244481,0.8243678310682299,329.6673583984375
12,1680,1680,QA set,178.425288609096,0.7697306424379348,1548663.25
13,1820,1820,training set,65.42919744172832,0.8262587437711773,317.9488220214844
13,1820,1820,holdout set,65.84383254987188,0.8273618280145456,328.4880676269531
13,1820,1820,QA set,136.87085832868303,0.7918368067060197,1593903.625
14,1960,1960,training set,78.01308152583078,0.7471734908685903,333.4218444824219
14,1960,1960,holdout set,71.47614184286795,0.7589708268060349,340.5561828613281
14,1960,1960,QA set,153.16516113281247,0.6905848894800458,1517001.125
15,2100,2100,training set,69.91454340028577,0.8181337062869716,347.5696105957031
15,2100,2100,holdout set,69.63815802428871,0.8241764152917312,352.33416748046875
15,2100,2100,QA set,139.63335527692524,0.7860469498804638,1821775.375
16,2240,2240,training set,73.00980062875897,0.8213768471105141,322.14202880859375
16,2240,2240,holdout set,68.23075972008519,0.8315592020080658,324.8718566894531
16,2240,2240,QA set,141.69680786132812,0.7837682494095394,1986882.25
17,2380,2380,training set,70.76722853514366,0.8308791638555704,317.2613525390625
17,2380,2380,holdout set,61.933414140192326,0.8416472773678834,323.7100524902344
17,2380,2380,QA set,138.57547542027064,0.7886415719985962,1692012.875
18,2520,2520,training set,73.55664573819377,0.8284619430196472,321.0843505859375
18,2520,2520,holdout set,65.49582134047523,0.8350178852779209,326.8711853027344
18,2520,2520,QA set,139.5535125732422,0.7881468193871634,2097052.75
19,2660,2660,training set,67.7503263874678,0.8336831560154678,312.616455078125
19,2660,2660,holdout set,65.87678461289033,0.8414307088096393,314.6918029785156
19,2660,2660,QA set,145.98242296491347,0.7905885194029126,1932488.125
20,2800,2800,training set,70.73409691907,0.8174096540205937,340.854248046875
20,2800,2800,holdout set,67.81293736619409,0.8224282330702408,338.34716796875
20,2800,2800,QA set,140.0633087158203,0.7728222927876881,1647452.75
21,2940,2940,training set,68.96729722153395,0.8351198382297298,323.87969970703125
21,2940,2940,holdout set,63.7410139288113,0.8375362770748325,329.5113830566406
21,2940,2940,QA set,143.7800020490374,0.7843360347407204,1713661.0
22,3080,3080,training set,66.34381846769247,0.8325716097315308,324.5134582519531
22,3080,3080,holdout set,69.29149849736132,0.8301470920414431,340.5531005859375
22,3080,3080,QA set,139.77240916660855,0.7792544811964034,1969366.0
23,3220,3220,training set,64.65292313089594,0.8223217172512705,329.3052062988281
23,3220,3220,holdout set,65.41446654614992,0.8306590969041281,340.5966796875
23,3220,3220,QA set,157.82620893205916,0.7644024555172239,1691445.875
24,3360,3360,training set,75.53509099880466,0.8210348570792121,326.4211120605469
24,3360,3360,holdout set,66.48100102844182,0.8270867219216598,322.3155212402344
24,3360,3360,QA set,145.1226545061384,0.7641030869313649,1626132.625
25,3500,3500,training set,64.65005256794393,0.8371683043369558,305.07098388671875
25,3500,3500,holdout set,68.16162718180567,0.8340145987094729,318.27960205078125
25,3500,3500,QA set,134.91377639770508,0.7913754816566194,1845581.5
26,3640,3640,training set,64.54366379108978,0.8410486102075083,309.6443786621094
26,3640,3640,holdout set,60.57272634876426,0.8494696383131668,311.1026611328125
26,3640,3640,QA set,133.6181858607701,0.7895249575376511,1867140.625
27,3780,3780,training set,64.96762406505877,0.8214143775912817,313.9355773925781
27,3780,3780,holdout set,64.03474074706901,0.8234469094750239,322.1727294921875
27,3780,3780,QA set,138.36405890328544,0.7581686994859151,1708138.875
28,3920,3920,training set,64.29464889975497,0.8390620363425114,317.85931396484375
28,3920,3920,holdout set,59.58295421220828,0.8466222806455335,323.3757019042969
28,3920,3920,QA set,137.5042452130999,0.7826000303030014,1988897.0
29,4060,4060,training set,64.88559114281088,0.8410124962319969,301.9510498046875
29,4060,4060,holdout set,63.58824302419089,0.8422597971984942,311.5987854003906
29,4060,4060,QA set,131.55221285138813,0.8001095716442381,1994105.0
30,4200,4200,training set,62.28489838517271,0.8414835279545514,305.064697265625
30,4200,4200,holdout set,62.22850192012265,0.8435086461540777,314.94482421875
30,4200,4200,QA set,142.2537819998605,0.7943080897842134,2214142.75
31,4340,4340,training set,61.37649763136869,0.8429033825959777,299.5074157714844
31,4340,4340,holdout set,62.55232527793851,0.8437560518141254,312.93292236328125
31,4340,4340,QA set,130.22749492100306,0.7957507350615093,1719687.75
32,4480,4480,training set,64.83604849403491,0.8388452925973979,309.2978515625
32,4480,4480,holdout set,64.96694396133535,0.8422647057413997,319.3851013183594
32,4480,4480,QA set,135.34261975969588,0.7844080158642361,1960213.625
33,4620,4620,training set,64.20573736075312,0.8465902714960976,314.19561767578125
33,4620,4620,holdout set,62.76053508912446,0.8449920265120454,319.78582763671875
33,4620,4620,QA set,141.48557172502788,0.7950871054615293,1957749.25
34,4760,4760,training set,61.76429301816097,0.8481670042092446,293.5890808105469
34,4760,4760,holdout set,60.5559024911272,0.8467797750781756,305.5739440917969
34,4760,4760,QA set,125.45953641618999,0.8177121771233422,1858294.25
35,4900,4900,training set,63.46802021027543,0.8419113665404439,301.4564514160156
35,4900,4900,holdout set,62.216440433316166,0.8416213981399778,304.7951965332031
35,4900,4900,QA set,129.18593488420757,0.7874325769288198,1733313.125
36,5040,5040,training set,58.75100930186454,0.8356593832650105,284.0601501464844
36,5040,5040,holdout set,60.78780157570145,0.8366325863462407,300.9004211425781
36,5040,5040,QA set,127.61451775687082,0.7946554720401764,1666148.0
37,5180,5180,training set,63.80681734683458,0.8228271073312499,349.19085693359375
37,5180,5180,holdout set,65.46653548884206,0.8258460042270599,351.4863586425781
37,5180,5180,QA set,137.2951420375279,0.782345467380115,1886228.375
38,5320,5320,training set,65.19821887719445,0.8453930370160379,303.956298828125
38,5320,5320,holdout set,66.94442419806728,0.8466333800897701,310.53314208984375
38,5320,5320,QA set,132.6736624581473,0.8070796430110931,1998767.375
