epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,77.20763690621243,0.7767101331846789,334.249267578125
1,558,558,holdout set,74.43198914511595,0.7842664078052621,342.180419921875
1,558,558,QA set,135.45186070033483,0.7737530746630259,1596210.625
2,1116,1116,training set,70.84683702420443,0.7873070624700631,318.43145751953125
2,1116,1116,holdout set,65.76818084547995,0.7976508284918964,323.990966796875
2,1116,1116,QA set,132.90217481340682,0.7936572666679109,1573010.875
3,1674,1674,training set,67.4841464717756,0.8491007842094405,288.75439453125
3,1674,1674,holdout set,67.08948414092083,0.8530330622161273,293.6036376953125
3,1674,1674,QA set,123.1887217930385,0.8258353216307504,2447831.75
4,2232,2232,training set,68.7361699301423,0.7479620099984459,320.15301513671875
4,2232,2232,holdout set,71.29015067562432,0.7469210969684354,337.3035583496094
4,2232,2232,QA set,136.73417009626118,0.7450967452355793,990498.1875
5,2790,2790,training set,59.952352657186566,0.8613901903881924,279.09619140625
5,2790,2790,holdout set,52.31751553248614,0.8703256556909764,283.6251220703125
5,2790,2790,QA set,120.1954242161342,0.8124907442501612,1809018.125
6,3348,3348,training set,57.9509105013567,0.8458134184465962,273.1396179199219
6,3348,3348,holdout set,59.53593606666254,0.8471318105330283,282.780029296875
6,3348,3348,QA set,117.07030432564872,0.7975963332823345,1147809.875
7,3906,3906,training set,57.18141491160577,0.8552100138767855,283.4933166503906
7,3906,3906,holdout set,52.47563285123397,0.8591825266412343,285.18304443359375
7,3906,3906,QA set,117.10990687779017,0.8060273847409657,1401362.25
8,4464,4464,training set,61.54856166051468,0.8447017965518171,289.865966796875
8,4464,4464,holdout set,58.09824960205151,0.8503131605029921,295.2900085449219
8,4464,4464,QA set,117.89563369750977,0.7949422278574535,1233503.375
9,5022,5022,training set,57.60454922457575,0.8719548287299403,258.42205810546875
9,5022,5022,holdout set,49.83069399226224,0.8767519521061331,262.04388427734375
9,5022,5022,QA set,118.34383337838308,0.8193931898900441,1928911.0
10,5580,5580,training set,54.67136235983344,0.868343771835498,254.74853515625
10,5580,5580,holdout set,53.12386960157892,0.8681434491154505,262.6623840332031
10,5580,5580,QA set,110.10549000331334,0.8224707671574183,1521510.875
11,6138,6138,training set,53.83705368533265,0.8772623786571785,248.94346618652344
11,6138,6138,holdout set,54.71374205494067,0.873707924503833,260.1278381347656
11,6138,6138,QA set,107.20062255859375,0.8419245268617357,1712823.875
12,6696,6696,training set,53.283691483171424,0.8733026430127211,281.0614013671875
12,6696,6696,holdout set,54.52062295077485,0.8755108798213769,292.29766845703125
12,6696,6696,QA set,113.42058890206472,0.8263048636061804,1838318.875
13,7254,7254,training set,52.37510794885202,0.8870606161945034,241.44520568847656
13,7254,7254,holdout set,50.996441507013515,0.8883608851756435,254.60926818847656
13,7254,7254,QA set,109.49132864815849,0.8396912323577064,2242882.5
14,7812,7812,training set,53.48187269549817,0.8750784727671999,247.8358612060547
14,7812,7812,holdout set,54.4365782505738,0.8775385860790266,258.3233642578125
14,7812,7812,QA set,112.21631458827427,0.8225102147885731,2059543.25
15,8370,8370,training set,53.08132637536619,0.884303709215601,250.51129150390625
15,8370,8370,holdout set,49.870727790985256,0.8888572961295722,253.60977172851562
15,8370,8370,QA set,109.55656106131417,0.84274594272886,2003004.125
16,8928,8928,training set,52.437090812949464,0.8843548612276209,254.62986755371094
16,8928,8928,holdout set,52.74776342694531,0.8858236065570964,260.1263427734375
16,8928,8928,QA set,115.30405371529714,0.8318365173680443,2094023.375
17,9486,9486,training set,51.886801055283286,0.8766604086995358,241.57704162597656
17,9486,9486,holdout set,51.18056230037473,0.8773558187240269,253.0206756591797
17,9486,9486,QA set,110.3694305419922,0.8242545170443398,1557437.25
18,10044,10044,training set,51.97441496088868,0.890168014113442,232.01954650878906
18,10044,10044,holdout set,51.454965150609496,0.8920873649040004,241.64524841308594
18,10044,10044,QA set,106.2474343436105,0.8419283926486969,1705343.125
19,10602,10602,training set,51.798338682972826,0.8703277123931912,243.26800537109375
19,10602,10602,holdout set,49.234268847601925,0.8687850271089701,247.87655639648438
19,10602,10602,QA set,102.21692875453405,0.8364369145461491,1706404.875
20,11160,11160,training set,49.69908786477754,0.8578664139095054,251.84115600585938
20,11160,11160,holdout set,53.602977576170815,0.8575625898229191,267.6565246582031
20,11160,11160,QA set,104.81770978655135,0.8262494781187604,1401319.25
21,11718,11718,training set,49.41435789046227,0.8874127945164219,234.83279418945312
21,11718,11718,holdout set,49.03077966812998,0.8890428380691446,241.80120849609375
21,11718,11718,QA set,102.80967712402345,0.8457837807280677,1902480.0
22,12276,12276,training set,47.18976314875181,0.8896872592085856,230.6934814453125
22,12276,12276,holdout set,46.76729618871468,0.8886507980059832,241.7686004638672
22,12276,12276,QA set,107.98141152518136,0.8398847175495965,1773395.875
23,12834,12834,training set,54.3446129039512,0.8839155897148885,234.02001953125
23,12834,12834,holdout set,53.983390673623944,0.8839354912342969,250.88389587402344
23,12834,12834,QA set,114.54408645629884,0.8419809745890754,2180885.5
24,13392,13392,training set,55.31593483258439,0.8430227325443411,243.43798828125
24,13392,13392,holdout set,55.56122521075304,0.8390116716836928,265.49591064453125
24,13392,13392,QA set,109.67180306570872,0.8075489891426905,1431675.125
25,13950,13950,training set,50.66478950998862,0.8936204278288642,222.43975830078125
25,13950,13950,holdout set,45.47769187609083,0.8952597002353286,227.62237548828125
25,13950,13950,QA set,101.69014413016184,0.844226462500436,1858853.625
26,14508,14508,training set,45.593658419384155,0.8986022128810873,219.38473510742188
26,14508,14508,holdout set,46.291424236493185,0.8991213034023531,230.52293395996094
26,14508,14508,QA set,106.89087186540876,0.8377942421606608,1701388.625
27,15066,15066,training set,52.3162303242716,0.8628379599504115,243.9859161376953
27,15066,15066,holdout set,55.550475988013204,0.8658031290397048,257.51995849609375
27,15066,15066,QA set,110.8051071166992,0.8152975142002106,1678819.75
28,15624,15624,training set,50.37614296528045,0.8991535486275097,217.69468688964844
28,15624,15624,holdout set,46.67607181199128,0.8979627080261707,229.7281494140625
28,15624,15624,QA set,102.93742970057895,0.8566679528781346,2055504.125
29,16182,16182,training set,47.44222560399794,0.8820273284436553,228.92103576660156
29,16182,16182,holdout set,49.269842577021336,0.8791672856896184,239.60218811035156
29,16182,16182,QA set,107.81225912911552,0.8282046679939543,1715984.125
30,16740,16740,training set,54.716478645405004,0.8734601027645112,231.62278747558594
30,16740,16740,holdout set,47.441999641567236,0.8781974245794117,233.81106567382812
30,16740,16740,QA set,98.31953866141183,0.8457750124590737,1629388.25
31,17298,17298,training set,49.19168287265347,0.8959590139857028,222.18490600585938
31,17298,17298,holdout set,47.5795189316741,0.8961695622419938,237.2312469482422
31,17298,17298,QA set,102.4927488054548,0.8463209335293088,1836253.75
32,17856,17856,training set,53.15986820521175,0.8596896498456772,240.60284423828125
32,17856,17856,holdout set,52.949215075117536,0.8607123717811191,254.57888793945312
32,17856,17856,QA set,103.41847446986608,0.822124325803348,1452331.0
33,18414,18414,training set,45.44737656391226,0.8997479256868246,218.94644165039062
33,18414,18414,holdout set,46.708895457792096,0.8993211813358357,236.39813232421875
