epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,171.95016690529883,0.2639483149308073,476.52880859375
1,558,558,holdout set,178.67310118861496,0.2451094565223233,498.55615234375
1,558,558,QA set,258.9739140101841,0.36569899533476147,1175834.875
2,1116,1116,training set,164.94352750107646,0.2992774978101682,456.10455322265625
2,1116,1116,holdout set,173.4363755993545,0.28054454510686355,485.84912109375
2,1116,1116,QA set,271.0811680385045,0.3578425507460322,2399469.75
3,1674,1674,training set,147.52144742757082,0.35242922385032216,462.40997314453125
3,1674,1674,holdout set,143.42726821638644,0.31405078358511673,459.25482177734375
3,1674,1674,QA set,203.99761635916576,0.5644802919455937,1961680.375
4,2232,2232,training set,142.9047542028129,0.3698337547573729,441.8721923828125
4,2232,2232,holdout set,136.219809576869,0.367255629417059,456.74713134765625
4,2232,2232,QA set,188.6798073904855,0.6316750560488019,2415691.0
5,2790,2790,training set,130.52591396309435,0.4570261474666477,455.856689453125
5,2790,2790,holdout set,127.90192527323961,0.46830092997962147,454.47314453125
5,2790,2790,QA set,174.6253934587751,0.6913081173385893,2444889.25
6,3348,3348,training set,161.91064063832164,0.4124570075038818,492.9699401855469
6,3348,3348,holdout set,153.92148593068123,0.4319882200202301,498.93994140625
6,3348,3348,QA set,189.56512560163225,0.6678376155240195,2570113.75
7,3906,3906,training set,183.62869215384126,0.39575233461736126,531.1864013671875
7,3906,3906,holdout set,190.75168976560235,0.39924085339357696,532.1605834960938
7,3906,3906,QA set,185.07313319614954,0.68418117080416,2822626.0
8,4464,4464,training set,253.84857270121574,0.3442633668100541,610.0180053710938
8,4464,4464,holdout set,246.67821677029133,0.35725282037532935,620.6434936523438
8,4464,4464,QA set,217.09638105119976,0.6302191466093063,3072798.75
9,5022,5022,training set,292.1876284480095,0.28936000648612037,646.1607666015625
9,5022,5022,holdout set,283.98527404665947,0.3359028512709301,651.1847534179688
9,5022,5022,QA set,271.7941131591797,0.5825317267860685,3832268.75
10,5580,5580,training set,338.4688684269786,0.29438996499840897,677.6014404296875
10,5580,5580,holdout set,328.4734281003475,0.32398530144683946,686.435302734375
10,5580,5580,QA set,327.4867052350725,0.5341782569885254,4115392.5
11,6138,6138,training set,391.168219640851,0.26543496234754294,695.6165771484375
11,6138,6138,holdout set,377.39578342437744,0.29084300578850275,713.714111328125
11,6138,6138,QA set,389.79204014369424,0.4102352208324841,4373447.0
12,6696,6696,training set,387.8407053500414,0.3070006590660128,681.1480712890625
12,6696,6696,holdout set,379.79160268604755,0.33000650378178875,701.68798828125
12,6696,6696,QA set,340.9934474400112,0.5690245607069561,5920993.0
13,7254,7254,training set,401.90892900526524,0.3045841746948099,740.0856323242188
13,7254,7254,holdout set,392.50066977739334,0.321296867042661,754.0738525390625
13,7254,7254,QA set,334.45638602120533,0.5377267939703805,5509529.0
14,7812,7812,training set,396.6171565502882,0.30587010482662436,688.9222412109375
14,7812,7812,holdout set,397.7815635353327,0.32040568831369853,714.4466552734375
14,7812,7812,QA set,332.8629193987165,0.5908489035708564,6097142.0
15,8370,8370,training set,391.5284454971552,0.3017205471237503,726.228515625
15,8370,8370,holdout set,390.2044492214918,0.31919096460126184,741.670654296875
15,8370,8370,QA set,332.94805908203125,0.582553037575313,5803059.0
16,8928,8928,training set,472.267036229372,0.2753665948345443,779.04052734375
16,8928,8928,holdout set,451.6774650737643,0.29485501217947885,780.58447265625
16,8928,8928,QA set,374.72468348911826,0.5405550024339131,5618601.5
17,9486,9486,training set,482.9620525985956,0.2750411368657666,815.8548583984375
17,9486,9486,holdout set,468.38663862645626,0.2862413160805488,831.8740234375
17,9486,9486,QA set,400.06746564592635,0.5109153091907501,5248602.0
18,10044,10044,training set,414.1534764356911,0.289724052213856,778.5823974609375
18,10044,10044,holdout set,397.1255869716406,0.3115394102328537,774.57177734375
18,10044,10044,QA set,389.18781389508933,0.5100856625608036,5110456.5
19,10602,10602,training set,467.0655956454575,0.27757890428827636,796.7314453125
19,10602,10602,holdout set,454.745765523985,0.29636216968668094,794.1115112304688
19,10602,10602,QA set,389.13212367466525,0.5181991862399238,5398703.0
20,11160,11160,training set,424.6659183576703,0.27969643538289723,763.0172119140625
20,11160,11160,holdout set,418.6301815137267,0.2995516101048352,771.3341064453125
20,11160,11160,QA set,386.2415466308594,0.5123023465275764,4605919.5
21,11718,11718,training set,436.1761055998504,0.27835048799215656,818.9411010742188
21,11718,11718,holdout set,422.4427355416119,0.2962853010426727,804.421630859375
21,11718,11718,QA set,411.3179931640625,0.4826247096061706,4197081.5
22,12276,12276,training set,335.7818260472268,0.3241180327155462,720.8178100585938
