epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,82.29655658639967,0.8048937761923298,334.62457275390625
1,558,558,holdout set,67.57957674283534,0.8061168111744337,336.43438720703125
1,558,558,QA set,150.49950190952845,0.7876891898257392,1953851.125
2,1116,1116,training set,69.84437125362456,0.8023709814297035,358.6376953125
2,1116,1116,holdout set,76.05247348919511,0.8178828083910048,339.71905517578125
2,1116,1116,QA set,132.0146805899484,0.803170925804547,1854377.5
3,1674,1674,training set,70.57644114876166,0.8135959378851112,330.7796936035156
3,1674,1674,holdout set,66.30479633528739,0.8260484165512025,336.11895751953125
3,1674,1674,QA set,132.2630571637835,0.7996670944350106,1676793.125
4,2232,2232,training set,66.43427812797017,0.8166074510663748,360.5464172363281
4,2232,2232,holdout set,67.95833811443299,0.8196279334370047,364.01910400390625
4,2232,2232,QA set,125.70938982282367,0.8101619056292941,2047402.375
5,2790,2790,training set,65.69282115879469,0.8269552745950932,327.3829040527344
5,2790,2790,holdout set,64.53711519576609,0.832180624071043,360.35626220703125
5,2790,2790,QA set,122.14690835135325,0.8181962072849274,1752193.625
6,3348,3348,training set,70.6263563008979,0.8438361959706526,299.5818786621094
6,3348,3348,holdout set,58.58043204154819,0.8562483747373335,290.885009765625
6,3348,3348,QA set,122.88754762922015,0.8088860831090381,1781404.375
7,3906,3906,training set,58.2816586792469,0.8517562122942763,312.63916015625
7,3906,3906,holdout set,57.72435926645994,0.858833227372088,303.3099365234375
7,3906,3906,QA set,125.561829158238,0.8109622831855501,1913494.125
8,4464,4464,training set,62.58583176974207,0.8310447412368376,271.91015625
8,4464,4464,holdout set,64.50852714013308,0.825762725842651,288.275634765625
8,4464,4464,QA set,127.1373508998326,0.7719967024666923,1624142.375
9,5022,5022,training set,62.45790270436555,0.863831072114408,276.33221435546875
9,5022,5022,holdout set,61.87222755141556,0.8646136618335731,285.8650817871094
9,5022,5022,QA set,126.03333663940428,0.8233481241124017,1772308.0
10,5580,5580,training set,69.08409989625216,0.8571882561373059,279.096435546875
10,5580,5580,holdout set,58.714889822527766,0.8677783327293582,277.42608642578125
10,5580,5580,QA set,121.37554986136301,0.8301441946199963,1865934.625
11,6138,6138,training set,62.142854363657534,0.8613230698683765,311.74273681640625
11,6138,6138,holdout set,61.05867214780301,0.8498086176114157,326.77490234375
11,6138,6138,QA set,115.30523899623327,0.8338838858263833,1835226.75
12,6696,6696,training set,59.68651088606566,0.8632890921435319,260.4173889160156
12,6696,6696,holdout set,60.32779939379543,0.8715016557252966,255.971923828125
12,6696,6696,QA set,118.73749160766602,0.8191302801881517,1738513.625
13,7254,7254,training set,55.83248341549188,0.8721025672275573,263.5676574707031
13,7254,7254,holdout set,46.52627199329436,0.8746626869542524,262.7738037109375
13,7254,7254,QA set,110.8111196245466,0.8284248603241784,1576234.125
14,7812,7812,training set,54.617975091561675,0.8601309985970147,254.92535400390625
14,7812,7812,holdout set,62.53525117295794,0.8525160740246065,273.72491455078125
14,7812,7812,QA set,113.13049915858679,0.8090368360280991,1678614.25
15,8370,8370,training set,58.20889882510528,0.8498762105009519,269.5131530761719
15,8370,8370,holdout set,51.88670626201201,0.8554309527680743,267.97900390625
15,8370,8370,QA set,129.93721771240234,0.7441131344863346,1395858.5
16,8928,8928,training set,52.623720430769026,0.8803972651949152,254.11021423339844
16,8928,8928,holdout set,56.98220395017415,0.8806526227272116,267.8887939453125
16,8928,8928,QA set,112.34232439313617,0.8419072521584374,1628947.625
17,9486,9486,training set,59.71284444723278,0.8617594822717365,275.9964294433594
17,9486,9486,holdout set,54.835519447457045,0.8579618952499004,266.97369384765625
17,9486,9486,QA set,115.04811913626536,0.8370375973837716,2237076.75
18,10044,10044,training set,53.9250707194733,0.8667144752107561,254.98814392089844
