epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,15135.681992083788,0.6892771011334844,9352.2822265625
1,558,558,holdout set,20000.327461481094,0.6796172766189557,9964.798828125
1,558,558,QA set,16963.731305803572,0.6966282320874078,10991.93359375
2,1116,1116,training set,14754.10144558549,0.6491423571133055,8788.337890625
2,1116,1116,holdout set,18845.369336426258,0.6351699567749165,9560.1630859375
2,1116,1116,QA set,17891.746651785714,0.6568813877446311,10960.52734375
3,1674,1674,training set,14652.312456190586,0.6842050790728536,8887.861328125
3,1674,1674,holdout set,19806.536064743996,0.6718091092479881,9906.119140625
3,1674,1674,QA set,16273.510184151784,0.7198995394366128,10770.3583984375
4,2232,2232,training set,16020.626105070114,0.6917655176366679,9050.2294921875
4,2232,2232,holdout set,19019.761444330215,0.6900044107460417,11491.009765625
4,2232,2232,QA set,16587.095842633928,0.7042172210557119,10939.572265625
5,2790,2790,training set,16674.455290555954,0.7164869728148915,9174.294921875
5,2790,2790,holdout set,15524.358765482903,0.7145709463220555,9033.4697265625
5,2790,2790,QA set,15440.936244419641,0.7561585519995008,10752.298828125
6,3348,3348,training set,14355.051946759224,0.7447960493154824,10101.833984375
6,3348,3348,holdout set,19036.270126521587,0.738661989395041,9606.732421875
6,3348,3348,QA set,15980.631138392859,0.7741861130510057,10669.0390625
7,3906,3906,training set,13739.41069483757,0.6723584173014387,8755.4970703125
7,3906,3906,holdout set,19359.613789618015,0.6614634729921818,9669.4755859375
7,3906,3906,QA set,17365.326311383928,0.674874084336417,11005.3662109375
8,4464,4464,training set,15513.200665384531,0.6856622393825091,9002.9365234375
8,4464,4464,holdout set,15551.397023618221,0.69363331515342,8998.841796875
8,4464,4464,QA set,16679.479073660714,0.7029338883502143,10868.0419921875
9,5022,5022,training set,16376.616778254509,0.7149865996907465,8937.7138671875
9,5022,5022,holdout set,15948.96289369464,0.712422666256316,9230.998046875
9,5022,5022,QA set,15579.163225446428,0.7456054815224239,10724.576171875
10,5580,5580,training set,12771.396957695484,0.7523935617646202,8529.353515625
10,5580,5580,holdout set,18586.898218095303,0.741486071550753,9559.8935546875
10,5580,5580,QA set,15342.578683035712,0.7757208006722586,10652.4921875
11,6138,6138,training set,13954.768142223358,0.7243292813946027,8864.5751953125
11,6138,6138,holdout set,15809.292251586914,0.7233551106182858,9017.3662109375
11,6138,6138,QA set,16007.803710937498,0.7268502031053815,10802.9775390625
12,6696,6696,training set,13900.459391117096,0.7258211954613216,8583.7529296875
12,6696,6696,holdout set,18429.88283610344,0.7131740666809492,9425.4130859375
12,6696,6696,QA set,15817.592494419645,0.7359073694263187,10725.630859375
