epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,279,279,training set,88.55499177519232,0.7132998201977898,394.8501892089844
1,279,279,holdout set,93.2218141159974,0.7332959676523387,402.876708984375
1,279,279,QA set,167.65501403808594,0.7406071211610522,2429035.75
2,558,558,training set,102.0171661246568,0.533126303624158,376.385498046875
2,558,558,holdout set,91.60689968394581,0.5450560328645224,383.42596435546875
2,558,558,QA set,180.53750065394811,0.5946107932499476,1532257.5
3,837,837,training set,74.88438092148863,0.7765093524576514,351.306396484375
3,837,837,holdout set,76.54806346516125,0.7842500633632881,362.9411315917969
3,837,837,QA set,138.33757890973772,0.792173956121717,1995686.5
4,1116,1116,training set,96.27307821204886,0.644893798387784,362.0863037109375
4,1116,1116,holdout set,86.87890194298234,0.6713597112538991,370.6211242675781
4,1116,1116,QA set,170.2756336757115,0.6267323877130234,1314373.125
5,1395,1395,training set,106.6824963967083,0.533525951226693,386.71728515625
5,1395,1395,holdout set,104.10462227437529,0.5635814440374816,398.1426086425781
5,1395,1395,QA set,190.39502280099055,0.5686036476067134,1275612.5
6,1674,1674,training set,96.96223794968682,0.6186146603176894,372.3822937011719
6,1674,1674,holdout set,91.32974536903203,0.6345109561952995,367.6285095214844
6,1674,1674,QA set,174.67270115443642,0.5981498062610626,1384101.0
7,1953,1953,training set,105.47283149516443,0.5898142678197473,373.7595520019531
7,1953,1953,holdout set,96.33824552700389,0.6091705817852926,374.271728515625
7,1953,1953,QA set,184.85325731549943,0.576255121401378,1571769.625
8,2232,2232,training set,97.04968845099211,0.5957046633520804,368.8170166015625
8,2232,2232,holdout set,91.01623111136723,0.6228422978783783,375.1594543457031
8,2232,2232,QA set,184.2367401123047,0.5752208147730146,1488656.375
9,2511,2511,training set,84.80998745677061,0.7460282373140217,336.11920166015625
9,2511,2511,holdout set,92.85116743284743,0.7456937579336227,356.102294921875
9,2511,2511,QA set,167.79715074811665,0.6421566499131067,1613420.875
10,2790,2790,training set,113.15864854847314,0.5899924311197537,369.2796325683594
10,2790,2790,holdout set,105.80981544742826,0.6128255623298173,382.44610595703125
10,2790,2790,QA set,190.42916761125838,0.5566855551941055,1323953.875
11,3069,3069,training set,88.60351590416394,0.6899252479292386,339.09716796875
11,3069,3069,holdout set,94.09688827954233,0.6943369255764082,365.0838623046875
11,3069,3069,QA set,175.19801766531805,0.6000504876886095,1448174.0
12,3348,3348,training set,85.48897104489151,0.6764841537878965,343.6282653808594
12,3348,3348,holdout set,88.77982339047594,0.6923170459340326,356.1466979980469
12,3348,3348,QA set,159.55077253069197,0.6405858993530273,1478923.125
13,3627,3627,training set,73.1233298969455,0.7759205500879034,333.79925537109375
13,3627,3627,holdout set,84.83578889654018,0.7683045166752436,353.4794006347656
13,3627,3627,QA set,151.33586883544922,0.7021266605172838,1583362.75
14,3906,3906,training set,113.16639964049682,0.631458678348281,358.43243408203125
14,3906,3906,holdout set,105.93334288080223,0.6532635311741615,366.4765625
14,3906,3906,QA set,186.83354731968473,0.5579551075186048,1412390.625
15,4185,4185,training set,91.16659340035403,0.7337117141796625,332.7731018066406
15,4185,4185,holdout set,93.07485051418189,0.7367062841476582,342.974365234375
15,4185,4185,QA set,161.48561205182756,0.6458608508110046,1516395.75
16,4464,4464,training set,89.67938058357686,0.7177785811727517,327.7749328613281
16,4464,4464,holdout set,91.6162968587596,0.7248114088524744,341.26226806640625
16,4464,4464,QA set,162.7724151611328,0.6373323457581657,1514062.5
17,4743,4743,training set,85.32859044917859,0.7235885510381195,332.7668151855469
17,4743,4743,holdout set,89.51007566868793,0.726255117191613,345.72015380859375
17,4743,4743,QA set,166.71525246756417,0.6287386332239425,1415345.625
18,5022,5022,training set,98.25680304248817,0.7013985711136002,338.56683349609375
18,5022,5022,holdout set,93.36110731121153,0.7181513487630582,342.83917236328125
18,5022,5022,QA set,173.7312981741769,0.6046226961272103,1395921.625
19,5301,5301,training set,78.73013107653242,0.7132091087187291,329.61309814453125
19,5301,5301,holdout set,80.98585495445877,0.7236626353005704,350.610107421875
19,5301,5301,QA set,166.66219547816686,0.6144578669752394,1152848.125
20,5580,5580,training set,90.41639990487602,0.702685592634225,336.64996337890625
20,5580,5580,holdout set,90.09050837019458,0.7185595617993386,353.8714599609375
20,5580,5580,QA set,167.631116594587,0.6191773670060294,1417181.75
21,5859,5859,training set,97.34850034629926,0.6661780031113267,345.78472900390625
21,5859,5859,holdout set,98.01454761507921,0.6775214846347808,351.47802734375
21,5859,5859,QA set,182.51768057686942,0.5658706256321498,1226023.0
22,6138,6138,training set,84.17344059667084,0.7362977736984249,335.5431213378906
22,6138,6138,holdout set,83.5222796832677,0.7379533637008535,354.45953369140625
22,6138,6138,QA set,169.3798882620675,0.6247812445674624,1412994.125
23,6417,6417,training set,105.13084708969109,0.6264597455410694,358.04254150390625
23,6417,6417,holdout set,99.13027196365874,0.6455886124167591,363.5223693847656
23,6417,6417,QA set,185.62112208775113,0.550561317375728,1246936.75
24,6696,6696,training set,96.50639336940367,0.6693124712910503,333.624267578125
24,6696,6696,holdout set,92.17198595113587,0.6910154411234544,347.9460144042969
24,6696,6696,QA set,178.1489824567522,0.5764940423624857,1129579.25
25,6975,6975,training set,100.45294988667592,0.6419274861732447,350.67376708984375
25,6975,6975,holdout set,97.71503374376334,0.6537348333140471,355.95440673828125
25,6975,6975,QA set,177.03924669538222,0.5749013998678753,1300303.5
26,7254,7254,training set,90.36729083559476,0.7482800950651836,328.6825256347656
26,7254,7254,holdout set,85.14419253682718,0.7579125192369247,341.11773681640625
26,7254,7254,QA set,160.57743399483817,0.6626431260790144,1386963.5
27,7533,7533,training set,85.30261733662337,0.726609831353926,326.08197021484375
27,7533,7533,holdout set,87.10745233669877,0.7250179417078471,347.2978515625
27,7533,7533,QA set,161.14039502825057,0.638771082673754,1300162.625
28,7812,7812,training set,96.26498049375368,0.6590574056681362,330.0335998535156
28,7812,7812,holdout set,97.68723328126362,0.6660761169114267,352.9450378417969
28,7812,7812,QA set,188.20265415736606,0.5370876235621316,1142861.0
29,8091,8091,training set,81.80335920723155,0.7458163988058004,326.6308898925781
29,8091,8091,holdout set,80.65160542028025,0.7420455659962499,341.7012634277344
29,8091,8091,QA set,168.83265795026506,0.6230686477252415,1182193.5
30,8370,8370,training set,75.85747374640778,0.7650357839811477,313.6428527832031
30,8370,8370,holdout set,76.43901149136946,0.7717575218939601,329.46820068359375
30,8370,8370,QA set,152.14632524762834,0.6744048765727452,1383038.875
31,8649,8649,training set,89.97561862040311,0.7177329162204842,333.654541015625
31,8649,8649,holdout set,96.04918367555365,0.7120932411962713,345.7613525390625
31,8649,8649,QA set,162.7458332606724,0.6331414665494647,1243190.875
32,8928,8928,training set,85.86456576921046,0.7443001819065103,321.4809265136719
32,8928,8928,holdout set,91.77897834731266,0.7386928442629142,340.1776123046875
32,8928,8928,QA set,160.3129632132394,0.6518915380750384,1264011.5
33,9207,9207,training set,81.22748618898913,0.7271801551614772,334.3312683105469
33,9207,9207,holdout set,83.43944816454314,0.728910473581891,337.8881530761719
33,9207,9207,QA set,164.76418849400113,0.6284473538398743,1265144.25
34,9486,9486,training set,83.48495567054488,0.7528212986391054,326.14105224609375
34,9486,9486,holdout set,80.15301611181349,0.7510797937229654,340.2535705566406
34,9486,9486,QA set,146.84011622837613,0.6823351212910244,1228337.25
35,9765,9765,training set,95.92792379949242,0.7306274087772238,331.52667236328125
35,9765,9765,holdout set,89.31569137983024,0.7388244340877463,339.61077880859375
35,9765,9765,QA set,163.3549128941127,0.6379208309309823,1132519.75
36,10044,10044,training set,98.68735312810168,0.7248752311293174,336.7550048828125
36,10044,10044,holdout set,93.92176991561428,0.7305075850890717,334.1421813964844
36,10044,10044,QA set,174.0306461879185,0.6010427943297795,1169371.375
37,10323,10323,training set,91.2893367423676,0.7072941677979543,333.4674072265625
37,10323,10323,holdout set,87.83396147633903,0.7142041971483195,337.768310546875
37,10323,10323,QA set,173.39353506905692,0.6014697211129325,1104994.25
38,10602,10602,training set,76.40972794848494,0.7964820353349751,308.373046875
38,10602,10602,holdout set,74.85118215577677,0.7964050881328149,318.58587646484375
38,10602,10602,QA set,140.2209756033761,0.7204784112317221,1078423.75
39,10881,10881,training set,94.46720076329075,0.7182667921297252,327.0454406738281
39,10881,10881,holdout set,91.288708739914,0.7235531274445748,339.228271484375
39,10881,10881,QA set,156.80860355922155,0.6495823753731591,1263902.125
40,11160,11160,training set,97.79808965884149,0.6741278920385412,334.88397216796875
40,11160,11160,holdout set,99.08193961018696,0.6729543211672535,344.9580078125
40,11160,11160,QA set,172.6058088030134,0.589591594679015,1091122.0
41,11439,11439,training set,98.09339951095171,0.6652512506225321,337.1943664550781
41,11439,11439,holdout set,91.84026883461047,0.67371923047358,337.43963623046875
41,11439,11439,QA set,170.54264286586218,0.594069453222411,1066587.625
42,11718,11718,training set,94.37264523212798,0.6610176294229859,342.22369384765625
42,11718,11718,holdout set,95.32896887639072,0.6618708473033621,350.42315673828125
42,11718,11718,QA set,175.50130680629184,0.5855978216443742,1140425.375
43,11997,11997,training set,98.62481504213065,0.6716913626514724,329.1893615722656
43,11997,11997,holdout set,96.27835402393248,0.6799612518989306,338.40008544921875
43,11997,11997,QA set,173.19956098284038,0.5876963053430829,1225756.0
44,12276,12276,training set,90.84230444394052,0.7101172849961586,331.447509765625
44,12276,12276,holdout set,85.23354049120098,0.7189180592358753,344.8542175292969
44,12276,12276,QA set,165.14711434500558,0.6217444134610038,1254382.625
45,12555,12555,training set,97.22388753877021,0.6748250766740966,346.30828857421875
45,12555,12555,holdout set,91.66363413189538,0.6785258988820715,348.53314208984375
45,12555,12555,QA set,179.08217838832311,0.5758943898337228,1023975.75
46,12834,12834,training set,104.51004106295295,0.6444006006440759,345.10247802734375
46,12834,12834,holdout set,98.12258343375288,0.6499354797124397,354.4649658203125
46,12834,12834,QA set,186.0595245361328,0.5463984906673431,1221626.75
47,13113,13113,training set,96.1834289287217,0.6690575091682831,344.7505798339844
47,13113,13113,holdout set,101.98404621705413,0.6654171237441915,351.904296875
47,13113,13113,QA set,178.64402553013392,0.5764461330005101,1155317.125
48,13392,13392,training set,89.74684058595449,0.722203081104908,332.6874694824219
48,13392,13392,holdout set,85.89378516608849,0.7207764132826924,337.7567443847656
48,13392,13392,QA set,166.89222172328402,0.6116681907858168,1074931.75
49,13671,13671,training set,91.65746776061133,0.7224939468142111,325.56060791015625
49,13671,13671,holdout set,89.09933880739845,0.7227226992431497,335.13543701171875
49,13671,13671,QA set,161.37237221854073,0.6343508873667035,1135930.75
50,13950,13950,training set,85.19599695294164,0.7640095577953616,322.9893493652344
50,13950,13950,holdout set,77.78038678388111,0.7696586717011087,320.84124755859375
