epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,88.31629311559846,0.6699932840492693,343.6942138671875
1,558,558,holdout set,84.84892191000836,0.6777284138006507,362.6183776855469
1,558,558,QA set,176.3202667236328,0.5938146497522081,877850.6875
2,1116,1116,training set,68.12230166886002,0.7871387615559797,310.1371459960937
2,1116,1116,holdout set,71.20547268978771,0.7878845782470307,322.6309509277344
2,1116,1116,QA set,136.83351843697682,0.7459411940404347,1065578.5
3,1674,1674,training set,57.54798927227967,0.8420604272396304,288.0233764648437
3,1674,1674,holdout set,62.45036878925748,0.8388737284258241,304.84478759765625
3,1674,1674,QA set,131.80944279261996,0.7723518588713237,1244103.75
4,2232,2232,training set,62.78929873777088,0.8544032750724,297.0389404296875
4,2232,2232,holdout set,63.407946681662,0.8557479939190671,306.444580078125
4,2232,2232,QA set,123.1481830051967,0.8085474478346961,1455358.0
5,2790,2790,training set,77.36743103485787,0.8339058598321571,322.8974914550781
5,2790,2790,holdout set,72.26904593012296,0.8374947975753457,328.5118408203125
5,2790,2790,QA set,127.44254084995816,0.8192678647381919,1975832.5
6,3348,3348,training set,58.06300474754244,0.8642564229776326,271.1073913574219
6,3348,3348,holdout set,58.78444913146086,0.8634156393964076,281.62799072265625
6,3348,3348,QA set,117.49904251098631,0.8240178461585725,1592315.75
7,3906,3906,training set,60.52071929239901,0.8546501951932441,300.3599548339844
7,3906,3906,holdout set,60.58957664016634,0.8504652325464122,313.58209228515625
7,3906,3906,QA set,120.13433292933874,0.8028124464409692,1334285.5
8,4464,4464,training set,60.12164615455549,0.8544865096846479,266.5848083496094
8,4464,4464,holdout set,56.312489461386576,0.8583483065594919,277.799072265625
8,4464,4464,QA set,124.26531110491072,0.8013441456215723,1580203.375
9,5022,5022,training set,57.04964057949837,0.8783006638841471,252.7757568359375
9,5022,5022,holdout set,58.25305498286616,0.8761300491314614,274.84588623046875
9,5022,5022,QA set,120.0047356741769,0.8274043053388594,1812603.5
10,5580,5580,training set,55.634365618403535,0.8672662349235907,260.02587890625
10,5580,5580,holdout set,52.23074613543213,0.8679754347831476,266.9499206542969
10,5580,5580,QA set,119.35371507917132,0.811907566019467,1547957.875
11,6138,6138,training set,49.84465919772629,0.8783932650403585,266.5570983886719
11,6138,6138,holdout set,51.93202000150632,0.8785587425663834,280.0048522949219
11,6138,6138,QA set,116.19989613124302,0.826267278620175,1692772.0
12,6696,6696,training set,47.51429613899745,0.8782377101888414,248.8721466064453
12,6696,6696,holdout set,52.09747870266801,0.8765632276918041,261.5600891113281
12,6696,6696,QA set,117.01938738141742,0.8162044584751129,1759353.0
13,7254,7254,training set,58.38368953880854,0.8786507980694296,253.40902709960935
13,7254,7254,holdout set,55.34424343393766,0.8806391123725916,264.1626281738281
13,7254,7254,QA set,128.55538722446988,0.8142625646931784,1696755.875
14,7812,7812,training set,59.54551704478217,0.8594089954749506,261.564697265625
14,7812,7812,holdout set,54.57093356543919,0.8572181827657914,271.107421875
14,7812,7812,QA set,125.23718534197128,0.7887732642037528,1652701.375
15,8370,8370,training set,52.66536048609851,0.8781743304280099,240.22073364257807
15,8370,8370,holdout set,49.90665142895887,0.8779873098319513,260.96759033203125
15,8370,8370,QA set,111.50417927333288,0.8341349491051264,1845750.75
16,8928,8928,training set,59.00539984573879,0.8609888829669217,264.12945556640625
16,8928,8928,holdout set,55.08374814124545,0.8662854716531001,266.1328430175781
16,8928,8928,QA set,117.27720260620116,0.8074818253517151,1472679.875
17,9486,9486,training set,55.39201544757816,0.8812120293587213,254.8576812744141
17,9486,9486,holdout set,51.74871432040527,0.8838498885161243,258.01251220703125
17,9486,9486,QA set,112.75600487845284,0.8366162947246006,1854321.625
18,10044,10044,training set,54.190412893891335,0.86801706575352,254.291259765625
18,10044,10044,holdout set,50.698310509164,0.8701442528081316,252.7222900390625
18,10044,10044,QA set,115.00085503714423,0.8246977286679404,1595535.625
19,10602,10602,training set,53.44558261579368,0.880620859687042,264.6742553710937
19,10602,10602,holdout set,51.024408653145656,0.8818698864197358,271.5898742675781
19,10602,10602,QA set,116.47223227364675,0.8300428433077676,1774023.375
20,11160,11160,training set,50.39823660382535,0.8851555871297023,239.4498291015625
20,11160,11160,holdout set,52.29179596834001,0.8818182290779077,255.13668823242188
20,11160,11160,QA set,120.0977679661342,0.8179495888096946,1740768.25
21,11718,11718,training set,47.54819830931956,0.8854943197657121,236.5007476806641
21,11718,11718,holdout set,52.1052193720825,0.8825539438112173,250.89373779296875
21,11718,11718,QA set,112.96846771240232,0.8310552345854896,1860192.875
22,12276,12276,training set,53.05968901095912,0.8792547902703518,268.2758178710937
22,12276,12276,holdout set,51.62544547705329,0.8815922560388572,275.5794677734375
22,12276,12276,QA set,125.31296266828268,0.8210778789860862,1720248.375
23,12834,12834,training set,52.307289401302114,0.8885229019069811,239.4722137451172
23,12834,12834,holdout set,51.9623306710273,0.8895678506669356,252.1588134765625
23,12834,12834,QA set,111.6704477582659,0.840473473072052,2155346.25
24,13392,13392,training set,52.747638483764604,0.8887466262312955,238.32591247558594
24,13392,13392,holdout set,51.051222324953414,0.8913222434930503,243.83554077148438
24,13392,13392,QA set,110.87927137102399,0.8393466089453017,1960654.0
25,13950,13950,training set,54.01175342354691,0.8746709563420154,250.47225952148438
25,13950,13950,holdout set,52.639057532102015,0.8776982077979483,253.5147705078125
25,13950,13950,QA set,111.34632546561105,0.8276486162628447,1586907.625
26,14508,14508,training set,56.14074426665684,0.8744657131610438,247.0786590576172
26,14508,14508,holdout set,48.57999700392247,0.8756883622845635,248.3788299560547
26,14508,14508,QA set,110.64761897495815,0.8244726679154805,1587772.5
27,15066,15066,training set,49.963949516473804,0.8858984862308716,242.17208862304688
27,15066,15066,holdout set,48.601910626119206,0.8841491246712394,249.75245666503906
27,15066,15066,QA set,114.15846252441406,0.8263943365642001,1912121.375
28,15624,15624,training set,50.228910558151256,0.8908176254626596,238.12551879882812
28,15624,15624,holdout set,49.60863943037111,0.8900955274293665,240.65379333496094
28,15624,15624,QA set,109.01887675694059,0.8357409834861755,1800427.125
29,16182,16182,training set,53.24650267062316,0.8889868913502141,235.86099243164062
29,16182,16182,holdout set,53.5696365267504,0.8906623653892893,247.49940490722656
29,16182,16182,QA set,112.93354197910853,0.8323174055133548,1530362.625
30,16740,16740,training set,52.404685587389395,0.8879296366067138,240.21971130371094
30,16740,16740,holdout set,52.204826572036836,0.8910499605117366,245.18020629882812
30,16740,16740,QA set,109.9511364528111,0.8371305572135107,1658294.625
31,17298,17298,training set,58.39114687242545,0.8478135754412506,249.13125610351562
31,17298,17298,holdout set,52.98452042529243,0.8521425175422337,252.83413696289062
31,17298,17298,QA set,117.58526883806502,0.7850881325347082,1509713.75
32,17856,17856,training set,50.25654013527674,0.8796226942140493,242.7115478515625
32,17856,17856,holdout set,46.2615147002507,0.8827056833397364,244.17225646972656
32,17856,17856,QA set,110.78422709873745,0.8228657181773866,1531653.375
33,18414,18414,training set,49.70527276597568,0.8781053920974955,231.45291137695312
33,18414,18414,holdout set,50.00925082847243,0.875351620328729,251.66343688964844
33,18414,18414,QA set,109.68231201171875,0.8285999106509346,1554357.125
34,18972,18972,training set,56.116533695021644,0.8785063608083874,241.90484619140625
34,18972,18972,holdout set,50.76841642988802,0.8848993901629001,241.92324829101562
34,18972,18972,QA set,114.74499239240373,0.8211975651127951,1557743.375
35,19530,19530,training set,54.039930724640726,0.8818983179880888,230.59164428710938
35,19530,19530,holdout set,48.910202712140745,0.8833375000176602,244.33157348632812
35,19530,19530,QA set,108.50220652988979,0.8234922800745283,1464368.75
36,20088,20088,training set,48.20916159116314,0.8898409096509567,221.8246612548828
36,20088,20088,holdout set,49.53391769621521,0.8905731712293345,243.67076110839844
36,20088,20088,QA set,114.57331521170481,0.8230334946087428,1676741.875
37,20646,20646,training set,51.60215505065571,0.8909147522645071,233.844482421875
37,20646,20646,holdout set,46.99790261274029,0.8915778639639029,242.47784423828125
37,20646,20646,QA set,111.44661385672433,0.8314134244407926,1821300.125
38,21204,21204,training set,46.70823308465697,0.8817427388421493,230.04666137695312
38,21204,21204,holdout set,48.89633497784962,0.8770485724380706,246.3311767578125
38,21204,21204,QA set,114.87826429094585,0.820802445922579,1696912.25
39,21762,21762,training set,50.34025702670624,0.8916209293529391,229.30047607421875
39,21762,21762,holdout set,49.452203970555274,0.8896674336428987,237.6947784423828
39,21762,21762,QA set,111.08082580566406,0.8301729623760494,1576975.0
40,22320,22320,training set,48.75847341289045,0.8818522147921612,244.23497009277344
40,22320,22320,holdout set,49.53275880566434,0.8813005991542013,247.12802124023438
40,22320,22320,QA set,107.90246854509626,0.8292452756847655,1472446.5
41,22878,22878,training set,52.81846779567422,0.8931030472158454,224.37501525878906
41,22878,22878,holdout set,50.099444636376575,0.8931201428058557,239.1532745361328
41,22878,22878,QA set,107.64841461181642,0.844462296792439,1619732.75
42,23436,23436,training set,48.963035135457176,0.8942031634796876,231.54556274414062
42,23436,23436,holdout set,51.41221871098969,0.895145099828369,238.7484588623047
42,23436,23436,QA set,110.33294568743023,0.839074249778475,1726425.625
43,23994,23994,training set,46.55322234182677,0.901182077897829,226.53854370117188
43,23994,23994,holdout set,48.63889493182069,0.8931075481596054,240.55950927734375
43,23994,23994,QA set,108.70678274972097,0.840841491307531,1860662.875
44,24552,24552,training set,47.418619200529065,0.881862716487376,234.40374755859375
44,24552,24552,holdout set,48.54924814446713,0.8782775852669147,259.8717956542969
44,24552,24552,QA set,113.46562085832869,0.8095210662909917,1450347.0
45,25110,25110,training set,53.169271490420215,0.8929958304215688,237.18304443359375
45,25110,25110,holdout set,48.000746891866584,0.8959269161568955,236.48883056640625
45,25110,25110,QA set,112.09861591884071,0.8381901553698948,1727175.625
46,25668,25668,training set,45.3216376635246,0.8997729090770008,214.97805786132812
46,25668,25668,holdout set,47.35673900647089,0.8974491511908127,226.95823669433594
46,25668,25668,QA set,109.35122680664061,0.8371039373534066,1727465.125
47,26226,26226,training set,48.276760839959024,0.8952597448369488,226.90277099609375
47,26226,26226,holdout set,47.819258315779734,0.8950343795440858,240.5359649658203
47,26226,26226,QA set,103.6756520952497,0.8419022602694375,1532501.375
48,26784,26784,training set,43.81611240335042,0.9008814065164188,218.61395263671875
48,26784,26784,holdout set,48.788065454078605,0.8930404460552381,241.87240600585938
48,26784,26784,QA set,105.48593575613837,0.8440518379211426,1728806.375
49,27342,27342,training set,46.86667880509049,0.9014472698036116,225.28355407714844
49,27342,27342,holdout set,49.20530450676597,0.8949537825974403,242.5819549560547
49,27342,27342,QA set,106.98089327131,0.8454610726663045,1642364.125
50,27900,27900,training set,52.8393161969434,0.886418776382925,230.1248779296875
50,27900,27900,holdout set,46.711432763419,0.888398251903709,241.5281982421875
50,27900,27900,QA set,100.37649645124162,0.8456619892801558,1638845.625
51,28458,28458,training set,45.98299959662836,0.8901085647776199,227.4971923828125
51,28458,28458,holdout set,49.771964927815134,0.8877038480131887,233.04922485351562
51,28458,28458,QA set,108.66887719290595,0.8297031372785568,1660917.125
52,29016,29016,training set,45.74227110075299,0.8944174679709249,220.86203002929688
52,29016,29016,holdout set,45.25943932869268,0.897153178739245,221.52334594726562
52,29016,29016,QA set,106.44184221540179,0.8411288580724172,1606231.875
53,29574,29574,training set,49.096557216194924,0.8934252096514683,226.43740844726562
53,29574,29574,holdout set,47.11451672570547,0.8924797346626292,232.31170654296875
53,29574,29574,QA set,109.51087897164481,0.8338340669870377,1729827.625
54,30132,30132,training set,51.10009479621658,0.8933822514809435,233.99928283691406
54,30132,30132,holdout set,49.56849525045254,0.892898193851579,249.80038452148438
54,30132,30132,QA set,110.9657233101981,0.8410755459751402,1690232.75
55,30690,30690,training set,46.51000693657261,0.8977923643979011,233.12338256835938
55,30690,30690,holdout set,47.880185110727325,0.8953304012975423,247.1833038330078
55,30690,30690,QA set,107.8355794634138,0.843551163162504,1649391.375
56,31248,31248,training set,50.89308961518691,0.8869751545862528,231.32855224609375
56,31248,31248,holdout set,45.30557438771939,0.8895434083242435,236.30357360839844
56,31248,31248,QA set,108.528445652553,0.8333348695720946,1444173.875
57,31806,31806,training set,46.29683410478174,0.9030166568845743,219.42764282226562
57,31806,31806,holdout set,46.64394935098244,0.8997570359497331,230.16677856445312
57,31806,31806,QA set,108.44649287632535,0.8452103755303791,1913551.25
58,32364,32364,training set,50.61545062903315,0.8868296364889829,233.28973388671875
58,32364,32364,holdout set,48.60056798788719,0.8884917140821926,245.8665771484375
58,32364,32364,QA set,108.43044335501536,0.8386456114905222,1622195.5
59,32922,32922,training set,50.800464147512685,0.8775240769027732,239.23080444335938
59,32922,32922,holdout set,48.71798422076972,0.8759583403589204,248.8918914794922
59,32922,32922,QA set,106.29852512904576,0.833442577293941,1326350.125
