epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,134.44461802765727,0.6859288431878667,392.9356689453125
1,558,558,holdout set,127.24368967534974,0.7151945457371767,399.8724365234375
1,558,558,QA set,199.67644827706474,0.7198844871350697,5950300.0
2,1116,1116,training set,78.56812370929401,0.7701134754170198,340.7537841796875
2,1116,1116,holdout set,75.63965102620568,0.7803918775971397,358.70391845703125
2,1116,1116,QA set,153.53619820731026,0.7460468496595111,2917227.5
3,1674,1674,training set,92.42459642066387,0.7306097706987202,361.1395568847656
3,1674,1674,holdout set,75.7862662607804,0.7402257068588369,360.7812805175781
3,1674,1674,QA set,161.56846291678292,0.6998414141791208,1602546.625
4,2232,2232,training set,89.26153447397519,0.7866407939727651,361.6522216796875
4,2232,2232,holdout set,78.34960123550263,0.8006018049200065,370.9886779785156
4,2232,2232,QA set,154.0165568760463,0.7669583239725658,2928765.5
5,2790,2790,training set,77.29147080192342,0.765623095947376,351.2835998535156
5,2790,2790,holdout set,73.79289818397956,0.7829586356674554,350.70489501953125
5,2790,2790,QA set,153.25376565115792,0.729183086327144,1947895.25
6,3348,3348,training set,79.72893613693304,0.8042919421059196,338.8999938964844
6,3348,3348,holdout set,69.92005803337088,0.8200709780758189,345.9927978515625
6,3348,3348,QA set,144.1547737121582,0.7643522300890514,2384313.75
7,3906,3906,training set,76.43066215212457,0.799518722720677,335.9389953613281
7,3906,3906,holdout set,71.42577629187872,0.8178376859505079,347.9826965332031
7,3906,3906,QA set,147.1450538635254,0.7638614688600813,2253908.75
8,4464,4464,training set,79.06841666668015,0.7649731731189604,348.6552429199219
8,4464,4464,holdout set,76.23590488288391,0.7769461826901534,356.3238525390625
8,4464,4464,QA set,148.6387983049665,0.7440851075308663,1378217.5
9,5022,5022,training set,84.0010052465368,0.7376520711695775,344.3336486816406
9,5022,5022,holdout set,73.44163305301481,0.7494953470177279,340.8753662109375
9,5022,5022,QA set,164.30736323765345,0.6853888503142765,2029011.25
10,5580,5580,training set,78.05020731879631,0.776755654362205,342.01751708984375
10,5580,5580,holdout set,68.44334126781905,0.7931876074362663,330.6431579589844
10,5580,5580,QA set,148.93729727608815,0.7376464711768287,2170794.0
11,6138,6138,training set,76.8533735263627,0.8105449839622452,331.20068359375
11,6138,6138,holdout set,65.20069992585923,0.8296456053576549,321.0885314941406
11,6138,6138,QA set,153.87863268171037,0.756699053304536,2270518.0
12,6696,6696,training set,81.82023142738035,0.811086051437087,330.6043701171875
12,6696,6696,holdout set,65.19066599727375,0.8294912280834978,331.6272888183594
12,6696,6696,QA set,154.8645793369838,0.7597394457885196,2618663.25
13,7254,7254,training set,80.81292909674812,0.7655128517217236,332.5845031738281
13,7254,7254,holdout set,79.27240576564509,0.7731626485765446,344.44189453125
13,7254,7254,QA set,157.7010454450335,0.7007367759943008,2002895.625
14,7812,7812,training set,76.9578565878328,0.8081133430059708,320.74853515625
14,7812,7812,holdout set,64.84774784565525,0.8274190990050556,322.807373046875
14,7812,7812,QA set,146.94858496529716,0.7588668678488051,2305242.25
15,8370,8370,training set,78.63943261431996,0.8108159979092306,336.4776306152344
15,8370,8370,holdout set,67.62198825527958,0.8206230998257524,328.4068603515625
15,8370,8370,QA set,152.22210693359375,0.7391381050859178,2223740.25
16,8928,8928,training set,72.71748522960115,0.8171448919456452,330.59906005859375
16,8928,8928,holdout set,64.30900481145363,0.8270639155343815,329.4998474121094
16,8928,8928,QA set,143.1830275399344,0.7627622250999723,1802709.0
17,9486,9486,training set,70.44862273242325,0.8291435240389546,330.97674560546875
17,9486,9486,holdout set,63.34936351655051,0.8391674958838848,335.4305114746094
17,9486,9486,QA set,142.36429268973214,0.7783315777778627,2237330.0
18,10044,10044,training set,76.68523498286959,0.8130587747000391,319.68109130859375
18,10044,10044,holdout set,68.83135741582373,0.8235416318348143,323.0088806152344
18,10044,10044,QA set,146.56868471418107,0.7572218009403773,2230442.5
19,10602,10602,training set,72.38453687168658,0.8151157785760006,346.97955322265625
19,10602,10602,holdout set,64.438637024723,0.826856229279656,344.9544982910156
19,10602,10602,QA set,141.58964865548268,0.7870633410555976,2340062.5
20,11160,11160,training set,81.65200307103805,0.7345955845667049,334.1356201171875
20,11160,11160,holdout set,74.90163264703006,0.739477626468215,338.39849853515625
20,11160,11160,QA set,156.48167746407648,0.6997301833970205,1626436.875
21,11718,11718,training set,67.70162630779669,0.8354791702950024,311.3482360839844
21,11718,11718,holdout set,66.52442957722815,0.840899090791936,320.913818359375
21,11718,11718,QA set,146.6376004900251,0.7646557901586805,1887632.25
22,12276,12276,training set,72.69263109151507,0.8258439626079053,322.5855407714844
22,12276,12276,holdout set,69.94858939424739,0.8393874794055591,328.2328796386719
22,12276,12276,QA set,156.02493940080913,0.7618936002254486,2183459.5
23,12834,12834,training set,71.61491686105728,0.8135847951634787,331.17230224609375
23,12834,12834,holdout set,69.79193837895218,0.8187189884192776,331.0692138671875
23,12834,12834,QA set,148.49668393816265,0.7583377297435488,2056469.5
24,13392,13392,training set,71.47972369930676,0.8360953285264259,310.21380615234375
24,13392,13392,holdout set,74.15711925178039,0.8410723974739085,315.81158447265625
24,13392,13392,QA set,169.45488739013675,0.7618381934506552,2520248.75
25,13950,13950,training set,71.23741187719861,0.8244880285201361,323.0301513671875
25,13950,13950,holdout set,64.89110839660862,0.8337565040637855,322.7727966308594
25,13950,13950,QA set,141.43126950945174,0.771800486104829,1999182.75
26,14508,14508,training set,68.76008467025531,0.836096219587489,310.63653564453125
26,14508,14508,holdout set,61.240217896178365,0.8437405179283815,313.85955810546875
26,14508,14508,QA set,147.54993656703402,0.7631381260497229,2265065.75
27,15066,15066,training set,72.73130879265955,0.8082624894886976,317.997802734375
27,15066,15066,holdout set,67.3612969504029,0.8150703735445859,324.3724365234375
27,15066,15066,QA set,160.10378047398157,0.7099906333855219,1875846.125
28,15624,15624,training set,70.38836676598112,0.847573552528047,305.85693359375
28,15624,15624,holdout set,61.747542386699934,0.8565839234361192,304.15814208984375
28,15624,15624,QA set,151.8397216796875,0.7721873585666928,2122139.0
29,16182,16182,training set,67.19768291490618,0.8461252971319482,304.5493469238281
29,16182,16182,holdout set,61.86806429625722,0.8549443119991338,311.02655029296875
29,16182,16182,QA set,151.91676984514507,0.780104215656008,2277494.0
30,16740,16740,training set,64.27314910342102,0.8388250703646918,303.742431640625
30,16740,16740,holdout set,60.77773091077688,0.8468557365049492,310.0588684082031
30,16740,16740,QA set,142.35985020228796,0.7713606549160822,1908960.375
31,17298,17298,training set,61.8583413016313,0.8380945146564045,299.6566467285156
31,17298,17298,holdout set,63.706186374183744,0.8378429321455769,310.9130859375
31,17298,17298,QA set,146.7175510951451,0.7632619887590408,1924192.0
32,17856,17856,training set,66.1860064228531,0.8464455634748447,296.1451721191406
32,17856,17856,holdout set,64.20948128722375,0.8546722205064725,297.12261962890625
32,17856,17856,QA set,150.83006068638394,0.779422504561288,2500413.0
