epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,279,279,training set,74.56986938370392,0.7726010413286986,344.1302490234375
1,279,279,holdout set,75.07070552966252,0.7830809012120881,351.90765380859375
1,279,279,QA set,140.44257354736328,0.7612487758908952,1165831.25
2,558,558,training set,74.05687297688564,0.7862104664191065,332.8726806640625
2,558,558,holdout set,69.95739351003431,0.7916299254420665,341.0184020996094
2,558,558,QA set,134.9395626613072,0.7845460368054255,1160311.5
3,837,837,training set,71.28837975015631,0.7868756580137415,325.5157470703125
3,837,837,holdout set,64.21311703394167,0.7978228964711889,327.85833740234375
3,837,837,QA set,131.46178872244698,0.7789504166160311,1328439.75
4,1116,1116,training set,69.09997805021703,0.8343693009883282,312.32733154296875
4,1116,1116,holdout set,61.239497043105075,0.8477706489720731,313.03662109375
4,1116,1116,QA set,126.15897096906389,0.8052933812141418,1809414.25
5,1395,1395,training set,59.975833443691954,0.8446796314456151,289.2737731933594
5,1395,1395,holdout set,59.98829426814336,0.8481005008070497,305.7898254394531
5,1395,1395,QA set,120.23923710414341,0.8104678754295621,1564334.125
6,1674,1674,training set,63.13915278464265,0.8559716004529037,297.6260681152344
6,1674,1674,holdout set,60.23831630736822,0.8580456273339223,304.8078308105469
6,1674,1674,QA set,123.90042713710238,0.8139934369495937,1440508.5
7,1953,1953,training set,60.57222649670439,0.8632094297208823,280.712890625
7,1953,1953,holdout set,58.89119899040088,0.8638028024142841,289.317626953125
7,1953,1953,QA set,116.66371645246234,0.8319315037557057,1521525.0
8,2232,2232,training set,59.32922085659811,0.8597550922786468,285.8932189941406
8,2232,2232,holdout set,59.41346471979705,0.8620622203452513,293.43634033203125
8,2232,2232,QA set,119.01858248029437,0.8226169837372643,1512149.75
9,2511,2511,training set,57.325943705276586,0.8615927453356562,277.5089416503906
9,2511,2511,holdout set,56.8379434516537,0.8595254272804596,289.27337646484375
9,2511,2511,QA set,119.08968462262835,0.8181987170662199,1588822.5
10,2790,2790,training set,55.6358206520963,0.8672245197958546,276.8534851074219
10,2790,2790,holdout set,60.269854562793626,0.8645558982170769,289.7864074707031
10,2790,2790,QA set,113.42813110351562,0.83208124765328,1597153.25
11,3069,3069,training set,61.84965687888325,0.8456896236166358,282.2813415527344
11,3069,3069,holdout set,61.135249216415104,0.8450651072635083,291.8730773925781
11,3069,3069,QA set,120.71885299682617,0.7983185329607555,1171924.25
12,3348,3348,training set,55.13511915921117,0.8689946121521643,274.0469665527344
12,3348,3348,holdout set,58.056232213602925,0.868748222317663,284.223388671875
12,3348,3348,QA set,114.99155752999442,0.8272073630775725,1586029.0
13,3627,3627,training set,54.51810606135405,0.868518431278062,266.9466552734375
13,3627,3627,holdout set,56.44607283605728,0.8673701739317039,275.2756042480469
13,3627,3627,QA set,121.44495500837054,0.8092525133064815,1369193.75
14,3906,3906,training set,51.88107359863352,0.8636863231004099,265.7243957519531
14,3906,3906,holdout set,58.053012157208286,0.8579383331962163,285.3440856933594
14,3906,3906,QA set,116.32902635846818,0.8087182726178851,1483660.375
15,4185,4185,training set,55.52608864632202,0.8694934490340529,260.4823303222656
15,4185,4185,holdout set,53.456264067208394,0.8707615808671108,267.00762939453125
15,4185,4185,QA set,117.18615940638952,0.8082304362739836,1384356.875
16,4464,4464,training set,62.34374999029751,0.8686057627055561,268.2113952636719
16,4464,4464,holdout set,55.46660041989526,0.8711280683928635,278.8988342285156
16,4464,4464,QA set,117.86952972412111,0.819766655564308,1983939.25
17,4743,4743,training set,62.3633605276118,0.8744694804045139,269.68145751953125
17,4743,4743,holdout set,58.14370940552908,0.8775906686059898,272.7070617675781
17,4743,4743,QA set,119.50227192470004,0.8326247079031808,2001958.5
18,5022,5022,training set,58.69524972559884,0.8753198769554729,268.7904968261719
18,5022,5022,holdout set,62.31337673330563,0.8704842277802527,288.57025146484375
18,5022,5022,QA set,122.10785293579102,0.8303293053592954,1814316.625
19,5301,5301,training set,50.36502897906803,0.8832374664343661,249.7169189453125
19,5301,5301,holdout set,48.728237155097304,0.8838418584637111,258.4035339355469
19,5301,5301,QA set,115.26384953090124,0.8223797359636852,1559396.5
20,5580,5580,training set,57.914053611875715,0.8650359099701745,257.8126525878906
20,5580,5580,holdout set,53.55672914072056,0.8681584120349726,266.1214294433594
20,5580,5580,QA set,117.40552629743304,0.810534194111824,1366015.625
21,5859,5859,training set,55.32301486749202,0.8746603699328261,254.70616149902344
21,5859,5859,holdout set,51.39852699381299,0.8781655705024605,258.0788269042969
21,5859,5859,QA set,114.60436085292271,0.8225141359227044,1636092.75
22,6138,6138,training set,58.38684689847287,0.8611560433346312,257.1883850097656
22,6138,6138,holdout set,56.460313288349425,0.8643157835322199,268.2293701171875
22,6138,6138,QA set,115.85493142264231,0.816249002303396,1475926.875
23,6417,6417,training set,55.765529303113,0.8583333498609136,261.28729248046875
23,6417,6417,holdout set,55.567818628042005,0.8559572697413387,273.4739685058594
23,6417,6417,QA set,118.80472728184291,0.809699147939682,1348158.875
24,6696,6696,training set,55.600029502180405,0.8679388941745856,260.681640625
24,6696,6696,holdout set,52.3904751371083,0.8664153685676865,272.45574951171875
24,6696,6696,QA set,121.70539093017577,0.803943321108818,1348307.75
25,6975,6975,training set,53.59463346446864,0.883917954408389,250.03082275390625
25,6975,6975,holdout set,56.29837076959666,0.8792705378582468,268.4073486328125
25,6975,6975,QA set,115.67316000802177,0.8272905967065266,1442073.125
26,7254,7254,training set,53.91886716365116,0.8702330922606052,260.084716796875
26,7254,7254,holdout set,54.10935230767427,0.8708566391433123,263.9388427734375
26,7254,7254,QA set,121.96053859165737,0.8132881394454412,1431601.0
27,7533,7533,training set,54.65901767514879,0.8810492774937302,249.91221618652344
27,7533,7533,holdout set,51.71279721183237,0.8838594702247065,254.7086181640625
27,7533,7533,QA set,117.13805879865373,0.8260590306350163,1630580.125
28,7812,7812,training set,53.48132343274483,0.8689436713466421,256.66802978515625
28,7812,7812,holdout set,52.939260965562426,0.8688078766572289,263.062255859375
28,7812,7812,QA set,120.43363407679965,0.8029988344226565,1490656.75
29,8091,8091,training set,51.3773742748599,0.889142681931844,240.71649169921875
29,8091,8091,holdout set,52.473275613359874,0.8883147082597134,255.9929962158203
29,8091,8091,QA set,111.01433835710799,0.8371579647064209,1759351.625
30,8370,8370,training set,54.737311707111076,0.8841645375141525,244.38876342773438
30,8370,8370,holdout set,53.33900033729151,0.8860393098657369,250.96392822265625
30,8370,8370,QA set,114.76065008980886,0.8374325547899518,1864777.875
31,8649,8649,training set,52.403402807947714,0.8799168977857335,246.85269165039062
31,8649,8649,holdout set,50.484301388205495,0.8814708151330706,253.17071533203125
31,8649,8649,QA set,110.38701466151646,0.8303784217153276,1654813.375
32,8928,8928,training set,53.98825968604069,0.8808781504485523,245.96743774414062
32,8928,8928,holdout set,48.69060409758822,0.8848826006797026,252.62362670898438
32,8928,8928,QA set,113.86971882411413,0.8273533348526274,1642463.625
33,9207,9207,training set,54.108584705973044,0.8841714911395684,246.78659057617188
33,9207,9207,holdout set,53.20028507595998,0.8853080309199868,250.0443115234375
33,9207,9207,QA set,107.46465955461774,0.840270608663559,1428166.875
34,9486,9486,training set,55.13998274170444,0.8854426039324608,243.2820587158203
34,9486,9486,holdout set,47.5798732714029,0.8888537615493988,249.22421264648438
34,9486,9486,QA set,111.67326790945872,0.8383193399224962,1645630.5
35,9765,9765,training set,51.21270929148886,0.8813846499106148,247.90554809570312
35,9765,9765,holdout set,50.500651440088404,0.8794045232716599,253.3711395263672
35,9765,9765,QA set,115.3660992213658,0.8197270163467952,1493839.875
36,10044,10044,training set,54.820159575130674,0.8768834370275727,254.02708435058594
36,10044,10044,holdout set,52.35303832407226,0.8782834253215697,261.6700134277344
36,10044,10044,QA set,114.30281066894531,0.8190732917615345,1480184.25
37,10323,10323,training set,54.63428278264473,0.8767318007448921,246.52029418945312
37,10323,10323,holdout set,54.42035063014191,0.8757361301977653,254.93922424316406
37,10323,10323,QA set,120.09493800571987,0.8009212421519416,1574693.5
38,10602,10602,training set,46.9456246906193,0.88640584195673,240.28594970703125
38,10602,10602,holdout set,52.08341431879671,0.8842402441368904,256.404541015625
38,10602,10602,QA set,110.04200526646206,0.8307309299707413,1760204.5
39,10881,10881,training set,53.01594377699075,0.8869334445771528,244.86505126953125
39,10881,10881,holdout set,49.650578206346836,0.889003069481987,246.89132690429688
39,10881,10881,QA set,113.30508259364537,0.8295306435653141,1637759.875
40,11160,11160,training set,49.83328405676002,0.8940044386181398,231.29428100585938
40,11160,11160,holdout set,50.20871441197232,0.8893229443783639,244.8411102294922
40,11160,11160,QA set,114.0284309387207,0.8293478190898895,1345731.25
41,11439,11439,training set,51.21610538579989,0.8845926186550059,244.71865844726562
41,11439,11439,holdout set,48.99455597542692,0.8874682363384636,254.09146118164062
41,11439,11439,QA set,117.60394014630998,0.8294888458081654,1849397.125
42,11718,11718,training set,49.696980789944064,0.8858337341516744,241.66998291015625
42,11718,11718,holdout set,46.68802511380636,0.888823297325871,243.46514892578125
42,11718,11718,QA set,115.34758377075194,0.8267135130507606,1524143.0
43,11997,11997,training set,55.788616676058155,0.8888187729462516,247.4294891357422
43,11997,11997,holdout set,50.92795651694178,0.8935524491098477,244.5492401123047
43,11997,11997,QA set,109.64889853341239,0.8412029381309236,1690300.125
44,12276,12276,training set,51.204770121286856,0.8858247438329272,238.87057495117188
44,12276,12276,holdout set,48.283541874727234,0.8906180154299363,246.50640869140625
44,12276,12276,QA set,109.42813491821289,0.8366574602467673,1447766.625
45,12555,12555,training set,50.98479992308421,0.8847873605554923,240.1881561279297
45,12555,12555,holdout set,50.44625662742328,0.8833231873941259,244.7202911376953
45,12555,12555,QA set,113.93351527622768,0.8221310547419957,1657431.25
46,12834,12834,training set,47.52704436056956,0.8774979131194414,240.0598907470703
46,12834,12834,holdout set,52.268873709959735,0.8745964184927288,256.5286560058594
46,12834,12834,QA set,111.9577353341239,0.821862199476787,1387466.375
47,13113,13113,training set,47.82607342301344,0.8916746575705474,231.520263671875
47,13113,13113,holdout set,48.65867224489921,0.8882754409278277,247.63035583496094
47,13113,13113,QA set,110.0393169948033,0.8385664778096336,1514618.0
48,13392,13392,training set,47.9039519648195,0.8913722476136172,234.7535858154297
48,13392,13392,holdout set,49.91875922304462,0.8914625789184356,244.55316162109375
