epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,78.90903376764618,0.8096667919344327,332.044921875
1,558,558,holdout set,71.7730517647833,0.8217719998647226,333.10711669921875
1,558,558,QA set,142.0186604091099,0.7990763357707431,2251373.25
2,1116,1116,training set,69.1095839314803,0.7992932390352507,314.8863525390625
2,1116,1116,holdout set,64.64517328918737,0.8053177624460659,326.77734375
2,1116,1116,QA set,135.193854195731,0.7611430989844459,1536051.75
3,1674,1674,training set,65.73283384449314,0.8040778424983728,295.817626953125
3,1674,1674,holdout set,60.146224013820756,0.809622147535265,298.4888610839844
3,1674,1674,QA set,126.88999775477818,0.7815230403627668,1261967.5
4,2232,2232,training set,64.92337261352804,0.8543061973468866,282.06854248046875
4,2232,2232,holdout set,59.80788618221413,0.8552959091757657,293.64788818359375
4,2232,2232,QA set,116.09166935511998,0.8327960414545876,1646588.0
