epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,82.97463652770966,0.7785576697788201,348.33953857421875
1,558,558,holdout set,73.12355287745595,0.7868883134797215,347.7034912109375
1,558,558,QA set,138.58914184570312,0.7788028078419822,1241857.5
2,1116,1116,training set,80.67442193627357,0.8032483151473571,306.72265625
2,1116,1116,holdout set,72.86375248245895,0.8127529413322918,324.3741455078125
2,1116,1116,QA set,134.19546399797713,0.7888895933117185,2220587.75
3,1674,1674,training set,65.35984681732953,0.8449486722820438,295.7936096191406
3,1674,1674,holdout set,56.95179410325363,0.8620817803312093,284.5789794921875
3,1674,1674,QA set,129.36404037475586,0.8041003793478012,1481192.75
4,2232,2232,training set,62.33466724050231,0.8142891337047331,297.4898681640625
4,2232,2232,holdout set,62.051412529312074,0.8141119353822432,311.73016357421875
4,2232,2232,QA set,134.58557455880302,0.7508616575172969,1336834.0
5,2790,2790,training set,64.52304246794665,0.8334212914924137,297.45733642578125
5,2790,2790,holdout set,55.032961605582386,0.8439066807623021,287.03851318359375
5,2790,2790,QA set,125.31709834507535,0.7865379857165473,1212241.125
6,3348,3348,training set,73.16639064997435,0.8392047751767677,314.89581298828125
6,3348,3348,holdout set,58.13765534712002,0.8393476500641555,318.4143371582031
6,3348,3348,QA set,124.70988300868443,0.8205188534089498,1451651.5
7,3906,3906,training set,59.55936153139919,0.8217847876076121,281.1842346191406
7,3906,3906,holdout set,60.12619212642312,0.8148580145207234,299.221435546875
7,3906,3906,QA set,129.33783721923828,0.7713101761681693,1109466.0
8,4464,4464,training set,57.844081868301146,0.8620803949306719,271.85699462890625
8,4464,4464,holdout set,62.99750366632361,0.8531756874290295,281.2786560058594
8,4464,4464,QA set,117.72998210362026,0.8108038625546864,1239102.25
9,5022,5022,training set,56.26201856357511,0.8640133584849536,260.6351623535156
9,5022,5022,holdout set,56.410122501663864,0.8711071752477437,277.84521484375
9,5022,5022,QA set,116.86901909964426,0.8118458815983363,1097567.75
10,5580,5580,training set,74.83152832556516,0.8053665607003495,284.04791259765625
10,5580,5580,holdout set,63.27406101534143,0.8017316333716735,295.236328125
10,5580,5580,QA set,121.72084426879883,0.785582748906953,1029519.25
11,6138,6138,training set,55.533609768608585,0.8702718743297737,267.8284912109375
11,6138,6138,holdout set,53.526479586493224,0.8733495291671716,277.14593505859375
11,6138,6138,QA set,108.42310823713031,0.8343387224844524,1140826.625
12,6696,6696,training set,55.96476321667433,0.8783468665205874,258.2334899902344
12,6696,6696,holdout set,44.3537833141163,0.8807156994589604,252.71987915039062
12,6696,6696,QA set,118.14357703072685,0.8227817373616355,1452656.625
13,7254,7254,training set,53.29312304663472,0.8804999053827487,254.23948669433594
13,7254,7254,holdout set,42.949281273409724,0.8878113494138233,260.0368347167969
13,7254,7254,QA set,121.91637965611048,0.8127833902835846,1883997.25
14,7812,7812,training set,50.00109709892422,0.8724006760749035,270.12518310546875
14,7812,7812,holdout set,66.23187627177685,0.8672821234795265,304.0668029785156
14,7812,7812,QA set,115.19889286586218,0.8337329753807613,1443499.75
15,8370,8370,training set,48.11549617163837,0.8831328729866073,239.14498901367188
15,8370,8370,holdout set,56.11952130123973,0.8828651309595443,252.54501342773438
15,8370,8370,QA set,116.16131809779574,0.8264272617442268,1332197.5
16,8928,8928,training set,49.265825018519536,0.8739109603338875,250.04742431640625
16,8928,8928,holdout set,46.41806972678751,0.8781708964961581,254.80789184570312
16,8928,8928,QA set,111.42597688947406,0.8275526549134936,1409251.875
17,9486,9486,training set,55.627513862680644,0.8779185298481025,248.07566833496094
17,9486,9486,holdout set,58.64715563564096,0.8805883172899485,260.68450927734375
17,9486,9486,QA set,112.29249245779855,0.8316151925495694,1341306.75
