epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,103.24286993592978,0.6985068033391144,401.2635803222656
1,558,558,holdout set,110.44693567045033,0.6980783307517413,431.72344970703125
1,558,558,QA set,172.83773803710938,0.73142771422863,3654040.0
2,1116,1116,training set,89.92485678941011,0.7391550518514123,355.77001953125
2,1116,1116,holdout set,83.16900870762765,0.7638286920555402,367.5525207519531
2,1116,1116,QA set,152.6560527256557,0.7410728228943688,2309527.5
3,1674,1674,training set,81.10371719120303,0.7370238030271139,355.3356018066406
3,1674,1674,holdout set,72.31863148382399,0.7591144507168792,358.13458251953125
3,1674,1674,QA set,160.0813696725028,0.7019685059785842,1532170.75
4,2232,2232,training set,78.10275712562725,0.789488502079621,338.96990966796875
4,2232,2232,holdout set,77.74538416508585,0.8001037361100316,369.3777770996094
4,2232,2232,QA set,153.9021704537528,0.7603647943053926,2889723.25
5,2790,2790,training set,85.58804951421916,0.783767448454455,344.4171447753906
5,2790,2790,holdout set,81.140036130324,0.8049018729943782,358.51678466796875
5,2790,2790,QA set,148.15788650512695,0.7591981142759323,1900223.0
6,3348,3348,training set,66.53830681461841,0.7786204177245963,337.57598876953125
6,3348,3348,holdout set,73.76499298308045,0.7811329309479333,346.4197692871094
6,3348,3348,QA set,142.29492514474052,0.7604112178087234,1589957.875
7,3906,3906,training set,86.64884762652218,0.8072633707852219,355.7210388183594
7,3906,3906,holdout set,64.270642932388,0.8299434707732871,343.35272216796875
7,3906,3906,QA set,145.87022508893696,0.7756707732166562,2039525.5
8,4464,4464,training set,71.81895028054714,0.7790392241731752,331.73095703125
8,4464,4464,holdout set,63.39239110611379,0.794850435864646,317.9861145019531
8,4464,4464,QA set,158.5373186383929,0.7042024795498166,1333919.125
9,5022,5022,training set,78.85516668949276,0.7376830676657846,357.4717712402344
9,5022,5022,holdout set,79.7238374138251,0.7458884143416071,355.686279296875
9,5022,5022,QA set,159.12197875976562,0.6936777127640589,1582737.125
10,5580,5580,training set,71.91113399807364,0.8167383591935504,332.8741760253906
10,5580,5580,holdout set,75.70641532354057,0.8321684969123453,332.639404296875
10,5580,5580,QA set,146.7789192199707,0.7717895741973605,2263362.0
11,6138,6138,training set,74.89496779907495,0.7966309167386498,334.7859802246094
11,6138,6138,holdout set,67.43383866362274,0.823687257594429,312.3663330078125
11,6138,6138,QA set,147.7272175380162,0.753616892865726,2187691.25
12,6696,6696,training set,76.2494445219636,0.8012291784689296,340.6731262207031
12,6696,6696,holdout set,78.0572218336165,0.8033117524464615,348.23907470703125
12,6696,6696,QA set,144.08461271013533,0.7549804725817273,1750898.75
13,7254,7254,training set,74.66962070483714,0.8272375456581358,327.98675537109375
13,7254,7254,holdout set,65.67929933825508,0.8363529987982474,324.2481689453125
13,7254,7254,QA set,152.04923466273715,0.7717949599027634,2088591.75
14,7812,7812,training set,67.91975034354255,0.8264311049715616,338.0028381347656
14,7812,7812,holdout set,69.46740630082786,0.8310040567303076,342.5975646972656
14,7812,7812,QA set,143.55849729265486,0.7817902820450918,2479938.25
15,8370,8370,training set,66.55024478211999,0.7700318950228393,312.7108154296875
15,8370,8370,holdout set,71.04971215222031,0.7752066951652523,347.582275390625
15,8370,8370,QA set,153.35625348772322,0.7142269888094493,1799993.0
16,8928,8928,training set,66.95019296463579,0.8302394683123566,330.19598388671875
16,8928,8928,holdout set,72.39626604504883,0.8452095281681977,314.6461486816406
16,8928,8928,QA set,147.64144842965263,0.783532344869205,2144806.75
17,9486,9486,training set,65.96534961462021,0.8085032953531481,330.1693420410156
17,9486,9486,holdout set,71.09155418816954,0.815565898490604,337.0220031738281
17,9486,9486,QA set,145.79861777169364,0.753477515918868,1939560.25
18,10044,10044,training set,70.3029930088669,0.8293001436686609,323.4024353027344
18,10044,10044,holdout set,58.433106902986765,0.8433662886673119,332.2124938964844
18,10044,10044,QA set,139.25558362688335,0.7863545992544719,2353914.0
19,10602,10602,training set,70.48531669471413,0.81799493113067,334.2898254394531
19,10602,10602,holdout set,70.27788337925449,0.8205528502585366,333.5887145996094
19,10602,10602,QA set,152.44519696916853,0.7569308387381689,1845310.875
20,11160,11160,training set,76.69348365534097,0.8286975607043132,321.88641357421875
20,11160,11160,holdout set,62.95263480581343,0.8429011130938306,313.6228942871094
20,11160,11160,QA set,143.07954461233956,0.7732046289103373,2108560.5
21,11718,11718,training set,69.59260916989297,0.8448545672872569,316.6417236328125
21,11718,11718,holdout set,69.05899616796523,0.8456766704912297,315.0147399902344
21,11718,11718,QA set,147.47896902901786,0.7762578065906253,2373717.5
22,12276,12276,training set,72.48447450995445,0.8137173090944998,322.2196044921875
22,12276,12276,holdout set,62.22609312122222,0.8325916330213659,318.82330322265625
