epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,89.17732170596719,0.7482501862832578,378.91510009765625
1,558,558,holdout set,75.2591004492715,0.7469546188385721,353.3034362792969
1,558,558,QA set,58.458326939174114,0.879362654685974,2316726.75
2,1116,1116,training set,148.0676017405931,0.6303066232467245,479.9878845214844
2,1116,1116,holdout set,129.28525036224164,0.619904858792097,447.5299072265625
2,1116,1116,QA set,146.12321123395645,0.7254199632576535,2402539.5
3,1674,1674,training set,70.30127082951367,0.8109047999751056,343.2832336425781
3,1674,1674,holdout set,54.14985822676681,0.8124345676078519,312.8243408203125
3,1674,1674,QA set,51.634130477905266,0.8967584282159807,1691468.125
4,2232,2232,training set,98.12436251342297,0.7114762133751356,355.5857238769531
4,2232,2232,holdout set,81.45910304063,0.7226382384505996,325.02716064453125
4,2232,2232,QA set,90.37860608782087,0.6807419681123325,1072871.375
5,2790,2790,training set,97.84558821641258,0.8059807895697304,330.339111328125
5,2790,2790,holdout set,91.73244787869044,0.7995139152699267,314.6946716308594
5,2790,2790,QA set,87.1485415867397,0.8359761195523399,3323405.5
6,3348,3348,training set,127.01053298346233,0.7343999161939792,422.76458740234375
6,3348,3348,holdout set,115.89692692831159,0.7426707604827243,386.5104675292969
6,3348,3348,QA set,170.19239589146204,0.7059575408697129,2609892.5
7,3906,3906,training set,74.89874182338826,0.7849349950411124,323.1255798339844
7,3906,3906,holdout set,59.115017450007144,0.796425098538748,302.4371032714844
7,3906,3906,QA set,58.22939453125,0.8360705158540183,1491960.625
8,4464,4464,training set,64.47607811592752,0.8364366007735953,312.9476318359375
8,4464,4464,holdout set,55.86693702300545,0.8442402301334369,280.944580078125
8,4464,4464,QA set,49.18894778660366,0.9032144635915755,2325668.5
9,5022,5022,training set,63.17663667839952,0.8431862406941946,311.1768798828125
9,5022,5022,holdout set,53.980728689115494,0.8391124331647006,292.763671875
9,5022,5022,QA set,43.76003112792968,0.9142333950315205,1576572.25
10,5580,5580,training set,66.72224759613164,0.8314903559803497,302.6104431152344
10,5580,5580,holdout set,54.38715929281898,0.8384300768084358,280.6641540527344
10,5580,5580,QA set,46.48036542619978,0.8942751177719661,1808092.75
11,6138,6138,training set,61.24485993923736,0.8490160429573734,301.8793640136719
11,6138,6138,holdout set,51.92199014208745,0.8523719513614196,278.79644775390625
11,6138,6138,QA set,44.20934911455427,0.9115166289465768,1861324.625
12,6696,6696,training set,56.99973203858826,0.83549094728005,310.60650634765625
12,6696,6696,holdout set,53.08983279648237,0.8434918800921878,285.7572021484375
12,6696,6696,QA set,49.01637660435268,0.8859869041613169,1755599.375
13,7254,7254,training set,58.79405809909804,0.8535556666975026,295.24212646484375
13,7254,7254,holdout set,55.0195083123981,0.8540344833309064,274.560546875
13,7254,7254,QA set,44.783175877162385,0.9171997845172882,1797657.5
14,7812,7812,training set,64.60461757011944,0.8483635851589497,290.31103515625
14,7812,7812,holdout set,53.328752444765996,0.8524232336530986,273.1982116699219
14,7812,7812,QA set,44.624795314243876,0.9080345600843429,1725001.875
15,8370,8370,training set,67.48071055673063,0.8524984288378619,296.0137634277344
15,8370,8370,holdout set,53.58547596563585,0.8603878149151569,274.3780517578125
15,8370,8370,QA set,53.05967706952776,0.8981936233384268,1711645.0
16,8928,8928,training set,69.3705936622282,0.8485746920559905,289.85552978515625
16,8928,8928,holdout set,64.40049619064666,0.852365378435934,275.050048828125
16,8928,8928,QA set,69.65373251778739,0.8705628305673597,2027773.75
17,9486,9486,training set,70.62425676360726,0.8042657652695198,313.41357421875
17,9486,9486,holdout set,51.329373632674105,0.8215986380673712,279.1683349609375
17,9486,9486,QA set,60.0063467843192,0.8257150547845021,1480444.375
18,10044,10044,training set,64.28195306565613,0.8219806361303199,302.3313293457031
18,10044,10044,holdout set,56.26170932629611,0.8224082977176295,282.0758361816406
18,10044,10044,QA set,53.59848812648229,0.8554930814674923,1435364.875
19,10602,10602,training set,61.16509695292916,0.8574056789511815,295.1474609375
19,10602,10602,holdout set,51.00588982331101,0.8584778615040705,273.619140625
19,10602,10602,QA set,42.537385177612315,0.9196642028433936,1785992.5
20,11160,11160,training set,70.55798483682156,0.8470495052170008,292.3890075683594
20,11160,11160,holdout set,53.336729063652456,0.8509411842933332,262.1622314453125
20,11160,11160,QA set,52.279542323521206,0.902889893736158,1658616.125
21,11718,11718,training set,54.88173024903517,0.8567729564165347,283.3955993652344
21,11718,11718,holdout set,48.31862809143786,0.8562203803885495,271.7427978515625
21,11718,11718,QA set,43.694622693743014,0.905348119991166,1688492.25
22,12276,12276,training set,59.17107891739579,0.8627554768972914,293.300048828125
22,12276,12276,holdout set,50.31210760527756,0.8661065327105462,274.8448181152344
22,12276,12276,QA set,45.335016686575756,0.9133957547800883,1938367.25
23,12834,12834,training set,68.96722479985328,0.8027403198830143,304.537841796875
23,12834,12834,holdout set,56.313073676254135,0.8143840545817511,279.02325439453125
23,12834,12834,QA set,57.936650521414634,0.8263564761195864,1521100.375
24,13392,13392,training set,65.80067979826526,0.857558798561513,296.0473937988281
24,13392,13392,holdout set,52.115284923347645,0.8664642402291065,260.7510070800781
24,13392,13392,QA set,43.27313739231655,0.9188748117004123,1725277.375
25,13950,13950,training set,55.145368898054585,0.8602088452898897,269.89764404296875
25,13950,13950,holdout set,45.54460811067838,0.8632032070017885,259.95672607421875
25,13950,13950,QA set,46.06603916713169,0.8977002182177137,1527514.875
26,14508,14508,training set,56.484282244739006,0.8513186634081649,281.5856628417969
26,14508,14508,holdout set,50.347960388462525,0.8531400307256263,264.42999267578125
26,14508,14508,QA set,44.71381596156529,0.8993879684380122,1469861.125
27,15066,15066,training set,66.60333978873678,0.7741883912640333,307.48712158203125
27,15066,15066,holdout set,56.27048540386022,0.7891296565830999,280.67059326171875
27,15066,15066,QA set,64.49273997715542,0.7905658943312509,1295319.0
28,15624,15624,training set,54.567663025824004,0.8575807213092048,287.6088562011719
28,15624,15624,holdout set,49.63003097807814,0.8582111700306996,258.3616943359375
28,15624,15624,QA set,43.142747225080214,0.9015527537890842,1459065.75
29,16182,16182,training set,61.1519625216024,0.841378329503641,287.0801086425781
29,16182,16182,holdout set,53.13265029294416,0.8446731676085619,268.6529541015625
29,16182,16182,QA set,47.79027328491211,0.8793876737356185,1484319.5
30,16740,16740,training set,59.53133418865036,0.8681192037911387,273.84173583984375
30,16740,16740,holdout set,46.0594271767186,0.8740205154754221,244.6276397705078
30,16740,16740,QA set,43.14333899361746,0.9198059784514564,1717937.75
31,17298,17298,training set,57.846682288567536,0.855861315932998,279.41363525390625
31,17298,17298,holdout set,45.96110831343685,0.8625085133317043,256.5131530761719
31,17298,17298,QA set,41.39552094595772,0.9111358995948522,1478928.625
32,17856,17856,training set,55.23733986649313,0.8698929076635977,277.69415283203125
32,17856,17856,holdout set,45.17286899976898,0.8748790034878766,250.48031616210938
32,17856,17856,QA set,40.4832026890346,0.9216935724020003,1677222.375
33,18414,18414,training set,58.75937077642175,0.8284278600476682,287.57086181640625
33,18414,18414,holdout set,48.91062851762399,0.8426789520981401,259.7887878417969
33,18414,18414,QA set,44.34548585074288,0.8944412882838928,1374523.5
34,18972,18972,training set,58.11626109742792,0.8675530640175566,276.75311279296875
34,18972,18972,holdout set,46.38034479826456,0.8722932162927464,254.10366821289062
34,18972,18972,QA set,40.07892101832799,0.9235350604568209,1645628.625
35,19530,19530,training set,66.9767442891607,0.8548160574719077,281.6294860839844
35,19530,19530,holdout set,57.75850116182119,0.8540475110639818,259.12567138671875
35,19530,19530,QA set,55.65203514099122,0.8918773932116373,1822442.75
36,20088,20088,training set,61.938043420552276,0.8669881795649417,272.49981689453125
36,20088,20088,holdout set,46.565810807282105,0.8767434188484913,245.19398498535156
36,20088,20088,QA set,41.8683362688337,0.9179720776421683,1553233.5
37,20646,20646,training set,55.87275720434263,0.8675878221765743,269.75579833984375
37,20646,20646,holdout set,44.87596979329828,0.8737388171284692,246.34571838378906
37,20646,20646,QA set,39.70309938703264,0.918502207313265,1605373.5
38,21204,21204,training set,62.30517256213352,0.839921573002357,285.59832763671875
38,21204,21204,holdout set,50.52417546103243,0.8478764735191362,260.9814453125
38,21204,21204,QA set,48.248332813807906,0.8711111537047793,1446910.875
39,21762,21762,training set,59.12946446420392,0.8481028433307074,279.1412658691406
39,21762,21762,holdout set,48.283156775753014,0.8580788826147909,249.81556701660156
39,21762,21762,QA set,45.400419126238134,0.8892327649252755,1477724.625
40,22320,22320,training set,53.62315392069286,0.8680822118185461,267.84588623046875
40,22320,22320,holdout set,46.906017726520076,0.872859496230376,249.51641845703125
40,22320,22320,QA set,40.142902483258936,0.9179204387324198,1725448.875
41,22878,22878,training set,53.71254775204579,0.868612062142347,264.4784851074219
41,22878,22878,holdout set,48.20717270358,0.8722997979493812,253.1871337890625
41,22878,22878,QA set,39.24330934797014,0.9196234915937698,1597461.875
42,23436,23436,training set,57.199998584983405,0.8628497764511849,280.52069091796875
42,23436,23436,holdout set,49.48654940898996,0.8678063417246449,259.93408203125
42,23436,23436,QA set,43.658888353620256,0.9167970057044711,1630380.25
43,23994,23994,training set,61.55792915460188,0.8504166303391685,278.464599609375
43,23994,23994,holdout set,48.56953722034814,0.8587500182038639,255.11375427246094
43,23994,23994,QA set,49.81004039219447,0.8663123028618949,1381382.375
44,24552,24552,training set,61.764380299369805,0.8687908334468375,271.4293212890625
44,24552,24552,holdout set,48.23776569016627,0.8738613452005666,248.98028564453125
44,24552,24552,QA set,41.331351089477536,0.9241139931338175,1721167.125
45,25110,25110,training set,52.9056771643227,0.8583710673701717,264.7318115234375
45,25110,25110,holdout set,45.56567043282121,0.8617228534058086,251.49851989746094
45,25110,25110,QA set,41.358742305210676,0.9159039327076501,1442671.375
46,25668,25668,training set,55.39724667323753,0.8766696680322639,260.5947570800781
46,25668,25668,holdout set,46.9226034701569,0.8783521997029311,246.5429229736328
46,25668,25668,QA set,39.11980628967285,0.9252198457717894,1578371.625
47,26226,26226,training set,60.705021066095924,0.8290369991282205,289.6561279296875
47,26226,26226,holdout set,54.373024882981554,0.8325630156396073,266.7303771972656
47,26226,26226,QA set,48.66058349609374,0.8742680277143206,1520996.875
48,26784,26784,training set,57.203362235450186,0.8240346686834528,287.0509033203125
48,26784,26784,holdout set,51.308389205049025,0.823686222483957,269.7631530761719
48,26784,26784,QA set,52.80605414254324,0.8518262373549599,1358657.625
49,27342,27342,training set,62.09883257882802,0.8676822492780047,273.3355712890625
49,27342,27342,holdout set,48.52279312383507,0.8750397818512283,246.9337158203125
