MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
116.76465320587158,1236.43408203125,1024,32,0,1771828571,,False,1,d9d07935,2026-02-23_00-36-11,5.507280588150024,5.507280588150024,7160,DESKTOP-6E08LRQ,127.0.0.1,5.507280588150024,1
102.91487514972687,1085.8162841796875,2048,64,0,1771828576,,False,2,d9d07935,2026-02-23_00-36-16,4.076502323150635,9.58378291130066,7160,DESKTOP-6E08LRQ,127.0.0.1,9.58378291130066,2
146.94626715779305,1259.822265625,3072,96,0,1771828580,,False,3,d9d07935,2026-02-23_00-36-20,4.431588172912598,14.015371084213257,7160,DESKTOP-6E08LRQ,127.0.0.1,14.015371084213257,3
101.0573308467865,1275.003173828125,4096,128,0,1771828584,,False,4,d9d07935,2026-02-23_00-36-24,4.2502055168151855,18.265576601028442,7160,DESKTOP-6E08LRQ,127.0.0.1,18.265576601028442,4
129.5085165798664,1199.0755615234375,5120,160,0,1771828589,,False,5,d9d07935,2026-02-23_00-36-29,4.3940277099609375,22.65960431098938,7160,DESKTOP-6E08LRQ,127.0.0.1,22.65960431098938,5
98.09082120656967,1235.5343017578125,6144,192,0,1771828593,,False,6,d9d07935,2026-02-23_00-36-33,4.128183603286743,26.787787914276123,7160,DESKTOP-6E08LRQ,127.0.0.1,26.787787914276123,6
100.74433249235153,964.3348388671875,7168,224,0,1771828597,,False,7,d9d07935,2026-02-23_00-36-37,4.333481788635254,31.121269702911377,7160,DESKTOP-6E08LRQ,127.0.0.1,31.121269702911377,7
133.53554007411003,1306.4603271484375,8192,256,0,1771828602,,False,8,d9d07935,2026-02-23_00-36-42,4.889734745025635,36.01100444793701,7160,DESKTOP-6E08LRQ,127.0.0.1,36.01100444793701,8
102.32010281085968,1026.8360595703125,9216,288,0,1771828606,,False,9,d9d07935,2026-02-23_00-36-46,4.272954702377319,40.28395915031433,7160,DESKTOP-6E08LRQ,127.0.0.1,40.28395915031433,9
124.99803547561169,1133.760009765625,10240,320,0,1771828611,,False,10,d9d07935,2026-02-23_00-36-51,4.453199625015259,44.73715877532959,7160,DESKTOP-6E08LRQ,127.0.0.1,44.73715877532959,10
100.34878748655319,1135.7410888671875,11264,352,0,1771828615,,False,11,d9d07935,2026-02-23_00-36-55,4.246136665344238,48.98329544067383,7160,DESKTOP-6E08LRQ,127.0.0.1,48.98329544067383,11
84.19509240984917,1093.87939453125,12288,384,0,1771828619,,False,12,d9d07935,2026-02-23_00-36-59,4.500973701477051,53.48426914215088,7160,DESKTOP-6E08LRQ,127.0.0.1,53.48426914215088,12
