MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
157.08622819185257,1971.4483642578125,1024,32,0,1771833838,,False,1,b867d197,2026-02-23_02-03-58,5.305208683013916,5.305208683013916,29416,DESKTOP-6E08LRQ,127.0.0.1,5.305208683013916,1
160.55985510349274,1442.318359375,2048,64,0,1771833842,,False,2,b867d197,2026-02-23_02-04-02,4.179313898086548,9.484522581100464,29416,DESKTOP-6E08LRQ,127.0.0.1,9.484522581100464,2
113.72871115803719,1092.0831298828125,3072,96,0,1771833846,,False,3,b867d197,2026-02-23_02-04-06,4.339560270309448,13.824082851409912,29416,DESKTOP-6E08LRQ,127.0.0.1,13.824082851409912,3
104.10838088393211,1236.7626953125,4096,128,0,1771833851,,False,4,b867d197,2026-02-23_02-04-11,4.555651903152466,18.379734754562378,29416,DESKTOP-6E08LRQ,127.0.0.1,18.379734754562378,4
126.91237193346024,1232.5068359375,5120,160,0,1771833855,,False,5,b867d197,2026-02-23_02-04-15,4.21656608581543,22.596300840377808,29416,DESKTOP-6E08LRQ,127.0.0.1,22.596300840377808,5
115.37881249189377,1096.598876953125,6144,192,0,1771833860,,False,6,b867d197,2026-02-23_02-04-20,4.687075138092041,27.28337597846985,29416,DESKTOP-6E08LRQ,127.0.0.1,27.28337597846985,6
98.28271502256393,1225.0684814453125,7168,224,0,1771833864,,False,7,b867d197,2026-02-23_02-04-24,4.122644662857056,31.406020641326904,29416,DESKTOP-6E08LRQ,127.0.0.1,31.406020641326904,7
86.47491443157196,1073.580078125,8192,256,0,1771833869,,False,8,b867d197,2026-02-23_02-04-29,4.997655630111694,36.4036762714386,29416,DESKTOP-6E08LRQ,127.0.0.1,36.4036762714386,8
97.54434171319008,1340.875732421875,9216,288,0,1771833873,,False,9,b867d197,2026-02-23_02-04-33,4.1722047328948975,40.575881004333496,29416,DESKTOP-6E08LRQ,127.0.0.1,40.575881004333496,9
75.12620118260384,1141.6259765625,10240,320,0,1771833878,,False,10,b867d197,2026-02-23_02-04-38,4.476377010345459,45.052258014678955,29416,DESKTOP-6E08LRQ,127.0.0.1,45.052258014678955,10
124.40444684028625,1056.3233642578125,11264,352,0,1771833882,,False,11,b867d197,2026-02-23_02-04-42,4.141194820404053,49.19345283508301,29416,DESKTOP-6E08LRQ,127.0.0.1,49.19345283508301,11
101.43618820607662,953.152099609375,12288,384,0,1771833886,,False,12,b867d197,2026-02-23_02-04-46,4.136470079421997,53.329922914505005,29416,DESKTOP-6E08LRQ,127.0.0.1,53.329922914505005,12
83.810701161623,838.68359375,13312,416,0,1771833891,,False,13,b867d197,2026-02-23_02-04-51,4.657341718673706,57.98726463317871,29416,DESKTOP-6E08LRQ,127.0.0.1,57.98726463317871,13
109.32211528718472,1004.7720336914062,14336,448,0,1771833895,,False,14,b867d197,2026-02-23_02-04-55,4.216933250427246,62.20419788360596,29416,DESKTOP-6E08LRQ,127.0.0.1,62.20419788360596,14
102.48244428634644,798.3986206054688,15360,480,0,1771833899,,False,15,b867d197,2026-02-23_02-04-59,4.66702938079834,66.8712272644043,29416,DESKTOP-6E08LRQ,127.0.0.1,66.8712272644043,15
79.68389562517405,708.5152587890625,16384,512,0,1771833904,,False,16,b867d197,2026-02-23_02-05-04,4.14933443069458,71.02056169509888,29416,DESKTOP-6E08LRQ,127.0.0.1,71.02056169509888,16
109.21674807369709,844.5747680664062,17408,544,0,1771833908,,False,17,b867d197,2026-02-23_02-05-08,4.628998517990112,75.64956021308899,29416,DESKTOP-6E08LRQ,127.0.0.1,75.64956021308899,17
95.45630326867104,793.5048828125,18432,576,1,1771833912,,False,18,b867d197,2026-02-23_02-05-12,4.043189525604248,79.69274973869324,29416,DESKTOP-6E08LRQ,127.0.0.1,79.69274973869324,18
118.25909197330475,735.3873901367188,19456,608,1,1771833916,,False,19,b867d197,2026-02-23_02-05-16,4.120234251022339,83.81298398971558,29416,DESKTOP-6E08LRQ,127.0.0.1,83.81298398971558,19
80.4373929053545,796.206787109375,20480,640,1,1771833921,,False,20,b867d197,2026-02-23_02-05-21,4.374207019805908,88.18719100952148,29416,DESKTOP-6E08LRQ,127.0.0.1,88.18719100952148,20
90.96634250879288,924.7703247070312,21504,672,1,1771833925,,False,21,b867d197,2026-02-23_02-05-25,4.148305177688599,92.33549618721008,29416,DESKTOP-6E08LRQ,127.0.0.1,92.33549618721008,21
104.86223356425762,807.6365356445312,22528,704,1,1771833930,,False,22,b867d197,2026-02-23_02-05-30,5.125254154205322,97.4607503414154,29416,DESKTOP-6E08LRQ,127.0.0.1,97.4607503414154,22
87.01078754663467,1021.9198608398438,23552,736,1,1771833934,,False,23,b867d197,2026-02-23_02-05-34,3.9855053424835205,101.44625568389893,29416,DESKTOP-6E08LRQ,127.0.0.1,101.44625568389893,23
69.72123792767525,668.399658203125,24576,768,1,1771833939,,False,24,b867d197,2026-02-23_02-05-39,4.578036546707153,106.02429223060608,29416,DESKTOP-6E08LRQ,127.0.0.1,106.02429223060608,24
83.53958969563246,814.305908203125,25600,800,1,1771833943,,False,25,b867d197,2026-02-23_02-05-43,4.081156492233276,110.10544872283936,29416,DESKTOP-6E08LRQ,127.0.0.1,110.10544872283936,25
101.59986200928688,730.1564331054688,26624,832,1,1771833947,,False,26,b867d197,2026-02-23_02-05-47,4.253444671630859,114.35889339447021,29416,DESKTOP-6E08LRQ,127.0.0.1,114.35889339447021,26
89.28847049176693,665.1082763671875,27648,864,1,1771833951,,False,27,b867d197,2026-02-23_02-05-51,4.300343751907349,118.65923714637756,29416,DESKTOP-6E08LRQ,127.0.0.1,118.65923714637756,27
89.16273613274097,712.5302124023438,28672,896,1,1771833955,,False,28,b867d197,2026-02-23_02-05-55,4.047775506973267,122.70701265335083,29416,DESKTOP-6E08LRQ,127.0.0.1,122.70701265335083,28
75.89063368737698,676.34619140625,29696,928,1,1771833960,,False,29,b867d197,2026-02-23_02-06-00,5.031003952026367,127.7380166053772,29416,DESKTOP-6E08LRQ,127.0.0.1,127.7380166053772,29
95.42140421271324,697.549072265625,30720,960,1,1771833965,,False,30,b867d197,2026-02-23_02-06-05,4.195753574371338,131.93377017974854,29416,DESKTOP-6E08LRQ,127.0.0.1,131.93377017974854,30
81.93559660762548,746.8632202148438,31744,992,1,1771833969,,False,31,b867d197,2026-02-23_02-06-09,4.4412758350372314,136.37504601478577,29416,DESKTOP-6E08LRQ,127.0.0.1,136.37504601478577,31
106.99064381420612,691.814208984375,32768,1024,1,1771833973,,False,32,b867d197,2026-02-23_02-06-13,4.031555414199829,140.4066014289856,29416,DESKTOP-6E08LRQ,127.0.0.1,140.4066014289856,32
86.60831512510777,807.8633422851562,33792,1056,1,1771833977,,False,33,b867d197,2026-02-23_02-06-17,4.29296350479126,144.69956493377686,29416,DESKTOP-6E08LRQ,127.0.0.1,144.69956493377686,33
95.63361796736717,705.384521484375,34816,1088,1,1771833982,,False,34,b867d197,2026-02-23_02-06-22,4.409455299377441,149.1090202331543,29416,DESKTOP-6E08LRQ,127.0.0.1,149.1090202331543,34
85.2840166836977,667.1978149414062,35840,1120,2,1771833986,,False,35,b867d197,2026-02-23_02-06-26,3.9398491382598877,153.04886937141418,29416,DESKTOP-6E08LRQ,127.0.0.1,153.04886937141418,35
72.20006619393826,765.688232421875,36864,1152,2,1771833990,,True,36,b867d197,2026-02-23_02-06-30,4.684240341186523,157.7331097126007,29416,DESKTOP-6E08LRQ,127.0.0.1,157.7331097126007,36
