MSE,SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
330.9424509210512,0.07626984254329727,1024,16,0,1779727078,,False,1,b89ad44c,2026-05-25_11-37-58,4.740978956222534,4.740978956222534,7276,DESKTOP-6E08LRQ,127.0.0.1,4.740978956222534,1
282.1978337317705,0.3162779610429425,2048,32,0,1779727082,,False,2,b89ad44c,2026-05-25_11-38-02,3.5740978717803955,8.31507682800293,7276,DESKTOP-6E08LRQ,127.0.0.1,8.31507682800293,2
223.93980979919434,0.48333108803490177,3072,48,0,1779727086,,False,3,b89ad44c,2026-05-25_11-38-06,4.011699676513672,12.326776504516602,7276,DESKTOP-6E08LRQ,127.0.0.1,12.326776504516602,3
193.84798435494304,0.607352891121991,4096,64,0,1779727090,,True,4,b89ad44c,2026-05-25_11-38-10,3.6712491512298584,15.99802565574646,7276,DESKTOP-6E08LRQ,127.0.0.1,15.99802565574646,4
