MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
160.1607841551304,2641.312744140625,1024,32,0,1771830476,,False,1,4e03c020,2026-02-23_01-07-56,5.186452388763428,5.186452388763428,27792,DESKTOP-6E08LRQ,127.0.0.1,5.186452388763428,1
179.0272272825241,2256.6767578125,2048,64,0,1771830481,,False,2,4e03c020,2026-02-23_01-08-01,4.717689275741577,9.904141664505005,27792,DESKTOP-6E08LRQ,127.0.0.1,9.904141664505005,2
157.24455374479294,2198.121337890625,3072,96,0,1771830485,,False,3,4e03c020,2026-02-23_01-08-05,4.522146463394165,14.42628812789917,27792,DESKTOP-6E08LRQ,127.0.0.1,14.42628812789917,3
148.54182437062263,1982.811279296875,4096,128,0,1771830490,,False,4,4e03c020,2026-02-23_01-08-10,5.414679288864136,19.840967416763306,27792,DESKTOP-6E08LRQ,127.0.0.1,19.840967416763306,4
171.00135704874992,1911.7760009765625,5120,160,0,1771830496,,False,5,4e03c020,2026-02-23_01-08-16,5.1922876834869385,25.033255100250244,27792,DESKTOP-6E08LRQ,127.0.0.1,25.033255100250244,5
156.7014109492302,1626.88037109375,6144,192,0,1771830500,,False,6,4e03c020,2026-02-23_01-08-20,4.59249472618103,29.625749826431274,27792,DESKTOP-6E08LRQ,127.0.0.1,29.625749826431274,6
163.93888267874718,1619.708740234375,7168,224,0,1771830505,,False,7,4e03c020,2026-02-23_01-08-25,4.239227056503296,33.86497688293457,27792,DESKTOP-6E08LRQ,127.0.0.1,33.86497688293457,7
145.42238265275955,1657.11328125,8192,256,0,1771830509,,False,8,4e03c020,2026-02-23_01-08-29,4.562005043029785,38.426981925964355,27792,DESKTOP-6E08LRQ,127.0.0.1,38.426981925964355,8
154.44825920462608,1585.957275390625,9216,288,0,1771830514,,False,9,4e03c020,2026-02-23_01-08-34,4.6247193813323975,43.05170130729675,27792,DESKTOP-6E08LRQ,127.0.0.1,43.05170130729675,9
178.6789092719555,1674.5321044921875,10240,320,0,1771830518,,False,10,4e03c020,2026-02-23_01-08-38,4.320361852645874,47.37206315994263,27792,DESKTOP-6E08LRQ,127.0.0.1,47.37206315994263,10
162.85548332333565,1523.183349609375,11264,352,0,1771830523,,False,11,4e03c020,2026-02-23_01-08-43,4.696711540222168,52.068774700164795,27792,DESKTOP-6E08LRQ,127.0.0.1,52.068774700164795,11
