MSE,SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
47556.409447193146,0.11348195863683941,1024,16,0,1774242914,,False,1,f82b9f55,2026-03-23_00-15-14,6.5886712074279785,6.5886712074279785,17120,DESKTOP-6E08LRQ,127.0.0.1,6.5886712074279785,1
34717.07942199707,0.34969500041916035,2048,32,0,1774242921,,False,2,f82b9f55,2026-03-23_00-15-21,6.732760906219482,13.321432113647461,17120,DESKTOP-6E08LRQ,127.0.0.1,13.321432113647461,2
29830.07809829712,0.48599704870866844,3072,48,0,1774242927,,False,3,f82b9f55,2026-03-23_00-15-27,6.458420276641846,19.779852390289307,17120,DESKTOP-6E08LRQ,127.0.0.1,19.779852390289307,3
22248.972896575928,0.5899681036826223,4096,64,0,1774242936,,False,4,f82b9f55,2026-03-23_00-15-36,8.414976835250854,28.19482922554016,17120,DESKTOP-6E08LRQ,127.0.0.1,28.19482922554016,4
27602.42872238159,0.5881962307030335,5120,80,0,1774242944,,False,5,f82b9f55,2026-03-23_00-15-44,8.7870614528656,36.98189067840576,17120,DESKTOP-6E08LRQ,127.0.0.1,36.98189067840576,5
27035.04792022705,0.5390942237572744,6144,96,0,1774242954,,False,6,f82b9f55,2026-03-23_00-15-54,9.678499937057495,46.66039061546326,17120,DESKTOP-6E08LRQ,127.0.0.1,46.66039061546326,6
23968.52635192871,0.5963193849893287,7168,112,0,1774242966,,False,7,f82b9f55,2026-03-23_00-16-06,11.53118109703064,58.1915717124939,17120,DESKTOP-6E08LRQ,127.0.0.1,58.1915717124939,7
23050.800296783447,0.6118538390728645,8192,128,0,1774242975,,False,8,f82b9f55,2026-03-23_00-16-15,9.60747766494751,67.7990493774414,17120,DESKTOP-6E08LRQ,127.0.0.1,67.7990493774414,8
25344.233209609985,0.4888688933569938,9216,144,0,1774242985,,False,9,f82b9f55,2026-03-23_00-16-25,10.05783987045288,77.85688924789429,17120,DESKTOP-6E08LRQ,127.0.0.1,77.85688924789429,9
22527.880222320557,0.5648790478007868,10240,160,0,1774242995,,False,10,f82b9f55,2026-03-23_00-16-35,9.9296875,87.78657674789429,17120,DESKTOP-6E08LRQ,127.0.0.1,87.78657674789429,10
19424.197275161743,0.6586184050393058,11264,176,0,1774243005,,False,11,f82b9f55,2026-03-23_00-16-45,9.689086675643921,97.47566342353821,17120,DESKTOP-6E08LRQ,127.0.0.1,97.47566342353821,11
23660.449535369873,0.5981797232525423,12288,192,0,1774243015,,False,12,f82b9f55,2026-03-23_00-16-55,9.993890047073364,107.46955347061157,17120,DESKTOP-6E08LRQ,127.0.0.1,107.46955347061157,12
35613.142234802246,0.560621679702308,13312,208,0,1774243023,,False,13,f82b9f55,2026-03-23_00-17-03,7.659014463424683,115.12856793403625,17120,DESKTOP-6E08LRQ,127.0.0.1,115.12856793403625,13
19899.766538619995,0.6514051749254577,14336,224,0,1774243031,,False,14,f82b9f55,2026-03-23_00-17-11,8.632978200912476,123.76154613494873,17120,DESKTOP-6E08LRQ,127.0.0.1,123.76154613494873,14
28017.791090011597,0.5246099397772923,15360,240,0,1774243041,,False,15,f82b9f55,2026-03-23_00-17-21,9.78130555152893,133.54285168647766,17120,DESKTOP-6E08LRQ,127.0.0.1,133.54285168647766,15
21830.775604248047,0.6722425223561004,16384,256,0,1774243049,,False,16,f82b9f55,2026-03-23_00-17-29,7.721763372421265,141.26461505889893,17120,DESKTOP-6E08LRQ,127.0.0.1,141.26461505889893,16
28369.370754241943,0.6734847999177873,17408,272,0,1774243059,,False,17,f82b9f55,2026-03-23_00-17-39,9.990581750869751,151.25519680976868,17120,DESKTOP-6E08LRQ,127.0.0.1,151.25519680976868,17
16413.96767807007,0.6600076702889055,18432,288,1,1774243069,,False,18,f82b9f55,2026-03-23_00-17-49,9.718079090118408,160.97327589988708,17120,DESKTOP-6E08LRQ,127.0.0.1,160.97327589988708,18
26393.848936080933,0.5988730314420536,19456,304,1,1774243077,,False,19,f82b9f55,2026-03-23_00-17-57,8.732088327407837,169.70536422729492,17120,DESKTOP-6E08LRQ,127.0.0.1,169.70536422729492,19
15766.155759811401,0.6225597832817584,20480,320,1,1774243084,,False,20,f82b9f55,2026-03-23_00-18-04,6.576430320739746,176.28179454803467,17120,DESKTOP-6E08LRQ,127.0.0.1,176.28179454803467,20
21612.84852027893,0.6283504214370623,21504,336,1,1774243097,,False,21,f82b9f55,2026-03-23_00-18-17,12.806857347488403,189.08865189552307,17120,DESKTOP-6E08LRQ,127.0.0.1,189.08865189552307,21
21711.414194107056,0.5702425375347957,22528,352,1,1774243103,,False,22,f82b9f55,2026-03-23_00-18-23,6.835325002670288,195.92397689819336,17120,DESKTOP-6E08LRQ,127.0.0.1,195.92397689819336,22
27102.512642860413,0.6585419242619537,23552,368,1,1774243112,,False,23,f82b9f55,2026-03-23_00-18-32,8.85116696357727,204.77514386177063,17120,DESKTOP-6E08LRQ,127.0.0.1,204.77514386177063,23
23565.819187164307,0.6931262663565576,24576,384,1,1774243123,,False,24,f82b9f55,2026-03-23_00-18-43,10.386335849761963,215.1614797115326,17120,DESKTOP-6E08LRQ,127.0.0.1,215.1614797115326,24
28187.9694108963,0.6589733355212957,25600,400,1,1774243133,,False,25,f82b9f55,2026-03-23_00-18-53,10.711289167404175,225.87276887893677,17120,DESKTOP-6E08LRQ,127.0.0.1,225.87276887893677,25
20200.767831802368,0.6917534356471151,26624,416,1,1774243144,,False,26,f82b9f55,2026-03-23_00-19-04,10.61375904083252,236.4865279197693,17120,DESKTOP-6E08LRQ,127.0.0.1,236.4865279197693,26
25964.20265197754,0.6832271827151999,27648,432,1,1774243152,,False,27,f82b9f55,2026-03-23_00-19-12,8.182428359985352,244.66895627975464,17120,DESKTOP-6E08LRQ,127.0.0.1,244.66895627975464,27
21902.31766319275,0.695572218624875,28672,448,1,1774243163,,False,28,f82b9f55,2026-03-23_00-19-23,10.36715841293335,255.036114692688,17120,DESKTOP-6E08LRQ,127.0.0.1,255.036114692688,28
