MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
164.95758971571922,2621.69384765625,1024,32,0,1771832705,,False,1,bbc40033,2026-02-23_01-45-05,5.75592827796936,5.75592827796936,34676,DESKTOP-6E08LRQ,127.0.0.1,5.75592827796936,1
168.1330505013466,1773.6104736328125,2048,64,0,1771832709,,False,2,bbc40033,2026-02-23_01-45-09,4.27797269821167,10.03390097618103,34676,DESKTOP-6E08LRQ,127.0.0.1,10.03390097618103,2
189.39431390166283,2302.53466796875,3072,96,0,1771832713,,False,3,bbc40033,2026-02-23_01-45-13,4.061096668243408,14.094997644424438,34676,DESKTOP-6E08LRQ,127.0.0.1,14.094997644424438,3
144.56854981184006,1361.66796875,4096,128,0,1771832718,,False,4,bbc40033,2026-02-23_01-45-18,4.272281885147095,18.367279529571533,34676,DESKTOP-6E08LRQ,127.0.0.1,18.367279529571533,4
140.35084381699562,1263.7939453125,5120,160,0,1771832722,,False,5,bbc40033,2026-02-23_01-45-22,4.230960130691528,22.59823966026306,34676,DESKTOP-6E08LRQ,127.0.0.1,22.59823966026306,5
136.1853776872158,1344.577880859375,6144,192,0,1771832726,,False,6,bbc40033,2026-02-23_01-45-26,4.268716096878052,26.866955757141113,34676,DESKTOP-6E08LRQ,127.0.0.1,26.866955757141113,6
132.07325065135956,1303.905517578125,7168,224,0,1771832730,,False,7,bbc40033,2026-02-23_01-45-30,4.3967084884643555,31.26366424560547,34676,DESKTOP-6E08LRQ,127.0.0.1,31.26366424560547,7
145.78185188770294,1278.4344482421875,8192,256,0,1771832735,,False,8,bbc40033,2026-02-23_01-45-35,4.546541452407837,35.810205698013306,34676,DESKTOP-6E08LRQ,127.0.0.1,35.810205698013306,8
132.7995664179325,1121.88037109375,9216,288,0,1771832740,,False,9,bbc40033,2026-02-23_01-45-40,4.720513105392456,40.53071880340576,34676,DESKTOP-6E08LRQ,127.0.0.1,40.53071880340576,9
162.97217559814453,1288.164794921875,10240,320,0,1771832744,,False,10,bbc40033,2026-02-23_01-45-44,4.215879917144775,44.74659872055054,34676,DESKTOP-6E08LRQ,127.0.0.1,44.74659872055054,10
141.8635034263134,1210.6767578125,11264,352,0,1771832748,,False,11,bbc40033,2026-02-23_01-45-48,4.520625352859497,49.267224073410034,34676,DESKTOP-6E08LRQ,127.0.0.1,49.267224073410034,11
176.4309385418892,1304.6171875,12288,384,0,1771832753,,False,12,bbc40033,2026-02-23_01-45-53,4.181028127670288,53.44825220108032,34676,DESKTOP-6E08LRQ,127.0.0.1,53.44825220108032,12
183.41334676742554,1120.3427734375,13312,416,0,1771832757,,False,13,bbc40033,2026-02-23_01-45-57,4.305565118789673,57.753817319869995,34676,DESKTOP-6E08LRQ,127.0.0.1,57.753817319869995,13
116.86241579055786,1279.601318359375,14336,448,0,1771832761,,False,14,bbc40033,2026-02-23_01-46-01,4.480984210968018,62.23480153083801,34676,DESKTOP-6E08LRQ,127.0.0.1,62.23480153083801,14
126.96542185544968,1193.19775390625,15360,480,0,1771832766,,False,15,bbc40033,2026-02-23_01-46-06,4.219403505325317,66.45420503616333,34676,DESKTOP-6E08LRQ,127.0.0.1,66.45420503616333,15
119.69099706411362,1157.8701171875,16384,512,0,1771832770,,True,16,bbc40033,2026-02-23_01-46-10,4.547874212265015,71.00207924842834,34676,DESKTOP-6E08LRQ,127.0.0.1,71.00207924842834,16
