MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
223.35456010699272,272401.09375,1024,32,0,1771837546,,False,1,6ba29f37,2026-02-23_03-05-46,5.31504487991333,5.31504487991333,33924,DESKTOP-6E08LRQ,127.0.0.1,5.31504487991333,1
217.49195605516434,40752.3984375,2048,64,0,1771837550,,False,2,6ba29f37,2026-02-23_03-05-50,4.2006635665893555,9.515708446502686,33924,DESKTOP-6E08LRQ,127.0.0.1,9.515708446502686,2
239.8085995912552,67739.1875,3072,96,0,1771837555,,False,3,6ba29f37,2026-02-23_03-05-55,4.772137880325317,14.287846326828003,33924,DESKTOP-6E08LRQ,127.0.0.1,14.287846326828003,3
236.93298715353012,35072.91015625,4096,128,0,1771837559,,True,4,6ba29f37,2026-02-23_03-05-59,3.9534599781036377,18.24130630493164,33924,DESKTOP-6E08LRQ,127.0.0.1,18.24130630493164,4
