MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
234.10547147179022,56852.9765625,1024,4,0,1771823156,,False,1,1d5619c8,2026-02-22_23-05-56,5.656381607055664,5.656381607055664,35388,DESKTOP-6E08LRQ,127.0.0.1,5.656381607055664,1
232.94442695379257,234830.1875,2048,8,0,1771823161,,False,2,1d5619c8,2026-02-22_23-06-01,5.0941736698150635,10.750555276870728,35388,DESKTOP-6E08LRQ,127.0.0.1,10.750555276870728,2
251.58236646652222,2904376.5,3072,12,0,1771823166,,False,3,1d5619c8,2026-02-22_23-06-06,5.0876734256744385,15.838228702545166,35388,DESKTOP-6E08LRQ,127.0.0.1,15.838228702545166,3
244.0893329026876,221549.65625,4096,16,0,1771823172,,False,4,1d5619c8,2026-02-22_23-06-12,5.175435543060303,21.01366424560547,35388,DESKTOP-6E08LRQ,127.0.0.1,21.01366424560547,4
223.03750586509705,1012806.125,5120,20,0,1771823177,,False,5,1d5619c8,2026-02-22_23-06-17,5.101090669631958,26.114754915237427,35388,DESKTOP-6E08LRQ,127.0.0.1,26.114754915237427,5
264.3904514312744,54358.69140625,6144,24,0,1771823182,,False,6,1d5619c8,2026-02-22_23-06-22,5.3393590450286865,31.454113960266113,35388,DESKTOP-6E08LRQ,127.0.0.1,31.454113960266113,6
188.33007583022118,27222.296875,7168,28,0,1771823187,,False,7,1d5619c8,2026-02-22_23-06-27,5.004748582839966,36.45886254310608,35388,DESKTOP-6E08LRQ,127.0.0.1,36.45886254310608,7
242.50855994224548,25073.63671875,8192,32,0,1771823192,,False,8,1d5619c8,2026-02-22_23-06-32,5.075403451919556,41.534265995025635,35388,DESKTOP-6E08LRQ,127.0.0.1,41.534265995025635,8
238.0420498587191,26030.0859375,9216,36,0,1771823197,,False,9,1d5619c8,2026-02-22_23-06-37,4.927935838699341,46.462201833724976,35388,DESKTOP-6E08LRQ,127.0.0.1,46.462201833724976,9
230.3225309252739,24179.791015625,10240,40,0,1771823203,,False,10,1d5619c8,2026-02-22_23-06-43,5.5474607944488525,52.00966262817383,35388,DESKTOP-6E08LRQ,127.0.0.1,52.00966262817383,10
174.99085187911987,31181.443359375,11264,44,0,1771823208,,False,11,1d5619c8,2026-02-22_23-06-48,5.525717735290527,57.535380363464355,35388,DESKTOP-6E08LRQ,127.0.0.1,57.535380363464355,11
238.5079083442688,44816.390625,12288,48,0,1771823213,,False,12,1d5619c8,2026-02-22_23-06-53,5.20132851600647,62.736708879470825,35388,DESKTOP-6E08LRQ,127.0.0.1,62.736708879470825,12
251.58054795861244,36278.1015625,13312,52,0,1771823219,,False,13,1d5619c8,2026-02-22_23-06-59,5.579449653625488,68.31615853309631,35388,DESKTOP-6E08LRQ,127.0.0.1,68.31615853309631,13
207.6776220947504,37264.296875,14336,56,0,1771823224,,False,14,1d5619c8,2026-02-22_23-07-04,4.999972820281982,73.3161313533783,35388,DESKTOP-6E08LRQ,127.0.0.1,73.3161313533783,14
186.77569100260735,39419.9375,15360,60,0,1771823229,,False,15,1d5619c8,2026-02-22_23-07-09,5.5102856159210205,78.82641696929932,35388,DESKTOP-6E08LRQ,127.0.0.1,78.82641696929932,15
214.37975558638573,41690.07421875,16384,64,0,1771823235,,False,16,1d5619c8,2026-02-22_23-07-15,5.234222650527954,84.06063961982727,35388,DESKTOP-6E08LRQ,127.0.0.1,84.06063961982727,16
188.05546855926514,42055.06640625,17408,68,0,1771823240,,False,17,1d5619c8,2026-02-22_23-07-20,5.854625940322876,89.91526556015015,35388,DESKTOP-6E08LRQ,127.0.0.1,89.91526556015015,17
210.6115954220295,69538.6328125,18432,72,1,1771823246,,False,18,1d5619c8,2026-02-22_23-07-26,5.447692632675171,95.36295819282532,35388,DESKTOP-6E08LRQ,127.0.0.1,95.36295819282532,18
205.03241488337517,69245.3984375,19456,76,1,1771823251,,False,19,1d5619c8,2026-02-22_23-07-31,5.499378442764282,100.8623366355896,35388,DESKTOP-6E08LRQ,127.0.0.1,100.8623366355896,19
267.118492603302,229670.890625,20480,80,1,1771823257,,False,20,1d5619c8,2026-02-22_23-07-37,5.912787199020386,106.77512383460999,35388,DESKTOP-6E08LRQ,127.0.0.1,106.77512383460999,20
