MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
230.41448014974594,221089.140625,1024,32,0,1771838611,,False,1,114ba517,2026-02-23_03-23-31,5.60265588760376,5.60265588760376,17176,DESKTOP-6E08LRQ,127.0.0.1,5.60265588760376,1
330.6310212612152,10000.0,2048,64,0,1771838615,,False,2,114ba517,2026-02-23_03-23-35,4.842312812805176,10.444968700408936,17176,DESKTOP-6E08LRQ,127.0.0.1,10.444968700408936,2
328.0861418247223,10000.0,3072,96,0,1771838620,,False,3,114ba517,2026-02-23_03-23-40,4.392114877700806,14.837083578109741,17176,DESKTOP-6E08LRQ,127.0.0.1,14.837083578109741,3
202.01052033901215,10000.0,4096,128,0,1771838625,,True,4,114ba517,2026-02-23_03-23-45,5.257425546646118,20.09450912475586,17176,DESKTOP-6E08LRQ,127.0.0.1,20.09450912475586,4
