MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
179.7537027001381,2122.216796875,1024,32,0,1771828375,,False,1,24804c4f,2026-02-23_00-32-55,5.002744436264038,5.002744436264038,31032,DESKTOP-6E08LRQ,127.0.0.1,5.002744436264038,1
148.32495999336243,1631.9150390625,2048,64,0,1771828379,,False,2,24804c4f,2026-02-23_00-32-59,4.306467056274414,9.309211492538452,31032,DESKTOP-6E08LRQ,127.0.0.1,9.309211492538452,2
181.57068139314651,1474.2130126953125,3072,96,0,1771828384,,False,3,24804c4f,2026-02-23_00-33-04,5.556058883666992,14.865270376205444,31032,DESKTOP-6E08LRQ,127.0.0.1,14.865270376205444,3
161.71687579154968,1397.864013671875,4096,128,0,1771828389,,False,4,24804c4f,2026-02-23_00-33-09,4.325622320175171,19.190892696380615,31032,DESKTOP-6E08LRQ,127.0.0.1,19.190892696380615,4
180.7774579524994,1617.88232421875,5120,160,0,1771828393,,False,5,24804c4f,2026-02-23_00-33-13,4.551448106765747,23.742340803146362,31032,DESKTOP-6E08LRQ,127.0.0.1,23.742340803146362,5
136.1368935406208,1638.898193359375,6144,192,0,1771828398,,False,6,24804c4f,2026-02-23_00-33-18,4.855159282684326,28.59750008583069,31032,DESKTOP-6E08LRQ,127.0.0.1,28.59750008583069,6
179.2458137869835,1689.2734375,7168,224,0,1771828403,,False,7,24804c4f,2026-02-23_00-33-23,4.387566566467285,32.985066652297974,31032,DESKTOP-6E08LRQ,127.0.0.1,32.985066652297974,7
157.97188436985016,1408.9658203125,8192,256,0,1771828407,,False,8,24804c4f,2026-02-23_00-33-27,4.330036878585815,37.31510353088379,31032,DESKTOP-6E08LRQ,127.0.0.1,37.31510353088379,8
152.67178389430046,1611.5517578125,9216,288,0,1771828411,,False,9,24804c4f,2026-02-23_00-33-31,4.2257654666900635,41.54086899757385,31032,DESKTOP-6E08LRQ,127.0.0.1,41.54086899757385,9
159.90522488951683,1507.847900390625,10240,320,0,1771828416,,False,10,24804c4f,2026-02-23_00-33-36,4.359977960586548,45.9008469581604,31032,DESKTOP-6E08LRQ,127.0.0.1,45.9008469581604,10
117.55882343649864,1383.5283203125,11264,352,0,1771828420,,False,11,24804c4f,2026-02-23_00-33-40,4.412779092788696,50.3136260509491,31032,DESKTOP-6E08LRQ,127.0.0.1,50.3136260509491,11
153.35917881131172,1466.784423828125,12288,384,0,1771828424,,False,12,24804c4f,2026-02-23_00-33-44,4.311096906661987,54.624722957611084,31032,DESKTOP-6E08LRQ,127.0.0.1,54.624722957611084,12
103.85461866855621,1258.0546875,13312,416,0,1771828430,,False,13,24804c4f,2026-02-23_00-33-50,5.26148247718811,59.886205434799194,31032,DESKTOP-6E08LRQ,127.0.0.1,59.886205434799194,13
170.37045466899872,1487.34228515625,14336,448,0,1771828434,,False,14,24804c4f,2026-02-23_00-33-54,4.284437894821167,64.17064332962036,31032,DESKTOP-6E08LRQ,127.0.0.1,64.17064332962036,14
148.4478956758976,1327.4560546875,15360,480,0,1771828438,,False,15,24804c4f,2026-02-23_00-33-58,4.413045644760132,68.5836889743805,31032,DESKTOP-6E08LRQ,127.0.0.1,68.5836889743805,15
154.22593185305595,1348.7008056640625,16384,512,0,1771828443,,True,16,24804c4f,2026-02-23_00-34-03,4.39120888710022,72.97489786148071,31032,DESKTOP-6E08LRQ,127.0.0.1,72.97489786148071,16
