MSE,SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
268.5878228470683,0.34447090000821845,1024,16,0,1779708302,,False,1,c52c11f5,2026-05-25_06-25-02,3.936681032180786,3.936681032180786,4344,DESKTOP-6E08LRQ,127.0.0.1,3.936681032180786,1
196.52582122571766,0.6275981158833019,2048,32,0,1779708306,,False,2,c52c11f5,2026-05-25_06-25-06,3.591696262359619,7.528377294540405,4344,DESKTOP-6E08LRQ,127.0.0.1,7.528377294540405,2
171.87017519772053,0.6224996385280974,3072,48,0,1779708309,,False,3,c52c11f5,2026-05-25_06-25-09,3.418516159057617,10.946893453598022,4344,DESKTOP-6E08LRQ,127.0.0.1,10.946893453598022,3
181.92365809623152,0.6414756366284564,4096,64,0,1779708312,,False,4,c52c11f5,2026-05-25_06-25-12,3.4316179752349854,14.378511428833008,4344,DESKTOP-6E08LRQ,127.0.0.1,14.378511428833008,4
153.74590052466374,0.6769140234828228,5120,80,1,1779708316,,False,5,c52c11f5,2026-05-25_06-25-16,3.2594497203826904,17.6379611492157,4344,DESKTOP-6E08LRQ,127.0.0.1,17.6379611492157,5
182.81278585270047,0.638028781831963,6144,96,1,1779708319,,False,6,c52c11f5,2026-05-25_06-25-19,3.0531489849090576,20.691110134124756,4344,DESKTOP-6E08LRQ,127.0.0.1,20.691110134124756,6
146.67902341485023,0.6924734562635422,7168,112,1,1779708322,,False,7,c52c11f5,2026-05-25_06-25-22,3.001786708831787,23.692896842956543,4344,DESKTOP-6E08LRQ,127.0.0.1,23.692896842956543,7
171.52288657333702,0.6892976423259825,8192,128,1,1779708325,,False,8,c52c11f5,2026-05-25_06-25-25,3.261380672454834,26.954277515411377,4344,DESKTOP-6E08LRQ,127.0.0.1,26.954277515411377,8
158.92974952794611,0.6993214241228998,9216,144,2,1779708328,,False,9,c52c11f5,2026-05-25_06-25-28,3.043257236480713,29.99753475189209,4344,DESKTOP-6E08LRQ,127.0.0.1,29.99753475189209,9
160.1369791738689,0.7238351032137871,10240,160,2,1779708331,,False,10,c52c11f5,2026-05-25_06-25-31,3.0767645835876465,33.074299335479736,4344,DESKTOP-6E08LRQ,127.0.0.1,33.074299335479736,10
