MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
238.56737238168716,1727.952392578125,1024,32,0,1771831564,,False,1,f17116f3,2026-02-23_01-26-04,4.719467401504517,4.719467401504517,17444,DESKTOP-6E08LRQ,127.0.0.1,4.719467401504517,1
163.67448115348816,1586.814697265625,2048,64,0,1771831568,,False,2,f17116f3,2026-02-23_01-26-08,4.123258352279663,8.84272575378418,17444,DESKTOP-6E08LRQ,127.0.0.1,8.84272575378418,2
227.25538843870163,1514.30615234375,3072,96,0,1771831573,,False,3,f17116f3,2026-02-23_01-26-13,4.177693128585815,13.020418882369995,17444,DESKTOP-6E08LRQ,127.0.0.1,13.020418882369995,3
153.37754702568054,1310.404052734375,4096,128,0,1771831577,,False,4,f17116f3,2026-02-23_01-26-17,3.8917300701141357,16.91214895248413,17444,DESKTOP-6E08LRQ,127.0.0.1,16.91214895248413,4
99.33084180951118,1226.2716064453125,5120,160,0,1771831581,,False,5,f17116f3,2026-02-23_01-26-21,4.425532579421997,21.337681531906128,17444,DESKTOP-6E08LRQ,127.0.0.1,21.337681531906128,5
122.91095080971718,1227.68798828125,6144,192,0,1771831585,,False,6,f17116f3,2026-02-23_01-26-25,4.087315797805786,25.424997329711914,17444,DESKTOP-6E08LRQ,127.0.0.1,25.424997329711914,6
118.26148214936256,1268.5264892578125,7168,224,0,1771831591,,False,7,f17116f3,2026-02-23_01-26-31,5.530052185058594,30.955049514770508,17444,DESKTOP-6E08LRQ,127.0.0.1,30.955049514770508,7
121.8465413749218,1305.7470703125,8192,256,0,1771831595,,False,8,f17116f3,2026-02-23_01-26-35,4.237906217575073,35.19295573234558,17444,DESKTOP-6E08LRQ,127.0.0.1,35.19295573234558,8
99.68833908438683,1247.420654296875,9216,288,0,1771831599,,False,9,f17116f3,2026-02-23_01-26-39,4.3033287525177,39.49628448486328,17444,DESKTOP-6E08LRQ,127.0.0.1,39.49628448486328,9
100.99338337779045,1246.508544921875,10240,320,0,1771831603,,False,10,f17116f3,2026-02-23_01-26-43,3.980499029159546,43.47678351402283,17444,DESKTOP-6E08LRQ,127.0.0.1,43.47678351402283,10
102.1890178322792,1205.084716796875,11264,352,0,1771831607,,False,11,f17116f3,2026-02-23_01-26-47,3.9880776405334473,47.464861154556274,17444,DESKTOP-6E08LRQ,127.0.0.1,47.464861154556274,11
96.9855652153492,1248.7119140625,12288,384,0,1771831612,,False,12,f17116f3,2026-02-23_01-26-52,4.4149980545043945,51.87985920906067,17444,DESKTOP-6E08LRQ,127.0.0.1,51.87985920906067,12
92.6170626282692,1144.58349609375,13312,416,0,1771831616,,False,13,f17116f3,2026-02-23_01-26-56,4.047945976257324,55.92780518531799,17444,DESKTOP-6E08LRQ,127.0.0.1,55.92780518531799,13
90.3012530207634,1183.590087890625,14336,448,0,1771831620,,False,14,f17116f3,2026-02-23_01-27-00,4.310690402984619,60.23849558830261,17444,DESKTOP-6E08LRQ,127.0.0.1,60.23849558830261,14
138.26192793250084,1256.4429931640625,15360,480,0,1771831624,,False,15,f17116f3,2026-02-23_01-27-04,4.476178884506226,64.71467447280884,17444,DESKTOP-6E08LRQ,127.0.0.1,64.71467447280884,15
100.44187772274017,1211.10791015625,16384,512,0,1771831629,,True,16,f17116f3,2026-02-23_01-27-09,4.73501992225647,69.44969439506531,17444,DESKTOP-6E08LRQ,127.0.0.1,69.44969439506531,16
