MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
162.74572402238846,1941.340087890625,1024,32,0,1771837310,,False,1,1aa433d9,2026-02-23_03-01-50,5.505721569061279,5.505721569061279,15068,DESKTOP-6E08LRQ,127.0.0.1,5.505721569061279,1
135.43531668186188,1514.282958984375,2048,64,0,1771837314,,False,2,1aa433d9,2026-02-23_03-01-54,4.19280743598938,9.69852900505066,15068,DESKTOP-6E08LRQ,127.0.0.1,9.69852900505066,2
142.58151358366013,1586.57568359375,3072,96,0,1771837318,,False,3,1aa433d9,2026-02-23_03-01-58,4.030103921890259,13.728632926940918,15068,DESKTOP-6E08LRQ,127.0.0.1,13.728632926940918,3
135.01310366392136,1283.8228759765625,4096,128,0,1771837323,,False,4,1aa433d9,2026-02-23_03-02-03,4.762538909912109,18.491171836853027,15068,DESKTOP-6E08LRQ,127.0.0.1,18.491171836853027,4
123.51240792870522,1205.093505859375,5120,160,0,1771837327,,False,5,1aa433d9,2026-02-23_03-02-07,4.357229709625244,22.84840154647827,15068,DESKTOP-6E08LRQ,127.0.0.1,22.84840154647827,5
136.89418491721153,1895.595947265625,6144,192,0,1771837332,,False,6,1aa433d9,2026-02-23_03-02-12,4.796363115310669,27.64476466178894,15068,DESKTOP-6E08LRQ,127.0.0.1,27.64476466178894,6
113.3369223177433,1405.403564453125,7168,224,0,1771837336,,False,7,1aa433d9,2026-02-23_03-02-16,4.059205055236816,31.703969717025757,15068,DESKTOP-6E08LRQ,127.0.0.1,31.703969717025757,7
91.82315161824226,997.397705078125,8192,256,0,1771837341,,False,8,1aa433d9,2026-02-23_03-02-21,4.672837018966675,36.37680673599243,15068,DESKTOP-6E08LRQ,127.0.0.1,36.37680673599243,8
107.54616439342499,1068.052734375,9216,288,0,1771837345,,False,9,1aa433d9,2026-02-23_03-02-25,4.259188413619995,40.63599514961243,15068,DESKTOP-6E08LRQ,127.0.0.1,40.63599514961243,9
132.3618685901165,889.2601318359375,10240,320,0,1771837349,,False,10,1aa433d9,2026-02-23_03-02-29,4.4921555519104,45.12815070152283,15068,DESKTOP-6E08LRQ,127.0.0.1,45.12815070152283,10
