SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-0.014268118115523976,1024,8,0,1770181173,,False,1,f2fd6396,2026-02-03_22-59-33,4.932157278060913,4.932157278060913,34028,DESKTOP-6E08LRQ,127.0.0.1,4.932157278060913,1
0.015411717989877616,2048,16,0,1770181178,,False,2,f2fd6396,2026-02-03_22-59-38,4.390150308609009,9.322307586669922,34028,DESKTOP-6E08LRQ,127.0.0.1,9.322307586669922,2
0.019610999991854783,3072,24,0,1770181182,,False,3,f2fd6396,2026-02-03_22-59-42,4.4205145835876465,13.742822170257568,34028,DESKTOP-6E08LRQ,127.0.0.1,13.742822170257568,3
0.02761744148148182,4096,32,0,1770181187,,True,4,f2fd6396,2026-02-03_22-59-47,4.494226694107056,18.237048864364624,34028,DESKTOP-6E08LRQ,127.0.0.1,18.237048864364624,4
