MSE,SSIM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
165.0301883816719,0.30611404051887803,1024,32,0,1774169676,,False,1,568bcf64,2026-03-22_03-54-36,8.722212314605713,8.722212314605713,15244,DESKTOP-6E08LRQ,127.0.0.1,8.722212314605713,1
161.5539265871048,0.34464296071382705,2048,64,0,1774169684,,False,2,568bcf64,2026-03-22_03-54-44,7.945267200469971,16.667479515075684,15244,DESKTOP-6E08LRQ,127.0.0.1,16.667479515075684,2
121.70857971906662,0.48175255919341,3072,96,0,1774169694,,False,3,568bcf64,2026-03-22_03-54-54,10.316426038742065,26.98390555381775,15244,DESKTOP-6E08LRQ,127.0.0.1,26.98390555381775,3
152.9413840174675,0.4765234238584526,4096,128,0,1774169703,,False,4,568bcf64,2026-03-22_03-55-03,8.863216400146484,35.84712195396423,15244,DESKTOP-6E08LRQ,127.0.0.1,35.84712195396423,4
135.9521340727806,0.5470135996583849,5120,160,0,1774169712,,False,5,568bcf64,2026-03-22_03-55-12,9.302048921585083,45.149170875549316,15244,DESKTOP-6E08LRQ,127.0.0.1,45.149170875549316,5
166.8149091899395,0.4820715524838306,6144,192,0,1774169721,,False,6,568bcf64,2026-03-22_03-55-21,8.836130619049072,53.98530149459839,15244,DESKTOP-6E08LRQ,127.0.0.1,53.98530149459839,6
117.72609379887581,0.547338498839963,7168,224,0,1774169733,,False,7,568bcf64,2026-03-22_03-55-33,12.136739492416382,66.12204098701477,15244,DESKTOP-6E08LRQ,127.0.0.1,66.12204098701477,7
140.3069597631693,0.5548416031524539,8192,256,0,1774169744,,False,8,568bcf64,2026-03-22_03-55-44,10.756470680236816,76.87851166725159,15244,DESKTOP-6E08LRQ,127.0.0.1,76.87851166725159,8
139.4013273268938,0.6341773453168571,9216,288,0,1774169754,,False,9,568bcf64,2026-03-22_03-55-54,9.914510250091553,86.79302191734314,15244,DESKTOP-6E08LRQ,127.0.0.1,86.79302191734314,9
62.66840122640133,0.6840483380947262,10240,320,0,1774169764,,False,10,568bcf64,2026-03-22_03-56-04,10.339558124542236,97.13258004188538,15244,DESKTOP-6E08LRQ,127.0.0.1,97.13258004188538,10
