SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,4.0,0.0,25.0,wide,none,0.0,replicate,256.0,0.0046855635171178,1405046.0,243.77587643265724,0.0136430878772273
0.0,3.0,0.0,24.0,medium,instance,0.0,replicate,64.0,0.0001071605129337,10087919.0,196.9340981841088,0.0161404382208729
1.0,3.0,0.0,15.0,narrow,none,0.0,zeros,128.0,0.0003995582454525,9808787.0,207.0526030734181,0.0194672765437644
1.0,4.0,0.0,26.0,narrow,instance,0.0,replicate,128.0,0.0004052146036289,46738903.0,236.36788594722748,0.0110086299411591
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0017565107703226,1224962.0,80.93066332489252,0.5806999490014277
0.0,3.0,1.0,10.0,medium,none,0.0,zeros,32.0,0.0015985006299461,45466.0,188.88197522610423,0.1225223819228631
0.0,3.0,1.0,10.0,medium,none,0.0,zeros,32.0,0.0018524635026116,61259.0,233.2732001543045,0.0979226186755113
0.0,3.0,1.0,20.0,medium,none,0.0,zeros,64.0,0.002001523685994,1619450.0,215.7007964849472,0.0461587346944725
0.0,3.0,0.0,12.0,medium,none,0.0,zeros,32.0,0.0009698983399216,32340.0,77.1876410394907,0.6816907972679473
0.0,3.0,0.0,13.0,wide,instance,0.0,zeros,64.0,0.0099851059512128,852569.0,102.34988644719124,0.5733456332236528
0.0,3.0,0.0,19.0,medium,none,0.0,zeros,32.0,0.0008897301996947,325132.0,80.59088124334812,0.7589887244394049
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0006966593694538,2548089.0,84.39648833870888,0.606434467179497
0.0,3.0,0.0,19.0,medium,none,0.0,zeros,32.0,0.0081478344344903,328016.0,102.75856986641884,0.6507910445725429
0.0,3.0,0.0,12.0,medium,none,0.0,zeros,32.0,0.0009140008482014,83307.0,78.37146143615246,0.7069539700169116
0.0,3.0,0.0,23.0,medium,none,0.0,zeros,32.0,0.0006395904497122,375781.0,90.97773234546185,0.7087985437829047
0.0,3.0,0.0,12.0,medium,none,0.0,zeros,64.0,0.0011497888663865,284077.0,91.28383911214767,0.7327441113302484
0.0,3.0,0.0,15.0,medium,none,0.0,zeros,64.0,0.002677227079396,442876.0,73.59541635215282,0.7098854953655973
0.0,3.0,0.0,18.0,narrow,none,0.0,zeros,64.0,0.0013314295338799,4080514.0,117.50123155862092,0.7041896128794178
0.0,3.0,0.0,13.0,narrow,none,0.0,zeros,64.0,0.0014062189559099,2397033.0,109.667218208313,0.7373849675059319
0.0,3.0,0.0,17.0,narrow,none,0.0,zeros,64.0,0.0012727876829064,11362485.0,81.2906382996589,0.6748062435071915
0.0,3.0,0.0,28.0,narrow,instance,0.0,zeros,64.0,0.0026317316831334,7436482.0,154.8126022554934,0.4635207768624241
0.0,3.0,0.0,11.0,medium,none,0.0,zeros,32.0,0.0010020077359949,63365.0,100.48748394846916,0.7033954267390072
0.0,3.0,0.0,11.0,medium,none,0.0,zeros,32.0,0.0010836377672952,59016.0,84.26098963618279,0.6188918093685061
0.0,3.0,0.0,11.0,medium,none,0.0,zeros,32.0,0.0020159304159188,92167.0,78.00163008272648,0.6860117757460102
0.0,3.0,0.0,12.0,medium,none,0.0,zeros,32.0,0.0008703084587257,93083.0,115.7798085063696,0.7017615013755858
0.0,3.0,0.0,11.0,medium,none,0.0,zeros,32.0,0.0009912704617374,106714.0,86.80892316251993,0.6928601144463755
0.0,3.0,0.0,14.0,medium,none,0.0,zeros,32.0,0.0016655088975485,69677.0,91.878005027771,0.6959119549719617
0.0,3.0,0.0,12.0,medium,none,0.0,zeros,32.0,0.0005047596030267,93083.0,70.38243874907494,0.694729486014694
0.0,3.0,0.0,19.0,narrow,none,0.0,zeros,32.0,0.001313184641976,3409314.0,79.00402022898197,0.6904318762244657
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,32.0,0.0013432526573474,4016661.0,117.41176122426988,0.7343535269610584
0.0,3.0,0.0,19.0,narrow,none,0.0,zeros,32.0,0.0010492310253729,2428965.0,76.1374871134758,0.7459021934773773
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,32.0,0.0006147658724144,4073716.0,73.03327626734972,0.7559873150457861
0.0,3.0,0.0,15.0,narrow,none,0.0,zeros,32.0,0.0007861150779782,357463.0,63.42268691956997,0.7470301762223244
0.0,3.0,0.0,17.0,narrow,none,0.0,zeros,32.0,0.0015225830783298,3726729.0,94.92372807860374,0.7156872876221314
0.0,3.0,0.0,17.0,narrow,none,0.0,zeros,32.0,0.0014788915525844,3690398.0,81.10882690548897,0.7380455953534693
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,32.0,0.0015192806370425,9878370.0,62.5687570720911,0.752653322997503
