SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
1.0,3.0,1.0,12.0,wide,group,0.0,zeros,64.0,0.0002635480831893,5738732.0,212.03631365299225,0.0157267512441308
0.0,3.0,1.0,24.0,wide,none,0.0,zeros,32.0,0.0040963097869673,66091519.0,227.0376345217228,0.0654714364136452
1.0,3.0,0.0,14.0,narrow,instance,0.0,zeros,32.0,0.009211840226273,5970658.0,129.13679584860802,0.5492482469962852
1.0,3.0,0.0,21.0,narrow,none,0.0,zeros,32.0,0.0097810265498035,69256333.0,137.19690665602684,0.5735508752404712
1.0,3.0,0.0,22.0,narrow,none,0.0,zeros,32.0,0.0095432917070787,77181521.0,181.02297013998032,0.1073454066354315
1.0,3.0,0.0,21.0,narrow,instance,0.0,zeros,32.0,0.0024671932577493,2919229.0,141.07949700951576,0.437776278190995
0.0,3.0,0.0,14.0,narrow,group,0.0,replicate,64.0,0.0051049410496135,23507140.0,95.72250485420228,0.6876281442819163
0.0,3.0,0.0,14.0,narrow,group,0.0,replicate,64.0,0.002245887930225,21402335.0,88.39624232798815,0.7146754066925496
0.0,3.0,0.0,10.0,medium,group,0.0,replicate,64.0,0.0045095311248785,5442662.0,122.87955376505852,0.6980492334114388
0.0,4.0,0.0,10.0,medium,group,0.0,replicate,64.0,0.0043167929154726,1766603.0,89.23852163553238,0.6881316758226603
0.0,3.0,0.0,14.0,medium,group,0.0,replicate,64.0,0.0055615258999052,7927758.0,93.8060051947832,0.7189355745213106
0.0,3.0,0.0,14.0,narrow,group,0.0,replicate,64.0,0.0029464111282339,9507320.0,134.9322102367878,0.7066186006413773
0.0,3.0,0.0,19.0,narrow,group,0.0,replicate,64.0,0.0060117157859968,26711339.0,85.63075953722,0.7557953312061727
0.0,3.0,0.0,18.0,narrow,group,0.0,replicate,64.0,0.0044628182190517,26608212.0,81.20811720192432,0.7070586207555607
0.0,3.0,0.0,25.0,narrow,group,0.0,replicate,32.0,0.0019659517354035,52729207.0,67.89761277288198,0.7411057043354958
0.0,3.0,0.0,25.0,wide,group,0.0,replicate,32.0,0.0072850405348945,15539136.0,206.7195863723755,0.5385193567490205
0.0,3.0,0.0,16.0,narrow,group,0.0,replicate,64.0,0.0010902440050102,23997737.0,114.29744790494442,0.6662932052277029
0.0,3.0,0.0,18.0,narrow,group,0.0,replicate,64.0,0.002351612686103,49699932.0,87.86674998700619,0.7141773317707703
0.0,3.0,0.0,20.0,narrow,group,0.0,replicate,64.0,0.0025370922515111,55205150.0,108.53122690320016,0.7155343594495207
0.0,3.0,0.0,17.0,narrow,none,0.0,replicate,64.0,0.0036575327456518,35014844.0,68.69203613698483,0.7901483981404454
0.0,3.0,0.0,26.0,narrow,group,0.0,replicate,32.0,0.0019343088962909,54490736.0,143.84144127368927,0.326797082205303
0.0,3.0,0.0,14.0,narrow,group,0.0,replicate,64.0,0.000837421846757,45919781.0,92.37502129375936,0.7434880832443014
0.0,4.0,0.0,13.0,narrow,group,0.0,replicate,32.0,0.0029417909660494,12337955.0,99.14050781726836,0.7672789583448321
0.0,3.0,0.0,20.0,medium,none,0.0,replicate,64.0,0.0042858798837056,205399.0,96.35916135460138,0.7871970080304891
