SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,3.0,0.0,17.0,narrow,instance,0.0,zeros,32.0,0.0070640575525259,59786962.0,152.385421782732,0.0041611750641123
1.0,4.0,1.0,18.0,medium,none,0.0,replicate,256.0,0.0038510684428491,160626.0,172.24277198314667,0.0091665753358824
0.0,3.0,0.0,26.0,wide,none,0.0,zeros,32.0,0.0001078886527084,1660561.0,31.707896679639816,0.7797389051411301
1.0,4.0,1.0,32.0,narrow,instance,0.0,replicate,64.0,0.0002234771869754,9180027.0,117.43435055017471,0.0131882516016048
0.0,4.0,1.0,11.0,medium,none,0.0,replicate,128.0,0.0005550253061436,28567845.0,119.08254730701448,0.030274196924438
1.0,4.0,1.0,14.0,narrow,group,0.0,replicate,64.0,0.0062546706142841,1385058.0,116.51033765077592,0.0384582352562574
0.0,3.0,1.0,22.0,wide,none,0.0,zeros,32.0,0.0005130294299322,2156943.0,112.10461112856864,0.0385939726838842
0.0,4.0,0.0,12.0,narrow,group,0.0,replicate,64.0,0.0015640151398976,455234.0,40.284270480275154,0.7933326988713816
0.0,4.0,0.0,10.0,wide,group,0.0,replicate,32.0,0.0015644697649652,774943.0,59.09869712591171,0.7312339238123968
0.0,3.0,0.0,23.0,wide,group,0.0,zeros,32.0,0.0005008396248717,8007842.0,86.60326373577118,0.2743791520188097
0.0,3.0,0.0,13.0,wide,none,0.0,zeros,256.0,0.0002067903263616,3268596.0,71.14639925956726,0.3985799600195605
0.0,3.0,0.0,21.0,wide,none,0.0,replicate,32.0,0.0001027471361003,1848006.0,67.61433583498001,0.6407296563265845
0.0,3.0,0.0,16.0,wide,group,0.0,zeros,32.0,0.0021449096613305,279351.0,20.81546415388584,0.8563608080148697
0.0,3.0,0.0,16.0,wide,group,0.0,zeros,32.0,0.0022655045906722,291708.0,32.87531814724207,0.8562695169821382
0.0,3.0,0.0,10.0,wide,group,0.0,zeros,32.0,0.0014821930006232,288171.0,74.6404435634613,0.6384715002495795
0.0,3.0,0.0,12.0,wide,group,0.0,zeros,32.0,0.0039498572113664,115040.0,44.05952562391758,0.6997721751686186
0.0,4.0,0.0,14.0,wide,group,0.0,replicate,64.0,0.0008061485114156,958543.0,39.36506067216396,0.7686393377371132
0.0,3.0,0.0,20.0,wide,group,0.0,zeros,32.0,0.0003440832130607,908828.0,40.68660196661949,0.8198279985226691
0.0,3.0,0.0,16.0,narrow,none,0.0,zeros,32.0,0.003142083959713,9618296.0,41.71055908501148,0.7813816356938332
0.0,3.0,0.0,21.0,wide,none,0.0,replicate,32.0,0.0001063495729228,2218579.0,54.7985819876194,0.7159896088996902
0.0,3.0,0.0,17.0,wide,none,0.0,replicate,32.0,0.0002864829738769,1157065.0,36.18757855892181,0.8072754450840876
0.0,3.0,0.0,23.0,wide,none,0.0,replicate,32.0,0.0001387692363582,2126786.0,51.19184671342373,0.7245621730107814
