SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,4.0,1.0,12.0,medium,group,0.0,replicate,64.0,0.0030335037933496,16949194.0,232.939983189106,0.0195585695547322
0.0,4.0,1.0,12.0,medium,instance,0.0,zeros,64.0,0.0002753918724623,31823202.0,203.0204291939736,0.1802536065806634
0.0,4.0,1.0,17.0,narrow,instance,0.0,zeros,32.0,0.0065154863968531,29313907.0,194.41074645519257,0.4141057943343185
0.0,3.0,1.0,10.0,medium,instance,0.0,zeros,128.0,0.0001113521468853,1610331.0,235.7630134820938,0.039884630029519
0.0,4.0,1.0,19.0,narrow,instance,0.0,zeros,64.0,0.0003949912513153,27105162.0,225.37209221720693,0.1438691295843455
0.0,4.0,1.0,10.0,medium,instance,0.0,zeros,32.0,0.0004420372772125,12723722.0,129.06160190701485,0.5193004261818714
0.0,3.0,1.0,19.0,medium,none,0.0,replicate,32.0,0.0019522178728965,57414447.0,265.3061737716198,0.0825551178786554
0.0,4.0,1.0,19.0,narrow,instance,0.0,zeros,64.0,0.0003261496984114,24635815.0,192.803680062294,0.1785312863066792
0.0,4.0,1.0,18.0,narrow,instance,0.0,zeros,64.0,0.0001515039107435,7348306.0,89.72475627064705,0.6756108699482866
0.0,4.0,1.0,17.0,narrow,instance,0.0,zeros,32.0,0.0001534306132362,2691208.0,190.02918794751167,0.137660446940572
0.0,4.0,1.0,30.0,narrow,instance,0.0,zeros,128.0,0.0005611179098202,14605807.0,198.4855540990829,0.1766841624921653
0.0,3.0,1.0,25.0,narrow,instance,0.0,replicate,64.0,0.0001365110484893,3824138.0,159.83506235480309,0.2451799130067229
0.0,3.0,1.0,26.0,narrow,instance,0.0,replicate,64.0,0.0001257675882232,4999830.0,149.72136268019676,0.4748289217241108
0.0,3.0,1.0,29.0,narrow,instance,0.0,replicate,32.0,0.0001885389477216,7565200.0,159.88481357693672,0.4156864159158431
0.0,3.0,1.0,32.0,wide,group,0.0,replicate,32.0,0.0002131120030113,8323480.0,184.5862692296505,0.0617258537108682
0.0,3.0,1.0,23.0,medium,instance,0.0,replicate,64.0,0.0003889189200672,11047453.0,145.336561948061,0.3715759678743779
0.0,3.0,1.0,32.0,medium,instance,0.0,replicate,64.0,0.0005332711641874,24660338.0,192.45048356056213,0.1522235366801396
0.0,4.0,1.0,17.0,narrow,instance,0.0,zeros,32.0,0.0002057577269504,11599976.0,170.8790149986744,0.3685013865760993
0.0,4.0,1.0,16.0,narrow,instance,0.0,zeros,64.0,0.0003773856361332,4980227.0,199.9584269821644,0.2215157592872856
0.0,4.0,1.0,22.0,narrow,instance,0.0,zeros,64.0,0.0006191842272721,7179303.0,154.88653072714806,0.3650032151781488
0.0,4.0,1.0,22.0,narrow,instance,0.0,zeros,64.0,0.0006328544831599,13454330.0,154.81969285011292,0.3410424446919933
0.0,4.0,1.0,24.0,narrow,instance,0.0,zeros,64.0,0.0013941471124429,4940001.0,259.05055570602417,0.2780355003460499
0.0,4.0,1.0,22.0,wide,instance,0.0,zeros,64.0,0.0002401498552992,1649052.0,162.41374707221985,0.2071013083914294
0.0,3.0,1.0,24.0,narrow,instance,0.0,replicate,32.0,0.0001136014484126,36448383.0,192.3557324409485,0.2660502569106029
0.0,4.0,1.0,22.0,narrow,instance,0.0,zeros,64.0,0.0006810451513753,14031376.0,143.75324910879135,0.5930907663423568
0.0,4.0,1.0,26.0,narrow,instance,0.0,zeros,64.0,0.0008448097334636,30208835.0,144.43361067771912,0.5498280136216636
0.0,4.0,1.0,26.0,narrow,instance,0.0,zeros,64.0,0.0009037887053673,193700148.0,168.26898503303528,0.2582432683557272
0.0,4.0,1.0,30.0,narrow,group,0.0,zeros,32.0,0.0001397239821272,303889634.0,161.39150251448154,0.426254155303468
