SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0004374476253672,19353271.0,167.70366488146828,0.7313372872304171
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0002057814004421,3602288.0,149.92801347002387,0.7000597918522544
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0002219806315936,2191543.0,173.00132598355412,0.6522165099158883
0.0,3.0,0.0,30.0,narrow,group,0.0,replicate,64.0,0.0002191700967707,11198273.0,162.9477840065956,0.7029117232887074
0.0,3.0,0.0,32.0,narrow,none,0.0,replicate,32.0,0.0040858741854372,1406530.0,181.130078971386,0.7061019039247185
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0003415599372325,7603061.0,157.06688789650798,0.7132587472442538
0.0,3.0,0.0,30.0,narrow,none,0.0,replicate,64.0,0.00036168965815,3311414.0,158.7605830281973,0.7008610012708232
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0001463351524291,12610838.0,145.81489323684946,0.7123800334520638
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0001995843088796,5186137.0,150.81158801726997,0.6933725123817567
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,64.0,0.0006070694898694,4300503.0,208.0280074477196,0.7171453682240099
0.0,3.0,0.0,28.0,narrow,none,0.0,zeros,64.0,0.0001614287616601,8605122.0,174.6375701930374,0.6798446036118548
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.000246588322391,10584264.0,133.35129540227354,0.7066823605564423
0.0,3.0,0.0,30.0,narrow,none,0.0,zeros,64.0,0.000141228746179,11452093.0,151.17139238491654,0.7083615130977705
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0001826975335852,8148954.0,159.77700771391392,0.7047577888006344
0.0,3.0,0.0,29.0,narrow,none,0.0,zeros,64.0,0.0002442365550645,10777890.0,150.03561449050903,0.6961421592859551
0.0,3.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0004066674876652,7101474.0,166.4872048087418,0.6749707258422859
0.0,4.0,0.0,28.0,narrow,group,0.0,zeros,64.0,0.0001962342103781,23436803.0,200.63791054487228,0.5796060493448749
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0022973808552475,5006123.0,190.07723230868567,0.6531465752050281
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,64.0,0.0016359029822353,2334462.0,159.26950137130916,0.6111342705553398
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0004015381611365,2149456.0,187.8545465692877,0.6745235178968869
0.0,4.0,0.0,26.0,narrow,group,0.0,zeros,64.0,0.0002314367459233,11287399.0,180.6246302165091,0.6316870805458166
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0002694267292769,4554060.0,182.8295071255416,0.7069107793504372
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.000178813738579,2434498.0,145.23786698281765,0.6343942525563762
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0001572419073561,16369811.0,170.16220655664802,0.6897929145488888
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0003512341892192,6874229.0,147.94855384528637,0.7125895382923773
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0003594487466525,5399915.0,177.3597323941067,0.7143850289285183
0.0,4.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0005903255144914,5765025.0,174.59432949870825,0.705808852246264
0.0,3.0,0.0,28.0,narrow,none,0.0,zeros,64.0,0.0002463147783487,5667538.0,161.71291810274124,0.6886658678995445
0.0,3.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0002841531843344,9816187.0,148.87852885574102,0.7131203231401742
0.0,3.0,0.0,30.0,narrow,group,0.0,zeros,64.0,0.000390644183824,12724517.0,189.3565095961094,0.5535398698993959
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.000133128850926,13821662.0,167.87355345487595,0.6960436777444556
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002672176166932,6629043.0,191.6971638626419,0.6882694524247199
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003608273537516,6806820.0,172.89949102699757,0.7108390471548773
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0004546731152843,6989839.0,189.1495905816555,0.70017025526613
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0003636335044217,4785917.0,166.08208799734712,0.7163704630220309
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,64.0,0.0004105919755925,3538883.0,172.2940653115511,0.7026505805552006
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002476129153472,8977007.0,143.92140702344477,0.7241564830765128
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002525585254919,7803044.0,161.15859550144523,0.6706626045051962
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0002584313825486,18588853.0,156.50441809929907,0.7130214597564191
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002877186044871,6786836.0,151.90301808714867,0.6977738763671368
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0003100303145806,8101865.0,143.86909313779324,0.6843237548600882
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0002455981417967,28173890.0,162.7692878935486,0.648424404906109
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002378772252979,5496487.0,170.89528626203537,0.7175372582860291
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0003348147112652,5493180.0,154.80484601977514,0.7103656775434501
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0003756174097143,3291264.0,176.1714991480112,0.7252698533702642
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0003722541747533,4264716.0,177.44405234837905,0.7045966195873916
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0002812089117989,3268332.0,160.7970881089568,0.7012147717177868
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002446743588513,8011939.0,145.69651407003403,0.7065482886973768
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0003129193822852,3332893.0,138.90304094552994,0.7263775961473584
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.000356807745681,2992750.0,137.94928273558617,0.735796949127689
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002536561133224,4942782.0,166.2647450864315,0.711297765490599
0.0,4.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.000230837507532,10844580.0,181.9734388291836,0.6666722788941115
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,64.0,0.0002645672058424,42459400.0,156.72599230986089,0.7030701913754456
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002544780554639,4836450.0,160.35513422638178,0.7091759310569614
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0003021241366266,4736415.0,161.06520148954587,0.6862822365947068
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0003028663683814,4918034.0,178.28272608667612,0.7083232530858368
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003361997450435,4948901.0,139.32315485924482,0.7012988450587727
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003828368785088,4528168.0,169.91440514987335,0.6981903394917026
0.0,3.0,0.0,19.0,narrow,none,0.0,zeros,64.0,0.0003088467129533,4045576.0,181.7427912950516,0.6699265240458772
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0002842459644121,15217426.0,185.4074568152428,0.6993239435832947
0.0,3.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0003482781878423,9906123.0,152.51242572069168,0.7192483807448298
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0004460524433281,15827738.0,171.83544028177857,0.688602346344851
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0003195982527136,5577338.0,148.42212280631065,0.7126039040740579
0.0,3.0,0.0,26.0,narrow,none,0.0,replicate,64.0,0.0010024052034344,5970521.0,145.03941859304905,0.7118237046233844
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0012984985394123,5581940.0,159.91077699227026,0.6886935472721234
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0002868839747308,3147251.0,183.641342163086,0.7028186172246933
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002992455393148,5572125.0,163.5338445790112,0.6732459559570998
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0003118655908696,5960248.0,134.88749330490828,0.7192095916252583
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003624535951366,8122588.0,177.44611704349518,0.7140550508629531
0.0,3.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0003548618946996,8068260.0,155.0770510439761,0.720114630763419
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003329688477529,8206413.0,166.8231467232108,0.7046718134079129
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002644000565579,8062119.0,159.0497631262988,0.68344622591394
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0003066784024759,5956951.0,179.11362034082413,0.6404318511486053
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0003862880593736,7396326.0,187.8130113184452,0.6994548374786973
0.0,3.0,0.0,19.0,narrow,group,0.0,zeros,64.0,0.0003320037748242,4615708.0,159.3394076587283,0.7067571983207017
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0002898201327375,25417937.0,181.3800513371825,0.6472848453558981
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0002810748034787,3234984.0,166.4844671972096,0.6782609914662316
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0003142701713117,2628151.0,138.7410515844822,0.7094211736693978
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0004130904741956,5775188.0,170.48872140422463,0.7188323738519102
0.0,3.0,0.0,23.0,medium,none,0.0,zeros,64.0,0.0002512954926504,2555708.0,140.59591651149094,0.6857179545331746
0.0,3.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0002767799413211,4839862.0,160.9879507739097,0.7245714453747496
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002522504636461,5903648.0,156.0078213242814,0.715365349809872
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0003689548480086,2821140.0,168.02553986012936,0.6861331367399544
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0008887797412445,6782888.0,181.2588294837624,0.719154370832257
0.0,3.0,0.0,29.0,narrow,none,0.0,zeros,64.0,0.0003275630099705,8733181.0,150.3657958470285,0.6727590759983286
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0004028815457339,6756320.0,137.51751771569252,0.7164976843632758
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0002937376222523,4434859.0,161.39276745682582,0.6981120692798868
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0003227706984774,4816875.0,160.50856648152694,0.6369404204888269
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0002981624831634,4876875.0,156.9602029025555,0.7033312211278826
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0002328121563657,10266961.0,156.93369330838323,0.7208646237850189
0.0,3.0,0.0,26.0,narrow,none,0.0,replicate,64.0,0.0003825045016416,6907009.0,160.59158593416214,0.6886846635024995
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0003260037124888,9695991.0,143.56601210683584,0.7030204341281205
0.0,3.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0003254102130751,7238075.0,178.72085618972778,0.6856290264986455
0.0,3.0,0.0,26.0,narrow,none,0.0,replicate,64.0,0.0004552953581363,13133762.0,145.3626875206828,0.706491437042132
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0003795461998073,11325757.0,153.1049977838993,0.7298728795722127
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0001797892327621,11960003.0,186.06729120016087,0.6693413520697504
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0002347750750788,21974024.0,156.55991078168154,0.723750967066735
0.0,3.0,0.0,21.0,narrow,none,0.0,zeros,64.0,0.0002871293477303,6640156.0,171.43391156196594,0.689466624520719
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0003042482935233,25076927.0,162.68326038122177,0.717671891557984
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0002979177034077,31574985.0,192.5604174793698,0.6431469691451639
0.0,3.0,0.0,19.0,narrow,none,0.0,replicate,64.0,0.0002636806076365,15361991.0,177.35259000957012,0.6737020248547196
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0002271965700763,30652090.0,163.6152605265379,0.6815467021660879
0.0,4.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0001994300508201,21220149.0,182.3904054872692,0.6636534435674548
0.0,4.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0001680498130399,19720041.0,172.20094779133797,0.6981754831504077
0.0,4.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0002046247188641,19349649.0,144.47264092974365,0.7152954766061157
0.0,4.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0002427803710532,23579950.0,140.44298709370196,0.7278008500288706
0.0,3.0,0.0,30.0,narrow,none,0.0,replicate,64.0,0.0001748678024293,28688619.0,151.75101063773036,0.7275372883304954
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0002051893520724,19509470.0,170.9790582060814,0.7096924032084644
0.0,3.0,0.0,30.0,narrow,none,0.0,replicate,64.0,0.0011593790322848,27409912.0,154.68845055252314,0.7142261149710976
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0002579148708867,16013652.0,145.12036326527596,0.7235984650906175
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0001452647520512,26910838.0,120.6155148576945,0.6970954593271017
0.0,3.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0002109205205882,4575216.0,188.6171259880066,0.7066859521437436
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,64.0,0.0003689245300797,99483985.0,210.124189555645,0.6796906164381653
0.0,4.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0003062400696931,13332103.0,123.14845499768852,0.7260319255292416
0.0,3.0,0.0,33.0,narrow,none,0.0,replicate,64.0,0.0002007796248809,9701966.0,175.91599975153804,0.6656670724623837
0.0,3.0,0.0,23.0,narrow,none,0.0,zeros,64.0,0.0004117819243522,5156042.0,206.702542334795,0.7116396425990388
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0003483629033795,4651894.0,170.4062435310334,0.7078163104597479
0.0,3.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0002535305851329,22966900.0,175.10732037574053,0.7137603922747076
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0003197290462873,7255392.0,174.80463749310002,0.6903369316714816
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.000264215553239,4517698.0,164.44380948506296,0.6739120852435008
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0006949137369218,4396939.0,136.64560335874555,0.7223618826828897
0.0,3.0,0.0,17.0,narrow,none,0.0,replicate,64.0,0.0003826943909033,3958623.0,166.31233831495047,0.7107127532362938
0.0,3.0,0.0,28.0,narrow,none,0.0,zeros,64.0,0.00030639867451,6093745.0,161.0178188048303,0.6952553351875395
0.0,3.0,0.0,29.0,narrow,none,0.0,zeros,64.0,0.0003625711299536,11913106.0,169.99796223640442,0.7123153633438051
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0002946996127472,14205899.0,175.6955378986895,0.7064564749598503
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0002448108861587,16196879.0,143.7062102900818,0.7035901059862226
0.0,4.0,0.0,25.0,narrow,none,0.0,zeros,64.0,0.0003138753991157,24386739.0,163.72873524017632,0.7240777807310224
0.0,4.0,0.0,23.0,narrow,none,0.0,zeros,32.0,0.0003207722549263,1776895.0,161.88737524673343,0.7196838068193756
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0005570083725718,4852822.0,127.11675302573713,0.7190984779736027
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,64.0,0.0006235084328311,7831542.0,177.85539202950895,0.6522705812531058
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0002699144515903,8134060.0,194.82787261344487,0.6998681933619082
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0001891146007153,26849860.0,166.56034064944834,0.7032048087567091
0.0,3.0,0.0,27.0,medium,none,0.0,replicate,64.0,0.0003339356260154,10097980.0,152.9760253187269,0.5884253669064492
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0003606909952014,5785832.0,139.31032027339097,0.669670820585452
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,64.0,0.0002103553901194,16867613.0,174.51514023542404,0.673353465506807
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0002451383285633,29519226.0,142.7444599121809,0.7273383303545415
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0002622201787619,32388775.0,163.49825975298882,0.6980547372368164
0.0,3.0,0.0,29.0,narrow,none,0.0,replicate,64.0,0.0003194841698323,30436380.0,180.1531892344356,0.7115765381604433
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0002145784515428,20863277.0,181.7301550284028,0.7115804040804505
0.0,3.0,0.0,27.0,narrow,none,0.0,zeros,64.0,0.0002963365168273,6121093.0,164.4767322000116,0.7315596423577517
0.0,3.0,0.0,26.0,narrow,none,0.0,zeros,64.0,0.0003465481324018,6706609.0,165.45734851900488,0.7091939544770867
0.0,3.0,0.0,30.0,narrow,group,0.0,zeros,64.0,0.000387176298688,9015962.0,135.58363581076264,0.6868436484364793
0.0,3.0,0.0,24.0,narrow,none,0.0,zeros,64.0,0.0004701257474611,2585512.0,137.50635728612542,0.72401895490475
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0003109100590547,27663002.0,167.08230425789952,0.6376850488595665
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,64.0,0.0002592606217856,12094454.0,167.00699106662069,0.6791300924960524
0.0,4.0,0.0,32.0,narrow,none,0.0,replicate,64.0,0.0001722926112768,12119291.0,160.52682844549415,0.6705912478500977
0.0,3.0,0.0,25.0,narrow,none,0.0,replicate,64.0,0.0003316688340502,6946345.0,166.52817678451538,0.6927998868050054
0.0,3.0,0.0,28.0,narrow,none,0.0,zeros,64.0,0.00022261597071602949,13563073.0,171.5660325102508,0.6813318481072201
