SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,3.0,2.0,21.0,narrow,instance,0.0,zeros,256.0,0.0037885905307191,2534667.0,205.39949643611908,0.3357620328097255
0.0,4.0,0.0,26.0,medium,group,0.0,replicate,128.0,0.0006517957966676,2281116.0,84.83243228495121,0.6742332306730532
1.0,3.0,0.0,34.0,medium,group,0.0,zeros,128.0,0.0053381300892611,1616440.0,112.16883844137192,0.5721272709779441
0.0,3.0,0.0,28.0,medium,instance,0.0,zeros,128.0,0.0023996717488511,16898935.0,115.07162861526012,0.6991382270352915
0.0,4.0,0.0,11.0,medium,group,0.0,zeros,128.0,0.0009163842428998,40531.0,102.0805829167366,0.6796647594310343
0.0,4.0,0.0,13.0,medium,group,0.0,zeros,128.0,0.0007748022544032,74001.0,94.37190645933153,0.6642484240001068
0.0,4.0,0.0,10.0,medium,group,0.0,zeros,128.0,0.0004745621192236,148353.0,118.17713017761707,0.7018754607997835
0.0,4.0,0.0,12.0,medium,group,0.0,zeros,128.0,0.001069896089106,1061845.0,104.15858249366283,0.7230561336036772
0.0,4.0,0.0,23.0,medium,group,0.0,zeros,64.0,0.0016550936899535,220509.0,103.84215949475764,0.710960297845304
0.0,4.0,0.0,18.0,medium,group,0.0,zeros,32.0,0.0016598957611088,122139.0,106.03527085483074,0.6964021037565544
0.0,4.0,0.0,17.0,medium,group,0.0,zeros,32.0,0.0018042446189606,106011.0,64.47015270590782,0.6469768270617351
0.0,4.0,0.0,17.0,medium,group,0.0,zeros,32.0,0.0017478199546571,200807.0,89.74978059530258,0.7209256454661954
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,32.0,0.0017210246882474,974539.0,101.1445320993662,0.7375965138198808
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,32.0,0.0017818971053844,605498.0,108.43940033018588,0.5952581854653545
0.0,4.0,0.0,18.0,narrow,instance,0.0,zeros,32.0,0.0023049809563976,887375.0,95.88707748055458,0.7450055096996948
0.0,4.0,0.0,16.0,narrow,instance,0.0,zeros,32.0,0.0011343721790107,1832925.0,92.71269769966602,0.7070887205481995
0.0,4.0,0.0,20.0,narrow,instance,0.0,zeros,32.0,0.0027539901635174,4512369.0,77.40927913039923,0.7353517184965312
0.0,4.0,0.0,16.0,narrow,instance,0.0,zeros,32.0,0.0048719592956133,1175096.0,110.52205854654312,0.7084240730619058
0.0,4.0,0.0,21.0,narrow,instance,0.0,zeros,32.0,0.0005078613467212,701506.0,66.03827975690365,0.7977594076655805
0.0,4.0,0.0,18.0,narrow,instance,0.0,zeros,32.0,0.0020030489530324,1013698.0,82.56426583230495,0.7214913913048804
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,32.0,0.0021596889548742,1076662.0,87.87689885497093,0.7500370135530829
0.0,4.0,0.0,23.0,narrow,instance,0.0,zeros,32.0,0.002105286305696,2517883.0,91.12402088940144,0.7124495450407267
0.0,4.0,0.0,20.0,narrow,instance,0.0,zeros,32.0,0.0021445161244481,1658180.0,82.10896937549114,0.7463926271302626
0.0,4.0,0.0,23.0,narrow,group,0.0,zeros,32.0,0.0017337211362463,959313.0,81.36989504098892,0.7623713703360409
0.0,3.0,0.0,22.0,narrow,instance,0.0,zeros,32.0,0.0011563833459097,1107552.0,101.18398392945528,0.7470558034256101
0.0,4.0,0.0,17.0,medium,group,0.0,zeros,32.0,0.0016540822716976,114234.0,76.69885547459126,0.7409978699870408
0.0,4.0,0.0,18.0,medium,group,0.0,zeros,32.0,0.0009516390189787,114727.0,82.42427913844585,0.7290767569793388
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,32.0,0.0023476112818169,1077454.0,61.94186487793922,0.7034726198762655
0.0,4.0,0.0,17.0,narrow,instance,0.0,zeros,32.0,0.0020947624658335,455631.0,86.97565838694572,0.7251453165663406
0.0,4.0,0.0,16.0,medium,instance,0.0,zeros,32.0,0.0008357330501619,216358.0,83.05838882923126,0.7439745066221803
0.0,4.0,0.0,20.0,narrow,instance,0.0,zeros,64.0,0.0013144317227504,2545033.0,93.64272557199,0.7303921796847135
0.0,4.0,0.0,21.0,narrow,instance,0.0,zeros,32.0,0.002147402105097,2081875.0,69.60923421382904,0.7074366060551256
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,32.0,0.0016511649372226,1344132.0,57.48727732896805,0.7785905350465328
0.0,4.0,0.0,22.0,wide,instance,0.0,zeros,32.0,0.0025003096758292,788386.0,84.07827144861221,0.7562272609211504
0.0,4.0,0.0,20.0,wide,instance,0.0,zeros,32.0,0.0022528120734962,174422.0,70.34215718507767,0.7667170162312686
