SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,3.0,0.0,28.0,narrow,group,0.0,replicate,256.0,0.0001135981587547,52389061.0,241.13765370845795,0.1392121322933235
0.0,4.0,0.0,25.0,wide,instance,0.0,replicate,256.0,0.0001075496941574,39268888.0,221.0971093773842,0.0746186285177827
0.0,4.0,1.0,30.0,narrow,instance,0.0,zeros,256.0,0.0008574950434244,6284957.0,151.5937629044056,0.490132428240031
1.0,3.0,0.0,16.0,wide,group,0.0,replicate,64.0,0.0058150098969656,5565564.0,160.03585216403008,0.4311812157175154
1.0,3.0,0.0,21.0,wide,group,0.0,replicate,32.0,0.008052795310694,10081478.0,136.25967571139336,0.4357299612033785
1.0,3.0,0.0,21.0,wide,group,0.0,replicate,32.0,0.0098106416896759,9935354.0,158.21263256669044,0.3745110150630353
1.0,3.0,0.0,18.0,wide,group,0.0,replicate,32.0,0.0098601376249997,7520810.0,117.3045063316822,0.4913905825796973
1.0,3.0,0.0,20.0,wide,group,0.0,replicate,32.0,0.0034770608349433,11290700.0,165.39792069792747,0.3951317040337017
1.0,3.0,0.0,25.0,wide,group,0.0,replicate,32.0,0.0041203716378881,22801569.0,147.2661274075508,0.4252996792383783
1.0,3.0,0.0,20.0,wide,group,0.0,replicate,32.0,0.0032164788904307,11526041.0,207.3601060807705,0.364595367689617
1.0,3.0,0.0,19.0,wide,group,0.0,replicate,32.0,0.0044046746128914,6846037.0,137.3132577240467,0.3955445892497664
1.0,3.0,0.0,17.0,wide,group,0.0,replicate,32.0,0.0093905675859289,15940499.0,164.92245092988014,0.2754931560411933
1.0,3.0,0.0,26.0,wide,group,0.0,replicate,32.0,0.0059408470898753,7084889.0,148.8680635690689,0.4055405425315257
1.0,3.0,0.0,28.0,wide,group,0.0,replicate,32.0,0.0013574607872642,3383657.0,164.8357963822782,0.4147285305225523
1.0,3.0,0.0,16.0,medium,group,0.0,replicate,32.0,0.0006811136485119,13525276.0,132.52900402247906,0.5084151222326909
1.0,3.0,0.0,16.0,medium,group,0.0,replicate,32.0,0.0006855738534553,13630030.0,112.92253401875496,0.5578304716291314
0.0,3.0,0.0,31.0,medium,group,0.0,zeros,32.0,0.0006337690514072,79335306.0,107.49613465368748,0.5889789403299801
0.0,4.0,0.0,33.0,medium,none,0.0,zeros,64.0,0.0006275751437278,101341815.0,77.50682094693184,0.7135597493033856
0.0,4.0,0.0,32.0,medium,none,0.0,zeros,64.0,0.0003547919237471,92757936.0,96.45216205716132,0.7699906683992594
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,64.0,0.0003952762854363,79723758.0,86.75928848981857,0.7614695380907506
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,64.0,0.0003071047622716,74179288.0,71.42195042222738,0.7715992948506027
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,64.0,0.0003048823164982,124707129.0,74.41606602072716,0.8088750732131302
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,128.0,0.0003220230150797,124896423.0,95.52058319747448,0.7609153175726533
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,128.0,0.0001437957113447,65148165.0,88.71706129610538,0.7612348946277052
0.0,4.0,0.0,29.0,medium,none,0.0,zeros,128.0,0.0001292012259949,96309935.0,155.2973293584073,0.2989279584144242
0.0,4.0,0.0,32.0,medium,none,0.0,zeros,128.0,0.0002173467376233,117991367.0,83.55514803528786,0.7357514759059995
0.0,4.0,0.0,31.0,medium,none,0.0,zeros,128.0,0.0002320312561018,110147920.0,87.8809312582016,0.7706875116564333
0.0,4.0,0.0,29.0,medium,none,0.0,zeros,128.0,0.0001690004209362,93688765.0,108.15688142244473,0.7447942564031109
0.0,4.0,0.0,32.0,medium,none,0.0,zeros,128.0,0.0003600784089123,94103283.0,87.73082656413317,0.775814037071541
0.0,4.0,0.0,27.0,medium,none,0.0,zeros,128.0,0.0001010040424558,100981543.0,66.38934406638145,0.8096065812278539
0.0,4.0,0.0,27.0,medium,none,0.0,zeros,128.0,0.0002623362040033,45257372.0,95.27650567889214,0.6683189491741359
0.0,4.0,0.0,24.0,medium,instance,0.0,zeros,256.0,0.0005006878254397,27272693.0,86.72987788915634,0.6916916962945834
0.0,4.0,0.0,32.0,medium,none,0.0,zeros,128.0,0.0002088193479963,118636319.0,88.19324624538422,0.7230271389707923
0.0,4.0,0.0,28.0,medium,none,0.0,zeros,128.0,0.0001432208659251,76838747.0,85.31814128160477,0.7359574106521904
0.0,4.0,0.0,30.0,medium,none,0.0,zeros,128.0,0.0002518882226803,69367324.0,74.92946396768093,0.7870539913419634
0.0,4.0,0.0,33.0,medium,none,0.0,zeros,128.0,0.0003464041481449,131192951.0,80.28614408522844,0.655691038700752
0.0,4.0,0.0,29.0,medium,none,0.0,zeros,64.0,0.0001965178020603,88551680.0,63.645597368478775,0.7917678044177592
0.0,4.0,0.0,10.0,medium,none,0.0,zeros,64.0,0.0001852164815783,7195585.0,88.02378612756729,0.7880702374968678
0.0,4.0,0.0,12.0,medium,instance,0.0,zeros,64.0,0.0001838678470969,9267563.0,76.1173270046711,0.7554130104836076
0.0,4.0,0.0,29.0,medium,none,0.0,zeros,64.0,0.0002979415125468,86608877.0,94.10472729802132,0.7781073562800884
0.0,4.0,0.0,27.0,medium,none,0.0,zeros,64.0,0.0001959768376433,54256253.0,103.70487803965808,0.772507133660838
0.0,4.0,0.0,10.0,medium,none,0.0,zeros,64.0,0.0002451245522601,13681595.0,96.28896668553352,0.704416649765335
0.0,4.0,0.0,11.0,medium,none,0.0,zeros,64.0,0.0001014360753301,12465274.0,91.72963781654836,0.7028522397158667
0.0,4.0,0.0,21.0,medium,none,0.0,zeros,64.0,0.0001184520886594,37047671.0,65.4034885019064,0.8142147699836642
0.0,4.0,0.0,26.0,medium,none,0.0,zeros,64.0,0.0001333561817966,34518314.0,58.893282352015376,0.8272793953074142
0.0,4.0,0.0,19.0,medium,none,0.0,zeros,64.0,0.0002741547494839,44197316.0,102.78513299673796,0.7833170259837061
0.0,4.0,0.0,17.0,medium,none,0.0,zeros,64.0,0.0001248783943616,24385553.0,65.9867088869214,0.7657740722643211
0.0,4.0,0.0,24.0,medium,none,0.0,zeros,64.0,0.0001154433952594,54433494.0,104.77742211520672,0.7029985105618834
0.0,4.0,0.0,29.0,medium,none,0.0,zeros,64.0,0.0001820220823248,52184850.0,66.15986007452011,0.7992735446896404
0.0,3.0,0.0,29.0,narrow,none,0.0,zeros,64.0,0.000158169495178,65038152.0,94.18881504237652,0.7634594812698197
0.0,3.0,0.0,22.0,narrow,none,0.0,zeros,64.0,0.0001521655415192,39480078.0,83.34391301870346,0.7778251415584236
