SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
0.0,4.0,1.0,11.0,narrow,group,0.0,replicate,32.0,0.0085685719581063,9146155.0,247.5053348839283,0.0161305303316225
0.0,3.0,0.0,10.0,medium,instance,0.0,zeros,128.0,0.0014643304738347,21691.0,124.55646657943726,0.5213836622424424
0.0,3.0,0.0,17.0,wide,instance,0.0,zeros,64.0,0.0001124276251921,11363580.0,85.63692583143711,0.6453523520031013
0.0,3.0,0.0,17.0,wide,instance,0.0,zeros,64.0,0.0001012815126588,19479457.0,154.30853347480297,0.6012575428467244
0.0,3.0,0.0,13.0,wide,instance,0.0,zeros,64.0,0.0009840329473069,6547344.0,92.6702614724636,0.7548661642940715
0.0,3.0,0.0,19.0,wide,instance,0.0,zeros,64.0,0.0001166726556365,14360295.0,156.52765074372292,0.4063832991814706
0.0,3.0,0.0,13.0,wide,instance,0.0,zeros,64.0,0.000691988722685,5733590.0,100.52793721854688,0.6420433890889399
0.0,3.0,0.0,16.0,wide,instance,0.0,zeros,64.0,0.0007818599534977,9599961.0,101.46521954238416,0.7095404714345932
0.0,3.0,0.0,16.0,wide,instance,0.0,zeros,64.0,0.001262785341615,16564748.0,99.71700927615166,0.6770437754457816
0.0,3.0,0.0,14.0,wide,instance,0.0,zeros,64.0,0.0022014952243476,10290007.0,86.22910514473915,0.6924522640183568
0.0,3.0,0.0,20.0,wide,instance,0.0,zeros,128.0,0.0004098112069826,6140589.0,98.4108324199915,0.6374723466578871
0.0,3.0,0.0,17.0,wide,instance,0.0,zeros,32.0,0.0008458778591135,8357663.0,126.83911311626434,0.7186227476922795
0.0,3.0,0.0,12.0,wide,group,0.0,zeros,32.0,0.0011797228818283,762385.0,85.02677090838552,0.7479688975727186
0.0,3.0,0.0,14.0,wide,group,0.0,zeros,32.0,0.0007400964838162,3153437.0,87.42015946656466,0.7367673112312332
0.0,3.0,0.0,14.0,wide,group,0.0,zeros,32.0,0.001096021162032,2559660.0,98.8561459183693,0.7318638674914837
0.0,3.0,0.0,10.0,wide,group,0.0,zeros,64.0,0.0018455077017707,137703.0,76.89466573297977,0.7273453335510567
0.0,4.0,0.0,16.0,wide,group,0.0,zeros,32.0,0.0006855753061213,1020434.0,80.078767567873,0.7888361513614655
0.0,3.0,0.0,13.0,medium,group,0.0,zeros,128.0,0.000826256896226,1307130.0,100.29741778969765,0.6949158231727779
0.0,3.0,0.0,22.0,wide,instance,0.0,zeros,32.0,0.0007645436112312,11492696.0,113.5018850415945,0.6602719054790214
0.0,3.0,0.0,23.0,wide,instance,0.0,zeros,32.0,0.000691768812427,7347970.0,102.8656095340848,0.7075940935174003
0.0,3.0,0.0,22.0,wide,instance,0.0,zeros,64.0,0.0007210377157302,11336608.0,95.25758354365826,0.7115595794748515
0.0,3.0,0.0,23.0,wide,instance,0.0,zeros,32.0,0.0014691037813326,12491460.0,157.270179271698,0.6090513451490551
0.0,3.0,0.0,23.0,wide,instance,0.0,zeros,128.0,0.0007515979058642,4158521.0,106.746328830719,0.6714762401388725
0.0,3.0,0.0,13.0,wide,instance,0.0,zeros,64.0,0.0008786773151225,3225149.0,83.94950343668461,0.6564764285867568
0.0,3.0,0.0,15.0,wide,instance,0.0,zeros,64.0,0.0010701668902643,10315297.0,87.43839721381664,0.7464596830541268
0.0,3.0,0.0,24.0,wide,instance,0.0,zeros,64.0,0.0013364211578775,16351561.0,71.98836186528206,0.6999674785183743
0.0,3.0,0.0,19.0,wide,instance,0.0,zeros,64.0,0.0016702766992479,12475217.0,87.94653132557869,0.6535708928713575
0.0,3.0,0.0,30.0,wide,instance,0.0,zeros,32.0,0.0009535745423742,8884507.0,97.46970543265344,0.705447088344954
0.0,3.0,0.0,17.0,wide,instance,0.0,zeros,64.0,0.0006494173320604,18363430.0,68.85544452816248,0.7567431305069476
0.0,3.0,0.0,14.0,narrow,instance,0.0,zeros,64.0,0.0008733185071193,19648963.0,108.09384750574829,0.703483619261533
0.0,3.0,0.0,17.0,wide,instance,0.0,zeros,32.0,0.0010227823508293,8702206.0,85.61090779304504,0.7407204185146838
