SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
1.0,3.0,0.0,10.0,medium,group,0.0,zeros,128.0,0.0013206438508252,1771771.0,249.1454528272152,0.016742224060664
1.0,3.0,0.0,18.0,narrow,none,0.0,zeros,64.0,0.0096012222967103,1376664.0,128.1651038825512,0.2492855018936097
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,64.0,0.0001709571566545,50471259.0,94.81216236948968,0.5249394367274363
0.0,3.0,0.0,33.0,narrow,none,0.0,zeros,64.0,0.0074066277268695,13531389.0,216.83185204863548,0.5554926681797951
0.0,3.0,0.0,34.0,narrow,none,0.0,zeros,64.0,0.0025480978393641,16082965.0,74.34427024424076,0.6496857914607972
0.0,3.0,0.0,34.0,narrow,none,0.0,zeros,128.0,0.0023763979540127,15418859.0,133.36915293335915,0.6633623224915937
0.0,3.0,0.0,29.0,narrow,none,0.0,zeros,128.0,0.0007095326205774,56328435.0,108.1333536207676,0.7341774846427143
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,64.0,0.0046876444917147,55981066.0,126.66392394900322,0.6400102581828833
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0046133528284372,60982157.0,123.42638869583608,0.685618371120654
0.0,3.0,0.0,17.0,narrow,none,0.0,replicate,64.0,0.0019885155101613,53027514.0,111.25449688732624,0.7019384423037991
0.0,3.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0035931689706212,27913047.0,108.75917834043504,0.6110782266478054
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0051639197217736,63851317.0,111.6318607418798,0.6719788563204929
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,64.0,0.0067280693129051,35319595.0,124.5182723402977,0.2464520138018997
0.0,3.0,0.0,27.0,narrow,none,0.0,replicate,64.0,0.0036191289391566,42962501.0,113.4056207984686,0.6922268369235098
0.0,3.0,0.0,19.0,narrow,none,0.0,replicate,64.0,0.00458814149955,53050309.0,101.9721709638834,0.7064946194877848
0.0,3.0,0.0,26.0,narrow,none,0.0,replicate,64.0,0.0029529070290113,57130951.0,210.8858315348625,0.5596568232867867
0.0,3.0,0.0,31.0,narrow,none,0.0,zeros,256.0,0.0081689913454121,99238686.0,,
0.0,3.0,0.0,18.0,narrow,none,0.0,replicate,64.0,0.0041098554425651,1583622.0,103.24564445018768,0.7088746930239722
0.0,3.0,0.0,10.0,narrow,none,0.0,replicate,128.0,0.0001717999941621,26919108.0,77.48902182281017,0.7556162017863244
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,128.0,0.0002234000040711,77352533.0,152.53915399312973,0.6985539640299976
0.0,3.0,0.0,19.0,narrow,none,0.0,replicate,128.0,0.0002736937256715,50360262.0,73.98290707170963,0.8109884634613991
0.0,3.0,0.0,16.0,narrow,none,0.0,replicate,128.0,0.0002859483999199,37426153.0,68.13646310567856,0.8158687350805849
0.0,3.0,0.0,16.0,narrow,none,0.0,replicate,128.0,0.0002557878744842,36401369.0,91.24961003661156,0.7775656706653535
0.0,3.0,0.0,15.0,narrow,none,0.0,replicate,128.0,0.0002377786720524,33570949.0,88.09548243880272,0.7932297298684716
0.0,4.0,0.0,16.0,narrow,none,0.0,replicate,128.0,0.0001457590675743,41244988.0,76.18929284065962,0.78958634992523
0.0,4.0,0.0,17.0,narrow,none,0.0,replicate,128.0,0.0003495597172189,41832141.0,174.7920958697796,0.6715482026338577
0.0,4.0,0.0,15.0,narrow,none,0.0,replicate,128.0,0.0002223232771805,46640093.0,106.11236143112184,0.745562787167728
0.0,4.0,0.0,16.0,narrow,none,0.0,replicate,128.0,0.0001623729456963,41625671.0,87.52207791805267,0.77271723956801
0.0,4.0,0.0,14.0,narrow,none,0.0,replicate,128.0,0.0002654896935652,21101759.0,76.69194523990154,0.7685773812700063
0.0,3.0,0.0,20.0,narrow,none,0.0,replicate,128.0,0.0002966120695191,50120286.0,50.3922558054328,0.7783783319755457
0.0,4.0,0.0,15.0,narrow,none,0.0,replicate,128.0,0.0002003755422551,46206236.0,84.10917240381241,0.7926291215699166
0.0,4.0,0.0,14.0,narrow,none,0.0,replicate,128.0,0.0002274068696939,35028574.0,60.48564685881138,0.7807327890768647
0.0,4.0,0.0,19.0,narrow,none,0.0,replicate,128.0,0.0001452252889615,79746425.0,79.36463256925344,0.7927351580001414
0.0,4.0,0.0,15.0,narrow,none,0.0,replicate,128.0,0.0002365979383902,45444574.0,89.87735506147146,0.7341420823941007
0.0,4.0,0.0,11.0,narrow,none,0.0,replicate,128.0,0.0002986084714732,23468363.0,109.9223794490099,0.7250621416606009
0.0,3.0,0.0,11.0,narrow,none,0.0,replicate,128.0,0.0004165230031318,21930949.0,93.00214847922324,0.7930154027417302
0.0,3.0,0.0,12.0,narrow,none,0.0,replicate,128.0,0.000316189421969,19930452.0,80.63651737570763,0.7949958767276257
0.0,3.0,0.0,11.0,narrow,none,0.0,replicate,128.0,0.0004814416915193,21812334.0,62.33367167413235,0.7846783213317394
0.0,4.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0001167444407807,33059975.0,68.57382562756538,0.817282231291756
0.0,4.0,0.0,20.0,narrow,none,0.0,replicate,64.0,0.0021873390450787,28252473.0,88.42950816452503,0.7222021293709986
0.0,4.0,0.0,11.0,narrow,none,0.0,zeros,128.0,0.0003362106250762,9394040.0,84.02193585038185,0.7806393555365503
0.0,4.0,0.0,11.0,narrow,none,0.0,zeros,128.0,0.0006266453921803,10455991.0,87.15106315910816,0.7512374746147543
0.0,4.0,0.0,12.0,narrow,none,0.0,zeros,128.0,0.0003362034507391,5849075.0,78.57074566185474,0.7040961070451885
0.0,4.0,0.0,11.0,narrow,none,0.0,zeros,128.0,0.0003821332802451,10136142.0,73.431216776371,0.803630948998034
0.0,4.0,0.0,17.0,narrow,none,0.0,zeros,128.0,0.000386522740733,16073345.0,71.47691679000854,0.8006672551855445
0.0,4.0,0.0,16.0,narrow,none,0.0,zeros,128.0,0.0003848242024168,13942232.0,85.82548247277737,0.8098202783148736
0.0,4.0,0.0,17.0,medium,none,0.0,zeros,128.0,0.0006085085093554,6555404.0,92.04496839642523,0.5787431769713294
0.0,4.0,0.0,13.0,narrow,none,0.0,zeros,64.0,0.0003655086935931,11657365.0,62.42827336117625,0.7945346778724343
0.0,4.0,0.0,16.0,narrow,none,0.0,zeros,128.0,0.0004532857298266,14067828.0,69.0586903989315,0.797876536147669
0.0,4.0,0.0,11.0,narrow,none,0.0,replicate,64.0,0.0001367801042131,15924966.0,54.63822242617607,0.8065490871667862
0.0,4.0,0.0,11.0,narrow,none,0.0,replicate,64.0,0.0001436676457657,17835124.0,63.73595723276958,0.78150888485834
0.0,4.0,0.0,12.0,narrow,none,0.0,replicate,64.0,0.0002121243046885,13507013.0,72.75237986445427,0.7533018070971593
0.0,4.0,0.0,17.0,narrow,none,0.0,replicate,128.0,0.0003984818686202,21810446.0,79.86782070994377,0.7444540926808259
0.0,4.0,0.0,10.0,narrow,group,0.0,replicate,64.0,0.0011804099086649,26490438.0,94.80205124616624,0.7186083294218406
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,128.0,0.0002179180795102,65263539.0,95.31125439703465,0.7601012552622706
0.0,3.0,0.0,24.0,narrow,none,0.0,replicate,128.0,0.0002075127954424,57840238.0,110.03972183167934,0.775479044765234
0.0,3.0,0.0,28.0,narrow,none,0.0,replicate,128.0,0.0001697808666233,74817324.0,86.355842910707,0.7680950396461412
0.0,3.0,0.0,11.0,narrow,none,0.0,replicate,128.0,0.000276930216653,9010181.0,85.07498602569103,0.75810053688474
0.0,4.0,0.0,20.0,narrow,instance,0.0,zeros,64.0,0.0002677562759029,22473696.0,64.35710662603378,0.7793016869109124
0.0,4.0,0.0,20.0,narrow,instance,0.0,zeros,64.0,0.0003106807547618,19234983.0,98.56429306045176,0.7493227659724653
0.0,4.0,0.0,19.0,narrow,instance,0.0,zeros,64.0,0.0002252503905495,22053746.0,76.84593247622252,0.7491387173067778
0.0,4.0,0.0,21.0,narrow,instance,0.0,zeros,64.0,0.0004426699896616,46557508.0,97.30321076139808,0.6596792064374313
0.0,4.0,0.0,26.0,narrow,none,0.0,replicate,128.0,0.0002544676094182,88186832.0,84.88803167641163,0.7810491372365505
0.0,4.0,0.0,17.0,narrow,none,0.0,replicate,128.0,0.0001558473614382,19690505.0,79.6276085972786,0.7823372995480895
0.0,4.0,0.0,10.0,narrow,none,0.0,zeros,128.0,0.0009554858767021,5652069.0,94.1279275380075,0.7457596776075661
0.0,3.0,0.0,22.0,narrow,none,0.0,replicate,128.0,0.000222366498982,48554444.0,67.8650677818805,0.7322752874461003
0.0,3.0,0.0,21.0,narrow,none,0.0,replicate,128.0,0.0002735064663786,73004717.0,77.3727076202631,0.7829022114165127
0.0,3.0,0.0,23.0,narrow,none,0.0,replicate,128.0,0.0001263380630251,85483027.0,98.71067994832993,0.6958712040213868
