SI_dropout,SI_exp_kernel,SI_gen_fill,SI_gen_hidden_dim,SI_gen_neck,SI_layer_norm,SI_normalize,SI_pad_mode,batch_size,gen_lr,num_params,MSE,SSIM
1.0,4.0,1.0,15.0,medium,group,0.0,replicate,32.0,0.0002204034492762,16407910.0,218.2696765065193,0.0170438247448601
0.0,3.0,1.0,31.0,wide,group,0.0,replicate,256.0,0.0046860368681331,4657431.0,224.77777564525604,0.1000023987035092
0.0,3.0,0.0,10.0,wide,instance,0.0,replicate,128.0,0.0002669811086492,1989091.0,199.7271748185157,0.1171089600102277
0.0,3.0,0.0,13.0,narrow,none,0.0,zeros,256.0,0.0003951665034165,3483602.0,79.89518658816814,0.6845502638025209
0.0,4.0,0.0,24.0,narrow,group,0.0,replicate,256.0,0.0002351898005733,30850404.0,114.0985342860222,0.4741851123690139
0.0,4.0,0.0,23.0,narrow,none,0.0,zeros,256.0,0.0003996149566092,78876588.0,166.1772731691599,0.6422870290698484
0.0,3.0,0.0,15.0,narrow,none,0.0,zeros,128.0,0.0004937085817702,55109971.0,88.86080291168764,0.7540921927429736
0.0,3.0,0.0,15.0,narrow,none,0.0,zeros,128.0,0.0018514380392388,3059189.0,93.820196069777,0.6906768824046594
0.0,3.0,0.0,14.0,narrow,none,0.0,zeros,64.0,0.001676676806869,1067719.0,64.07161286473274,0.760898215114139
0.0,3.0,0.0,14.0,narrow,none,0.0,zeros,64.0,0.0016343042559052,1403173.0,105.8346151560545,0.74854751303792
0.0,3.0,0.0,16.0,narrow,none,0.0,zeros,64.0,0.0014032584077396,1828520.0,72.03217728435993,0.784455377375707
0.0,3.0,0.0,13.0,narrow,none,0.0,zeros,64.0,0.0028925123453458,415360.0,84.6114022731781,0.7569991503842175
0.0,3.0,0.0,13.0,narrow,none,0.0,zeros,128.0,0.0037008916862366,429184.0,190.757357660681,0.6259407787874807
0.0,3.0,0.0,12.0,narrow,none,0.0,zeros,64.0,0.0007907759325979,6624261.0,74.87418419122696,0.8060404867865145
0.0,3.0,0.0,13.0,narrow,none,0.0,zeros,128.0,0.0004849319772363,25942071.0,61.30291683971882,0.7897705913055688
0.0,3.0,0.0,31.0,narrow,none,0.0,zeros,256.0,0.0007665398710989,16793851.0,186.9489597454667,0.6074976654490456
0.0,3.0,0.0,20.0,narrow,none,0.0,zeros,128.0,0.0060283192527649,2823036.0,155.79169660806656,0.277457522774057
0.0,3.0,0.0,14.0,narrow,none,0.0,zeros,64.0,0.0017748256969618,999237.0,80.85045536234975,0.7511972599895671
0.0,3.0,0.0,16.0,narrow,none,0.0,zeros,64.0,0.0008805470057857,1297244.0,84.6381187637453,0.77540218597278
