MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
195.2476749420166,1518.752685546875,1024,32,0,1771834420,,False,1,44018d7a,2026-02-23_02-13-40,5.284670829772949,5.284670829772949,34356,DESKTOP-6E08LRQ,127.0.0.1,5.284670829772949,1
126.84323814511299,8571.2939453125,2048,64,0,1771834425,,False,2,44018d7a,2026-02-23_02-13-45,4.879786968231201,10.16445779800415,34356,DESKTOP-6E08LRQ,127.0.0.1,10.16445779800415,2
136.0000999569893,16817.462890625,3072,96,0,1771834429,,False,3,44018d7a,2026-02-23_02-13-49,4.61345100402832,14.77790880203247,34356,DESKTOP-6E08LRQ,127.0.0.1,14.77790880203247,3
109.11223065853119,1688.247314453125,4096,128,0,1771834434,,True,4,44018d7a,2026-02-23_02-13-54,4.8473427295684814,19.625251531600952,34356,DESKTOP-6E08LRQ,127.0.0.1,19.625251531600952,4
