MSE,CUSTOM,example_num,batch_step,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
169.6087610423565,2410.78076171875,1024,32,0,1771835030,,False,1,077cbd39,2026-02-23_02-23-50,5.208953142166138,5.208953142166138,26892,DESKTOP-6E08LRQ,127.0.0.1,5.208953142166138,1
137.64960719645023,1709.1392822265625,2048,64,0,1771835034,,False,2,077cbd39,2026-02-23_02-23-54,4.144692897796631,9.353646039962769,26892,DESKTOP-6E08LRQ,127.0.0.1,9.353646039962769,2
124.48878103494644,1252.478271484375,3072,96,0,1771835039,,False,3,077cbd39,2026-02-23_02-23-59,4.638930082321167,13.992576122283936,26892,DESKTOP-6E08LRQ,127.0.0.1,13.992576122283936,3
113.57494148612022,1085.475341796875,4096,128,0,1771835043,,False,4,077cbd39,2026-02-23_02-24-03,4.583010911941528,18.575587034225464,26892,DESKTOP-6E08LRQ,127.0.0.1,18.575587034225464,4
101.47102269530296,1150.4185791015625,5120,160,0,1771835048,,False,5,077cbd39,2026-02-23_02-24-08,4.398512601852417,22.97409963607788,26892,DESKTOP-6E08LRQ,127.0.0.1,22.97409963607788,5
108.7803767323494,1201.803466796875,6144,192,0,1771835052,,False,6,077cbd39,2026-02-23_02-24-12,4.253373146057129,27.22747278213501,26892,DESKTOP-6E08LRQ,127.0.0.1,27.22747278213501,6
95.02050840854645,2371.806640625,7168,224,0,1771835056,,False,7,077cbd39,2026-02-23_02-24-16,4.085519075393677,31.312991857528687,26892,DESKTOP-6E08LRQ,127.0.0.1,31.312991857528687,7
87.42065438628197,2597.276123046875,8192,256,0,1771835061,,False,8,077cbd39,2026-02-23_02-24-21,4.598615884780884,35.91160774230957,26892,DESKTOP-6E08LRQ,127.0.0.1,35.91160774230957,8
91.82140949368477,974.0511474609375,9216,288,0,1771835065,,False,9,077cbd39,2026-02-23_02-24-25,4.173243284225464,40.084851026535034,26892,DESKTOP-6E08LRQ,127.0.0.1,40.084851026535034,9
118.72630855441093,915.533447265625,10240,320,0,1771835069,,False,10,077cbd39,2026-02-23_02-24-29,4.557654142379761,44.642505168914795,26892,DESKTOP-6E08LRQ,127.0.0.1,44.642505168914795,10
103.89381067454815,836.476318359375,11264,352,0,1771835074,,False,11,077cbd39,2026-02-23_02-24-34,4.7923877239227295,49.434892892837524,26892,DESKTOP-6E08LRQ,127.0.0.1,49.434892892837524,11
94.71673648059368,890.4248657226562,12288,384,0,1771835079,,False,12,077cbd39,2026-02-23_02-24-39,4.65314507484436,54.088037967681885,26892,DESKTOP-6E08LRQ,127.0.0.1,54.088037967681885,12
75.94436970353127,707.4727783203125,13312,416,0,1771835083,,False,13,077cbd39,2026-02-23_02-24-43,4.245391607284546,58.33342957496643,26892,DESKTOP-6E08LRQ,127.0.0.1,58.33342957496643,13
105.73350197076797,856.443115234375,14336,448,0,1771835088,,False,14,077cbd39,2026-02-23_02-24-48,4.5141661167144775,62.84759569168091,26892,DESKTOP-6E08LRQ,127.0.0.1,62.84759569168091,14
114.43516308069229,842.082275390625,15360,480,0,1771835092,,False,15,077cbd39,2026-02-23_02-24-52,4.375625371932983,67.22322106361389,26892,DESKTOP-6E08LRQ,127.0.0.1,67.22322106361389,15
110.21713890135288,966.0152587890625,16384,512,0,1771835096,,True,16,077cbd39,2026-02-23_02-24-56,4.278637170791626,71.50185823440552,26892,DESKTOP-6E08LRQ,127.0.0.1,71.50185823440552,16
